Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,3,22,3600,900,0,0,7
2,3,0,3,22,10800,1542,0,0,10
3,4,0,4,21,21960,2196,0,0,14
4,7,0,5,20,36600,2287,0,0,21
5,8,0,8,17,49980,2380,0,0,29
6,5,0,5,20,75420,2600,0,0,34
7,14,0,12,13,90720,2520,0,0,48
8,11,0,15,10,116640,2650,0,0,59
9,8,0,11,14,169620,3028,0,0,67
10,6,0,6,19,224400,3349,0,0,73
11,12,0,9,16,248880,3274,0,0,85
12,14,0,9,16,277440,3082,0,0,99
13,13,0,13,12,308760,3118,0,0,112
14,12,0,12,13,349140,3117,0,0,124
15,5,0,5,20,396540,3197,0,0,129
16,17,0,12,13,420960,3141,0,0,146
17,9,0,13,12,441540,3109,0,0,155
18,8,0,14,11,477360,3203,0,0,163
19,7,0,7,18,540540,3316,0,0,170
20,10,0,13,12,555900,3328,0,0,180
21,5,0,11,14,591180,3397,0,0,185
22,5,0,8,17,628080,3450,0,0,190
23,6,0,6,19,671100,3532,0,0,196
24,4,0,3,22,706260,3585,0,0,200
25,2,0,1,24,726060,3612,0,0,202
26,4,0,2,23,730920,3582,0,0,206
27,8,0,6,19,739080,3553,0,0,214
28,9,0,7,18,755940,3499,0,0,223
29,8,0,7,18,786420,3510,0,0,231
30,8,0,9,16,804660,3498,0,0,239
31,8,0,8,17,845520,3537,0,0,247
32,10,0,8,17,873840,3509,0,0,257
33,8,0,9,16,900420,3517,0,0,265
34,16,0,15,10,925740,3480,0,0,281
35,11,0,9,16,984660,3479,0,0,292
36,9,0,10,15,1013880,3484,0,0,301
37,14,0,11,14,1054560,3468,0,0,315
38,15,0,14,11,1092300,3456,0,0,330
39,15,0,16,9,1133040,3443,0,0,345
40,14,0,18,7,1182780,3468,0,0,359
41,9,0,12,13,1242840,3491,0,0,368
42,3,0,5,20,1278480,3493,0,0,371
43,5,0,4,21,1312740,3528,0,0,376
44,8,0,5,20,1332960,3517,0,0,384
45,8,0,7,18,1350660,3508,0,0,392
46,7,0,6,19,1378380,3507,0,0,399
47,6,0,6,19,1406760,3525,0,0,405
48,5,0,5,20,1423920,3515,0,0,410
49,5,0,4,21,1452960,3535,0,0,415
50,7,0,4,21,1464900,3504,0,0,422
51,7,0,7,18,1478580,3503,0,0,429
52,7,0,6,19,1514100,3521,0,0,436
53,6,0,8,17,1525740,3515,0,0,442
54,12,0,10,15,1556400,3505,0,0,454
55,8,0,11,14,1585080,3514,0,0,462
56,13,0,10,15,1636860,3520,0,0,475
57,5,0,6,19,1656240,3494,0,0,480
58,12,0,11,14,1685460,3504,0,0,492
59,9,0,10,15,1715100,3493,0,0,501
60,6,0,8,17,1752000,3511,0,0,507
61,11,0,11,14,1786560,3523,0,0,518
62,11,0,12,13,1816500,3513,0,0,529
63,8,0,12,13,1864800,3552,0,0,537
64,12,0,14,11,1894560,3541,0,0,549
65,9,0,11,14,1950300,3565,0,0,558
66,5,0,7,18,1982760,3566,0,0,563
67,8,0,10,15,2007480,3578,0,0,571
68,2,0,5,20,2040240,3591,0,0,573
69,8,0,7,18,2074860,3614,0,0,581
70,5,0,7,18,2095500,3619,0,0,586
71,7,0,7,18,2122080,3621,0,0,593
72,6,0,7,18,2137020,3609,0,0,599
73,3,0,2,23,2171760,3619,0,0,602
74,3,0,2,23,2181060,3617,0,0,605
75,8,0,8,17,2184480,3610,0,0,613
76,5,0,7,18,2211360,3619,0,0,618
77,4,0,4,21,2239020,3623,0,0,622
78,6,0,5,20,2252520,3615,0,0,628
79,8,0,7,18,2275800,3618,0,0,636
80,4,0,8,17,2286660,3618,0,0,640
81,9,0,7,18,2329140,3627,0,0,649
82,13,0,11,14,2342040,3597,0,0,662
83,5,0,6,19,2384220,3606,0,0,667
84,8,0,5,20,2415120,3604,0,0,675
85,8,0,6,19,2430660,3590,0,0,683
86,15,0,10,15,2457420,3571,0,0,698
87,11,0,12,13,2483580,3563,0,0,709
88,10,0,13,12,2511420,3557,0,0,719
89,7,0,7,18,2564700,3567,0,0,726
90,3,0,4,21,2598120,3583,0,0,729
91,7,0,3,22,2620140,3574,0,0,736
92,4,0,4,21,2628420,3571,0,0,740
93,5,0,3,22,2649120,3570,0,0,745
94,8,0,7,18,2658000,3563,0,0,753
95,4,0,6,19,2675820,3563,0,0,757
96,2,0,1,24,2713020,3579,0,0,759
97,6,0,5,20,2716020,3573,0,0,765
98,7,0,9,16,2724780,3571,0,0,772
99,9,0,7,18,2760420,3566,0,0,781
100,6,0,5,20,2787780,3564,0,0,787
101,5,0,2,23,2819460,3568,0,0,792
102,10,0,7,18,2828520,3557,0,0,802
103,9,0,9,16,2840700,3542,0,0,811
104,8,0,10,15,2868780,3546,0,0,819
105,9,0,10,15,2916000,3564,0,0,828
106,9,0,11,14,2939040,3558,0,0,837
107,10,0,10,15,2998380,3582,0,0,847
108,9,0,6,19,3038940,3575,0,0,856
109,4,0,7,18,3056100,3582,0,0,860
110,15,0,10,15,3096180,3579,0,0,875
111,12,0,13,12,3121140,3571,0,0,887
112,10,0,14,11,3152580,3570,0,0,897
113,8,0,10,15,3211500,3588,0,0,905
114,6,0,8,17,3249540,3598,0,0,911
115,13,0,9,16,3284460,3589,0,0,924
116,6,0,7,18,3317820,3594,0,0,930
117,8,0,12,13,3332580,3598,0,0,938
118,2,0,3,22,3380040,3607,0,0,940
119,5,0,3,22,3402780,3612,0,0,945
120,8,0,8,17,3409020,3607,0,0,953
121,4,0,4,21,3433680,3603,0,0,957
122,5,0,3,22,3447540,3594,0,0,962
123,6,0,4,21,3460740,3589,0,0,968
124,5,0,6,19,3463980,3582,0,0,973
125,9,0,6,19,3488700,3574,0,0,982
126,10,0,8,17,3507060,3564,0,0,992
127,5,0,2,23,3549840,3567,0,0,997
128,5,0,6,19,3550380,3564,0,0,1002
129,6,0,7,18,3571080,3567,0,0,1008
130,11,0,9,16,3593340,3557,0,0,1019
131,10,0,13,12,3611040,3554,0,0,1029
132,9,0,10,15,3657900,3558,0,0,1038
133,14,0,12,13,3703980,3561,0,0,1052
134,18,0,15,10,3743460,3548,0,0,1070
135,9,0,15,10,3789120,3561,0,0,1079
136,15,0,14,11,3854700,3569,0,0,1094
137,9,0,10,15,3908700,3576,0,0,1103
138,7,0,9,16,3941160,3579,0,0,1110
139,4,0,5,20,3980760,3589,0,0,1114
140,11,0,6,19,4009920,3583,0,0,1125
141,3,0,3,22,4028460,3580,0,0,1128
142,7,0,5,20,4041060,3576,0,0,1135
143,5,0,5,20,4050780,3568,0,0,1140
144,7,0,6,19,4068660,3565,0,0,1147
145,7,0,6,19,4101000,3572,0,0,1154
146,7,0,9,16,4111200,3568,0,0,1161
147,1,0,5,20,4129920,3569,0,0,1162
148,8,0,7,18,4170720,3586,0,0,1170
149,5,0,6,19,4186980,3581,0,0,1175
150,8,0,6,19,4223760,3588,0,0,1183
151,12,0,8,17,4250100,3580,0,0,1195
152,6,0,9,16,4264260,3577,0,0,1201
153,13,0,12,13,4300800,3578,0,0,1214
154,10,0,10,15,4344660,3578,0,0,1224
155,8,0,9,16,4387560,3587,0,0,1232
156,10,0,9,16,4425540,3589,0,0,1242
157,15,0,11,14,4458900,3578,0,0,1257
158,11,0,9,16,4499280,3573,0,0,1268
159,13,0,12,13,4524480,3565,0,0,1281
160,17,0,18,7,4554480,3558,0,0,1298
161,8,0,13,12,4607520,3563,0,0,1306
162,16,0,13,12,4678620,3574,0,0,1322
163,8,0,7,18,4720020,3567,0,0,1330
164,8,0,10,15,4743720,3572,0,0,1338
165,6,0,7,18,4774140,3570,0,0,1344
166,6,0,8,17,4808460,3583,0,0,1350
167,3,0,4,21,4838280,3586,0,0,1353
168,4,0,4,21,4854240,3587,0,0,1357
169,7,0,7,18,4870140,3588,0,0,1364
170,4,0,5,20,4888620,3586,0,0,1368
171,5,0,3,22,4911360,3584,0,0,1373
172,8,0,8,17,4923240,3585,0,0,1381
173,6,0,5,20,4958400,3587,0,0,1387
174,7,0,7,18,4976100,3587,0,0,1394
175,11,0,10,15,5001120,3585,0,0,1405
176,10,0,11,14,5036460,3587,0,0,1415
177,6,0,11,14,5061000,3589,0,0,1421
178,7,0,5,20,5111400,3591,0,0,1428
179,8,0,9,16,5134200,3597,0,0,1436
180,11,0,11,14,5156040,3590,0,0,1447
181,8,0,5,20,5197740,3584,0,0,1455
182,12,0,9,16,5229240,3586,0,0,1467
183,9,0,12,13,5253360,3588,0,0,1476
184,7,0,7,18,5296380,3588,0,0,1483
185,13,0,11,14,5326320,3586,0,0,1496
186,9,0,10,15,5349780,3578,0,0,1505
187,9,0,9,16,5394360,3584,0,0,1514
188,4,0,6,19,5418300,3583,0,0,1518
189,10,0,8,17,5452980,3587,0,0,1528
190,3,0,6,19,5468340,3585,0,0,1531
191,4,0,5,20,5492820,3590,0,0,1535
192,9,0,7,18,5508900,3584,0,0,1544
193,3,0,3,22,5531940,3582,0,0,1547
194,4,0,3,22,5549820,3585,0,0,1551
195,8,0,4,21,5569260,3581,0,0,1559
196,6,0,3,22,5591640,3579,0,0,1565
197,7,0,5,20,5605200,3577,0,0,1572
198,5,0,4,21,5624100,3575,0,0,1577
199,8,0,5,20,5648400,3574,0,0,1585
200,10,0,10,15,5660460,3571,0,0,1595
201,8,0,7,18,5693760,3567,0,0,1603
202,5,0,7,18,5716380,3570,0,0,1608
203,13,0,15,10,5736960,3572,0,0,1621
204,8,0,10,15,5797980,3581,0,0,1629
205,7,0,8,17,5829420,3580,0,0,1636
206,9,0,9,16,5854440,3578,0,0,1645
207,12,0,12,13,5888460,3579,0,0,1657
208,7,0,9,16,5916540,3574,0,0,1664
209,6,0,6,19,5964300,3584,0,0,1670
210,11,0,14,11,5978520,3586,0,0,1681
211,3,0,8,17,6016020,3589,0,0,1684
212,5,0,6,19,6049860,3594,0,0,1689
213,8,0,6,19,6078360,3594,0,0,1697
214,6,0,6,19,6094440,3591,0,0,1703
