Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,4,21,3540,1770,0,0,6
2,5,0,5,20,12300,2050,0,0,11
3,5,0,4,21,30120,2510,0,0,16
4,9,0,7,18,42180,2343,0,0,25
5,8,0,10,15,58260,2533,0,0,33
6,10,0,9,16,98040,2883,0,0,43
7,8,0,7,18,121680,2765,0,0,51
8,8,0,9,16,140880,2817,0,0,59
9,15,0,17,8,160920,2823,0,0,74
10,15,0,17,8,223860,3109,0,0,89
11,11,0,12,13,300240,3411,0,0,100
12,13,0,12,13,350640,3471,0,0,113
13,10,0,11,14,380460,3396,0,0,123
14,6,0,6,19,433440,3523,0,0,129
15,13,0,10,15,469020,3553,0,0,142
16,11,0,11,14,488580,3440,0,0,153
17,6,0,6,19,523680,3422,0,0,159
18,8,0,8,17,539040,3390,0,0,167
19,10,0,7,18,579120,3406,0,0,177
20,8,0,8,17,589200,3328,0,0,185
21,5,0,5,20,621780,3360,0,0,190
22,7,0,8,17,642300,3398,0,0,197
23,4,0,5,20,676860,3453,0,0,201
24,4,0,7,18,679620,3432,0,0,205
25,2,0,6,19,699420,3479,0,0,207
26,4,0,5,20,715740,3474,0,0,211
27,4,0,3,22,747420,3525,0,0,215
28,10,0,6,19,760920,3474,0,0,225
29,7,0,6,19,783180,3465,0,0,232
30,6,0,5,20,801480,3439,0,0,238
31,10,0,11,14,821160,3464,0,0,248
32,10,0,10,15,850440,3429,0,0,258
33,6,0,7,18,900960,3505,0,0,264
34,11,0,9,16,924300,3474,0,0,275
35,7,0,7,18,961440,3496,0,0,282
36,6,0,5,20,991320,3502,0,0,288
37,12,0,10,15,1014900,3499,0,0,300
38,14,0,12,13,1043520,3455,0,0,314
39,6,0,9,16,1078800,3468,0,0,320
40,14,0,13,12,1109040,3454,0,0,334
41,7,0,8,17,1138980,3420,0,0,341
42,5,0,10,15,1153380,3432,0,0,346
43,8,0,6,19,1204800,3462,0,0,354
44,5,0,3,22,1228920,3452,0,0,359
45,6,0,5,20,1236660,3435,0,0,365
46,8,0,7,18,1256340,3432,0,0,373
47,5,0,6,19,1282320,3447,0,0,378
48,3,0,4,21,1305060,3461,0,0,381
49,7,0,7,18,1322940,3472,0,0,388
50,4,0,4,21,1344180,3464,0,0,392
51,4,0,5,20,1360320,3479,0,0,396
52,5,0,6,19,1374960,3480,0,0,401
53,6,0,11,14,1379160,3482,0,0,407
54,11,0,13,12,1419600,3505,0,0,418
55,7,0,9,16,1466340,3524,0,0,425
56,7,0,7,18,1506360,3544,0,0,432
57,9,0,11,14,1519740,3534,0,0,441
58,11,0,12,13,1558200,3541,0,0,452
59,9,0,9,16,1597680,3534,0,0,461
60,13,0,14,11,1628400,3540,0,0,474
61,10,0,11,14,1676640,3544,0,0,484
62,12,0,9,16,1726920,3546,0,0,496
63,19,0,20,5,1747740,3530,0,0,515
64,10,0,15,10,1803120,3535,0,0,525
65,9,0,12,13,1862520,3568,0,0,534
66,8,0,9,16,1902540,3569,0,0,542
67,7,0,8,17,1937040,3580,0,0,549
