Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,8,0,7,18,900,900,0,0,8
2,4,0,7,18,16800,3360,0,0,12
3,5,0,6,19,39000,3545,0,0,17
4,4,0,5,20,64740,4046,0,0,21
5,2,0,2,23,93000,4428,0,0,23
6,6,0,5,20,102720,4280,0,0,29
7,8,0,6,19,118920,3836,0,0,37
8,10,0,12,13,133440,3812,0,0,47
9,11,0,12,13,168780,3669,0,0,58
10,8,0,9,16,221820,3891,0,0,66
11,9,0,10,15,256140,3940,0,0,75
12,11,0,7,18,296760,3756,0,0,86
13,11,0,9,16,329040,3739,0,0,97
14,14,0,16,9,350040,3684,0,0,111
15,11,0,12,13,396540,3604,0,0,122
16,11,0,9,16,452700,3650,0,0,133
17,8,0,10,15,481080,3672,0,0,141
18,11,0,9,16,519360,3631,0,0,152
19,7,0,10,15,547500,3674,0,0,159
20,9,0,8,17,573420,3583,0,0,168
21,6,0,7,18,606540,3631,0,0,174
22,4,0,5,20,631860,3652,0,0,178
23,5,0,3,22,658200,3656,0,0,183
24,3,0,3,22,677760,3703,0,0,186
25,8,0,7,18,688740,3683,0,0,194
26,5,0,4,21,708060,3631,0,0,199
27,7,0,6,19,720780,3603,0,0,206
28,7,0,8,17,740160,3610,0,0,213
29,7,0,7,18,766980,3600,0,0,220
30,12,0,12,13,784380,3565,0,0,232
31,9,0,11,14,822960,3578,0,0,241
32,7,0,11,14,848520,3580,0,0,248
33,7,0,9,16,896400,3643,0,0,255
34,8,0,7,18,931920,3640,0,0,263
35,6,0,6,19,957900,3642,0,0,269
36,5,0,5,20,986880,3668,0,0,274
37,9,0,10,15,1000320,3664,0,0,283
38,9,0,6,19,1045740,3656,0,0,292
39,5,0,7,18,1064400,3670,0,0,297
40,10,0,6,19,1101480,3659,0,0,307
41,12,0,12,13,1121940,3654,0,0,319
42,12,0,14,11,1156680,3648,0,0,331
43,4,0,10,15,1202460,3699,0,0,335
44,7,0,4,21,1262160,3734,0,0,342
45,5,0,6,19,1274580,3737,0,0,347
46,8,0,5,20,1302540,3721,0,0,355
47,8,0,7,18,1315260,3694,0,0,363
48,2,0,8,17,1319400,3695,0,0,365
49,1,0,3,22,1364880,3760,0,0,366
50,6,0,5,20,1382820,3767,0,0,372
51,7,0,4,21,1402260,3739,0,0,379
52,4,0,3,22,1418400,3732,0,0,383
53,6,0,3,22,1429020,3702,0,0,389
54,4,0,4,21,1436400,3692,0,0,393
55,6,0,5,20,1451760,3684,0,0,399
56,6,0,5,20,1476660,3691,0,0,405
57,8,0,9,16,1484940,3675,0,0,413
58,8,0,9,16,1511400,3668,0,0,421
59,14,0,12,13,1546500,3656,0,0,435
60,14,0,15,10,1590120,3663,0,0,449
61,12,0,7,18,1654800,3644,0,0,461
62,7,0,6,19,1683600,3644,0,0,468
63,7,0,7,18,1701780,3636,0,0,475
64,5,0,7,18,1718760,3633,0,0,480
65,8,0,9,16,1753440,3660,0,0,488
66,13,0,14,11,1774500,3643,0,0,501
67,15,0,16,9,1812780,3625,0,0,516
68,8,0,8,17,1878360,3640,0,0,524
69,5,0,7,18,1897860,3635,0,0,529
70,5,0,7,18,1928160,3658,0,0,534
71,7,0,6,19,1954020,3652,0,0,541
72,5,0,5,20,1970820,3642,0,0,546
73,5,0,2,23,2004060,3650,0,0,551
74,3,0,4,21,2006280,3647,0,0,554
75,7,0,8,17,2014440,3642,0,0,561
76,5,0,5,20,2051460,3656,0,0,566
77,5,0,6,19,2066700,3657,0,0,571
78,5,0,6,19,2084280,3656,0,0,576
79,5,0,5,20,2107680,3659,0,0,581
80,12,0,8,17,2130840,3642,0,0,593
81,7,0,8,17,2152680,3636,0,0,600
82,10,0,10,15,2172240,3620,0,0,610
83,14,0,11,14,2218920,3619,0,0,624
84,12,0,14,11,2232240,3588,0,0,636
85,10,0,9,16,2297820,3607,0,0,646
86,9,0,11,14,2320440,3603,0,0,655
87,12,0,12,13,2377260,3629,0,0,667
88,13,0,10,15,2421000,3613,0,0,680
89,5,0,7,18,2451780,3616,0,0,685
90,7,0,10,15,2464860,3614,0,0,692
91,11,0,11,14,2520000,3641,0,0,703
92,10,0,13,12,2541480,3630,0,0,713
93,6,0,10,15,2575620,3632,0,0,719
94,4,0,5,20,2632380,3666,0,0,723
