Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,5,20,1380,690,0,0,7
2,5,0,5,20,10320,1474,0,0,12
3,4,0,6,19,24780,2478,0,0,16
4,4,0,4,21,44580,2786,0,0,20
5,4,0,6,19,49860,2770,0,0,24
6,6,0,6,19,72360,3015,0,0,30
7,9,0,10,15,86460,2981,0,0,39
8,4,0,6,19,127380,3442,0,0,43
9,6,0,6,19,152820,3553,0,0,49
10,14,0,15,10,166260,3463,0,0,63
11,17,0,14,11,216180,3275,0,0,80
12,15,0,14,11,270420,3338,0,0,95
13,10,0,11,14,312600,3325,0,0,105
14,11,0,15,10,353160,3496,0,0,116
15,7,0,9,16,407040,3570,0,0,123
16,4,0,7,18,440040,3667,0,0,127
17,10,0,9,16,473820,3701,0,0,137
18,10,0,11,14,491700,3615,0,0,147
19,4,0,6,19,530580,3659,0,0,151
20,8,0,9,16,548820,3658,0,0,159
21,8,0,7,18,581820,3636,0,0,167
22,4,0,6,19,599760,3634,0,0,171
23,7,0,8,17,620340,3649,0,0,178
24,5,0,6,19,660720,3732,0,0,183
25,5,0,8,17,671880,3732,0,0,188
26,9,0,8,17,710340,3758,0,0,197
27,8,0,9,16,733920,3744,0,0,205
28,5,0,6,19,768480,3767,0,0,210
29,5,0,6,19,786840,3764,0,0,215
30,5,0,4,21,817800,3786,0,0,220
31,4,0,4,21,831240,3778,0,0,224
32,15,0,16,9,838440,3759,0,0,239
33,11,0,10,15,887340,3697,0,0,250
34,10,0,7,18,932580,3686,0,0,260
35,7,0,7,18,953340,3666,0,0,267
36,11,0,9,16,991860,3687,0,0,278
37,10,0,11,14,1018260,3676,0,0,288
38,10,0,8,17,1059660,3654,0,0,298
39,12,0,14,11,1087080,3672,0,0,310
40,6,0,8,17,1124340,3650,0,0,316
41,6,0,8,17,1147500,3654,0,0,322
42,7,0,6,19,1186080,3672,0,0,329
43,9,0,7,18,1211940,3661,0,0,338
44,5,0,7,18,1232580,3668,0,0,343
45,6,0,4,21,1271460,3685,0,0,349
46,6,0,5,20,1286700,3676,0,0,355
47,7,0,5,20,1308480,3665,0,0,362
48,5,0,6,19,1327620,3677,0,0,367
49,4,0,4,21,1342920,3659,0,0,371
50,2,0,3,22,1361460,3679,0,0,373
51,6,0,5,20,1380660,3691,0,0,379
52,8,0,6,19,1396260,3664,0,0,387
53,4,0,7,18,1405380,3659,0,0,391
54,13,0,14,11,1427100,3659,0,0,404
55,6,0,7,18,1476300,3663,0,0,410
56,14,0,15,10,1507500,3685,0,0,424
57,4,0,7,18,1551120,3684,0,0,428
58,9,0,8,17,1592100,3711,0,0,437
59,7,0,10,15,1617660,3727,0,0,444
60,12,0,11,14,1653480,3715,0,0,456
61,9,0,9,16,1708860,3747,0,0,465
62,12,0,18,7,1714020,3734,0,0,477
63,6,0,9,16,1788120,3772,0,0,483
64,8,0,7,18,1831560,3784,0,0,491
65,13,0,12,13,1853460,3767,0,0,504
66,11,0,9,16,1898400,3751,0,0,515
67,11,0,11,14,1925100,3738,0,0,526
68,6,0,8,17,1963260,3746,0,0,532
69,10,0,13,12,1989540,3760,0,0,542
70,7,0,6,19,2046960,3769,0,0,549
71,6,0,5,20,2066580,3757,0,0,555
72,5,0,4,21,2087340,3754,0,0,560
73,5,0,7,18,2092500,3750,0,0,565
74,6,0,6,19,2122320,3756,0,0,571
75,4,0,3,22,2141040,3743,0,0,575
76,6,0,4,21,2152500,3730,0,0,581
77,10,0,9,16,2167980,3725,0,0,591
78,9,0,10,15,2195880,3721,0,0,600
79,10,0,10,15,2221860,3703,0,0,610
80,11,0,6,19,2280300,3707,0,0,621
81,7,0,10,15,2289540,3704,0,0,628
82,7,0,11,14,2314500,3709,0,0,635
83,4,0,5,20,2359680,3721,0,0,639
84,11,0,7,18,2388480,3714,0,0,650
85,9,0,9,16,2401080,3693,0,0,659
86,7,0,8,17,2435760,3701,0,0,666
87,11,0,10,15,2463840,3693,0,0,677
88,7,0,9,16,2487300,3684,0,0,684
89,15,0,16,9,2526660,3699,0,0,699
90,7,0,12,13,2564640,3695,0,0,706
91,5,0,6,19,2628300,3728,0,0,711
92,3,0,5,20,2646120,3732,0,0,714
93,7,0,6,19,2677020,3744,0,0,721
94,11,0,8,17,2692560,3719,0,0,732
95,9,0,9,16,2721900,3718,0,0,741
96,6,0,6,19,2761860,3727,0,0,747
97,6,0,7,18,2780460,3727,0,0,753
98,4,0,2,23,2813280,3726,0,0,757
99,9,0,4,21,2826300,3709,0,0,766
100,4,0,7,18,2833020,3713,0,0,770
101,11,0,13,12,2866320,3732,0,0,781
102,8,0,11,14,2899740,3727,0,0,789
103,11,0,9,16,2953140,3733,0,0,800
104,4,0,7,18,2974080,3731,0,0,804
105,9,0,11,14,2985780,3722,0,0,813
106,9,0,7,18,3034260,3723,0,0,822
107,10,0,9,16,3062640,3721,0,0,832
108,8,0,8,17,3095700,3720,0,0,840
109,6,0,7,18,3112200,3709,0,0,846
110,12,0,10,15,3149880,3714,0,0,858
111,11,0,14,11,3168060,3705,0,0,869
112,11,0,12,13,3214080,3702,0,0,880
113,11,0,13,12,3251400,3703,0,0,891
114,9,0,11,14,3303120,3715,0,0,900
115,6,0,7,18,3347280,3723,0,0,906
116,4,0,3,22,3380340,3726,0,0,910
117,8,0,7,18,3392700,3724,0,0,918
118,5,0,4,21,3419640,3721,0,0,923
119,6,0,7,18,3429060,3719,0,0,929
120,3,0,4,21,3449280,3716,0,0,932
121,5,0,4,21,3466440,3715,0,0,937
122,7,0,5,20,3482100,3708,0,0,944
123,8,0,5,20,3506820,3703,0,0,952
124,8,0,12,13,3509880,3702,0,0,960
125,8,0,9,16,3559620,3711,0,0,968
126,12,0,12,13,3588660,3707,0,0,980
127,12,0,13,12,3638580,3716,0,0,992
128,13,0,12,13,3695640,3721,0,0,1005
129,6,0,9,16,3746040,3738,0,0,1011
130,11,0,13,12,3769020,3735,0,0,1022
131,9,0,8,17,3832500,3746,0,0,1031
132,9,0,7,18,3863100,3739,0,0,1040
133,12,0,9,16,3889800,3729,0,0,1052
134,14,0,13,12,3918420,3721,0,0,1066
135,13,0,16,9,3955680,3721,0,0,1079
136,8,0,11,14,4014180,3730,0,0,1087
137,9,0,11,14,4053540,3735,0,0,1096
138,5,0,6,19,4096020,3740,0,0,1101
139,9,0,9,16,4115280,3737,0,0,1110
140,8,0,6,19,4153260,3734,0,0,1118
141,6,0,2,23,4184760,3729,0,0,1124
142,4,0,6,19,4184760,3729,0,0,1128
143,5,0,3,22,4203180,3719,0,0,1133
144,4,0,3,22,4214280,3716,0,0,1137
145,6,0,7,18,4217700,3712,0,0,1143
146,7,0,8,17,4237740,3710,0,0,1150
147,4,0,6,19,4255920,3707,0,0,1154
148,3,0,3,22,4281900,3710,0,0,1157
149,6,0,4,21,4298580,3708,0,0,1163
150,5,0,8,17,4302660,3709,0,0,1168
151,11,0,7,18,4340820,3703,0,0,1179
152,12,0,13,12,4352280,3694,0,0,1191
153,8,0,10,15,4390320,3692,0,0,1199
154,8,0,10,15,4419840,3692,0,0,1207
155,15,0,12,13,4462440,3687,0,0,1222
156,8,0,12,13,4491600,3687,0,0,1230
157,17,0,16,9,4547700,3694,0,0,1247
158,11,0,12,13,4601340,3692,0,0,1258
159,15,0,13,12,4643460,3685,0,0,1273
160,8,0,11,14,4685880,3689,0,0,1281
161,7,0,7,18,4731360,3693,0,0,1288
162,9,0,7,18,4761300,3690,0,0,1297
163,4,0,5,20,4787940,3694,0,0,1301
164,7,0,8,17,4796460,3689,0,0,1308
165,9,0,6,19,4825200,3680,0,0,1317
166,9,0,6,19,4851120,3675,0,0,1326
167,3,0,3,22,4885500,3684,0,0,1329
168,6,0,5,20,4900380,3684,0,0,1335
169,3,0,3,22,4918620,3684,0,0,1338
170,3,0,3,22,4930560,3685,0,0,1341
171,4,0,4,21,4941360,3684,0,0,1345
172,3,0,3,22,4956480,3685,0,0,1348
173,4,0,6,19,4958520,3683,0,0,1352
174,10,0,7,18,4990620,3683,0,0,1362
175,6,0,6,19,5016840,3683,0,0,1368
176,6,0,7,18,5040060,3686,0,0,1374
177,12,0,11,14,5059980,3679,0,0,1386
178,8,0,5,20,5108160,3677,0,0,1394
179,13,0,12,13,5126700,3675,0,0,1407
180,10,0,11,14,5163480,3672,0,0,1417
181,8,0,12,13,5197380,3678,0,0,1425
182,9,0,11,14,5238180,3681,0,0,1434
183,10,0,11,14,5286420,3689,0,0,1444
184,13,0,16,9,5329080,3698,0,0,1457
185,9,0,11,14,5386440,3702,0,0,1466
186,10,0,10,15,5427060,3701,0,0,1476
187,3,0,4,21,5471040,3709,0,0,1479
188,8,0,10,15,5481840,3711,0,0,1487
189,5,0,7,18,5507640,3708,0,0,1492
190,3,0,4,21,5529720,3708,0,0,1495
191,9,0,7,18,5554020,3710,0,0,1504
192,10,0,11,14,5568420,3704,0,0,1514
193,3,0,8,17,5596500,3708,0,0,1517
194,7,0,3,22,5652300,3716,0,0,1524
195,8,0,6,19,5664540,3712,0,0,1532
196,7,0,4,21,5690700,3707,0,0,1539
197,7,0,9,16,5695380,3705,0,0,1546
198,13,0,10,15,5727840,3697,0,0,1559
199,3,0,6,19,5761500,3702,0,0,1562
200,6,0,7,18,5790300,3709,0,0,1568
201,8,0,7,18,5818740,3708,0,0,1576
202,13,0,10,15,5844240,3701,0,0,1589
203,15,0,11,14,5889780,3697,0,0,1604
204,16,0,13,12,5928420,3689,0,0,1620
205,6,0,9,16,5963280,3687,0,0,1626
206,5,0,8,17,5995980,3694,0,0,1631
207,9,0,12,13,6015720,3695,0,0,1640
208,9,0,12,13,6055080,3698,0,0,1649
209,11,0,10,15,6108240,3701,0,0,1660
210,7,0,9,16,6135120,3700,0,0,1667
211,8,0,6,19,6183540,3704,0,0,1675
212,7,0,7,18,6198660,3700,0,0,1682
213,10,0,9,16,6222000,3696,0,0,1692
214,3,0,9,16,6234120,3697,0,0,1695
215,3,0,8,17,6259560,3703,0,0,1698
216,4,0,4,21,6314220,3718,0,0,1702
217,8,0,6,19,6332100,3716,0,0,1710
218,8,0,8,17,6345540,3710,0,0,1718
219,8,0,9,16,6360600,3704,0,0,1726
220,5,0,8,17,6390300,3708,0,0,1731
221,8,0,8,17,6429900,3714,0,0,1739
222,5,0,5,20,6460980,3715,0,0,1744
223,7,0,9,16,6477960,3718,0,0,1751
224,10,0,9,16,6511260,3716,0,0,1761
225,14,0,17,8,6530940,3714,0,0,1775
226,12,0,12,13,6588600,3711,0,0,1787
227,5,0,7,18,6641700,3720,0,0,1792
228,16,0,15,10,6657120,3712,0,0,1808
229,3,0,5,20,6698160,3708,0,0,1811
230,10,0,9,16,6722100,3709,0,0,1821
231,14,0,11,14,6762060,3707,0,0,1835
232,15,0,14,11,6795000,3700,0,0,1850
233,8,0,12,13,6826680,3698,0,0,1858
234,6,0,4,21,6891180,3704,0,0,1864
235,4,0,3,22,6915360,3707,0,0,1868
236,4,0,4,21,6927780,3708,0,0,1872
237,6,0,4,21,6946080,3706,0,0,1878
238,5,0,3,22,6954720,3699,0,0,1883
239,6,0,6,19,6972780,3703,0,0,1889
240,9,0,9,16,6984660,3697,0,0,1898
