Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,5,20,960,960,0,0,6
2,4,0,3,22,22980,3282,0,0,10
3,3,0,4,21,27120,3013,0,0,13
4,7,0,6,19,41160,2940,0,0,20
5,10,0,12,13,56160,3120,0,0,30
6,6,0,7,18,105900,3651,0,0,36
7,8,0,9,16,133440,3812,0,0,44
8,7,0,7,18,149280,3392,0,0,51
9,8,0,6,19,190020,3585,0,0,59
10,10,0,8,17,214440,3515,0,0,69
11,11,0,9,16,237000,3338,0,0,80
12,16,0,14,11,271140,3306,0,0,96
13,9,0,10,15,312780,3292,0,0,105
14,9,0,9,16,354180,3373,0,0,114
15,7,0,11,14,372720,3388,0,0,121
16,12,0,13,12,424260,3535,0,0,133
17,8,0,10,15,457140,3489,0,0,141
18,5,0,4,21,502140,3536,0,0,146
19,9,0,5,20,529740,3531,0,0,155
20,10,0,8,17,543720,3463,0,0,165
21,5,0,5,20,569520,3451,0,0,170
22,3,0,5,20,582120,3465,0,0,173
23,7,0,5,20,608460,3476,0,0,180
24,4,0,3,22,626760,3462,0,0,184
25,7,0,9,16,631260,3468,0,0,191
26,5,0,7,18,660240,3493,0,0,196
27,5,0,6,19,678840,3481,0,0,201
28,8,0,8,17,697080,3468,0,0,209
29,11,0,9,16,730620,3462,0,0,220
30,7,0,8,17,760140,3470,0,0,227
31,11,0,7,18,808620,3500,0,0,238
32,7,0,8,17,822660,3471,0,0,245
33,6,0,7,18,853020,3495,0,0,251
34,9,0,9,16,887220,3534,0,0,260
35,12,0,12,13,906900,3488,0,0,272
36,6,0,8,17,948120,3511,0,0,278
37,13,0,12,13,979200,3509,0,0,291
38,6,0,6,19,1016280,3492,0,0,297
39,15,0,15,10,1043580,3513,0,0,312
40,13,0,10,15,1099380,3490,0,0,325
41,17,0,14,11,1136100,3463,0,0,342
42,12,0,9,16,1177500,3413,0,0,354
43,10,0,8,17,1217520,3420,0,0,364
44,6,0,9,16,1228440,3402,0,0,370
45,7,0,7,18,1265340,3419,0,0,377
46,3,0,5,20,1296540,3457,0,0,380
47,7,0,8,17,1309680,3455,0,0,387
48,6,0,6,19,1345140,3475,0,0,393
49,3,0,1,24,1372080,3473,0,0,396
50,4,0,2,23,1382340,3473,0,0,400
51,6,0,5,20,1386960,3458,0,0,406
52,7,0,8,17,1395540,3445,0,0,413
53,7,0,7,18,1422540,3444,0,0,420
54,6,0,5,20,1445460,3433,0,0,426
55,13,0,8,17,1470780,3412,0,0,439
56,8,0,9,16,1489500,3400,0,0,447
57,7,0,5,20,1524300,3394,0,0,454
58,8,0,8,17,1545840,3404,0,0,462
59,12,0,9,16,1573200,3383,0,0,474
60,10,0,13,12,1591980,3380,0,0,484
61,14,0,14,11,1655820,3421,0,0,498
62,12,0,19,6,1676460,3414,0,0,510
63,9,0,8,17,1771320,3466,0,0,519
64,13,0,12,13,1795200,3452,0,0,532
65,11,0,12,13,1846020,3476,0,0,543
66,10,0,11,14,1888380,3484,0,0,553
67,9,0,10,15,1918920,3476,0,0,562
68,5,0,8,17,1951860,3491,0,0,567
69,7,0,7,18,1986420,3503,0,0,574
70,3,0,6,19,2005140,3511,0,0,577
71,5,0,5,20,2024160,3508,0,0,582
72,5,0,5,20,2049600,3521,0,0,587
73,2,0,5,20,2057580,3523,0,0,589
74,10,0,10,15,2074920,3522,0,0,599
75,5,0,6,19,2101920,3514,0,0,604
76,5,0,5,20,2125980,3519,0,0,609
77,5,0,9,16,2127000,3515,0,0,614
78,8,0,9,16,2164020,3530,0,0,622
79,5,0,6,19,2194200,3533,0,0,627
80,7,0,9,16,2209800,3535,0,0,634
81,10,0,11,14,2236380,3532,0,0,644
82,8,0,8,17,2278980,3538,0,0,652
83,8,0,9,16,2303220,3537,0,0,660
84,9,0,8,17,2335320,3533,0,0,669
85,13,0,11,14,2362620,3521,0,0,682
86,10,0,8,17,2397120,3504,0,0,692
87,10,0,10,15,2421000,3498,0,0,702
88,12,0,11,14,2459880,3499,0,0,714
89,7,0,8,17,2499900,3506,0,0,721
90,1,0,4,21,2519880,3509,0,0,722
91,6,0,4,21,2548080,3519,0,0,728
92,7,0,5,20,2573700,3525,0,0,735
93,4,0,4,21,2588160,3521,0,0,739
94,8,0,8,17,2597820,3515,0,0,747
95,12,0,13,12,2616780,3507,0,0,759
96,9,0,11,14,2653080,3504,0,0,768
97,10,0,15,10,2670660,3500,0,0,778
98,9,0,9,16,2726460,3504,0,0,787
99,6,0,6,19,2777160,3528,0,0,793
100,6,0,5,20,2807100,3535,0,0,799
101,4,0,6,19,2820240,3538,0,0,803
102,8,0,5,20,2846880,3532,0,0,811
103,12,0,11,14,2857500,3519,0,0,823
104,10,0,10,15,2884440,3504,0,0,833
105,9,0,10,15,2923800,3514,0,0,842
106,9,0,8,17,2957940,3508,0,0,851
107,9,0,7,18,2995620,3511,0,0,860
108,12,0,11,14,3009180,3494,0,0,872
109,13,0,15,10,3040620,3494,0,0,885
110,6,0,8,17,3086100,3495,0,0,891
111,13,0,12,13,3118440,3496,0,0,904
112,7,0,10,15,3151140,3497,0,0,911
113,12,0,10,15,3193080,3497,0,0,923
114,15,0,11,14,3241740,3497,0,0,938
115,9,0,10,15,3274260,3494,0,0,947
116,5,0,6,19,3310440,3499,0,0,952
117,6,0,7,18,3337740,3509,0,0,958
118,6,0,8,17,3358200,3512,0,0,964
119,11,0,8,17,3400020,3516,0,0,975
120,3,0,5,20,3416940,3511,0,0,978
121,2,0,3,22,3446460,3527,0,0,980
122,6,0,8,17,3447600,3525,0,0,986
