Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,8,0,4,21,5340,1335,0,0,8
2,1,0,1,24,20340,2542,0,0,9
3,3,0,2,23,24720,2472,0,0,12
4,3,0,3,22,26160,2180,0,0,15
5,5,0,4,21,31980,1998,0,0,20
6,9,0,10,15,35400,1863,0,0,29
7,8,0,11,14,64380,2476,0,0,37
8,7,0,6,19,115320,3034,0,0,44
9,11,0,7,18,141000,2937,0,0,55
10,14,0,11,14,167880,2894,0,0,69
11,6,0,8,17,212340,3169,0,0,75
12,5,0,8,17,232620,3230,0,0,80
13,8,0,7,18,270660,3341,0,0,88
14,10,0,11,14,289020,3322,0,0,98
15,8,0,5,20,315120,3120,0,0,106
16,4,0,5,20,332100,3162,0,0,110
17,11,0,10,15,347760,3132,0,0,121
18,7,0,9,16,380520,3197,0,0,128
19,10,0,9,16,423900,3286,0,0,138
20,6,0,8,17,444480,3268,0,0,144
21,7,0,7,18,476280,3307,0,0,151
22,6,0,8,17,487500,3271,0,0,157
23,3,0,1,24,529380,3329,0,0,160
24,8,0,4,21,537600,3278,0,0,168
25,8,0,7,18,549660,3252,0,0,176
26,4,0,3,22,568440,3211,0,0,180
27,7,0,8,17,582180,3252,0,0,187
28,7,0,10,15,598500,3252,0,0,194
29,2,0,1,24,629460,3228,0,0,196
30,10,0,9,16,630540,3200,0,0,206
31,9,0,10,15,651600,3178,0,0,215
32,7,0,10,15,682260,3218,0,0,222
33,9,0,10,15,726000,3285,0,0,231
34,9,0,11,14,753180,3288,0,0,240
35,7,0,13,12,772980,3303,0,0,247
36,10,0,10,15,837060,3388,0,0,257
37,6,0,9,16,877140,3453,0,0,263
38,9,0,4,21,922620,3442,0,0,272
39,9,0,5,20,941100,3409,0,0,281
40,14,0,10,15,963780,3381,0,0,295
41,6,0,6,19,993780,3368,0,0,301
42,8,0,6,19,1019280,3363,0,0,309
43,8,0,8,17,1036860,3355,0,0,317
44,10,0,9,16,1059900,3333,0,0,327
