Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,4,0,4,21,0,0,0,0,4
2,4,0,6,19,3840,1920,0,0,8
3,3,0,2,23,31320,3480,0,0,11
4,6,0,4,21,42960,3304,0,0,17
5,4,0,3,22,54360,3020,0,0,21
6,7,0,8,17,64620,3231,0,0,28
7,2,0,3,22,91740,3397,0,0,30
8,8,0,6,19,105720,3303,0,0,38
9,5,0,6,19,118080,3191,0,0,43
10,6,0,6,19,133920,3114,0,0,49
11,12,0,10,15,156840,3075,0,0,61
12,10,0,8,17,214440,3403,0,0,71
13,9,0,8,17,247500,3437,0,0,80
14,12,0,11,14,270240,3336,0,0,92
15,4,0,4,21,319380,3471,0,0,96
16,7,0,3,22,344820,3448,0,0,103
17,6,0,6,19,349920,3397,0,0,109
18,6,0,7,18,370620,3431,0,0,115
19,2,0,5,20,386520,3451,0,0,117
20,5,0,4,21,407940,3457,0,0,122
21,9,0,11,14,417060,3475,0,0,131
22,9,0,7,18,464340,3491,0,0,140
23,11,0,9,16,479700,3378,0,0,151
24,1,0,0,25,521700,3432,0,0,152
25,6,0,4,21,524760,3407,0,0,158
26,4,0,3,22,534720,3363,0,0,162
27,4,0,2,23,549480,3350,0,0,166
28,7,0,6,19,560520,3356,0,0,173
29,5,0,5,20,577860,3340,0,0,178
30,3,0,4,21,595380,3363,0,0,181
31,8,0,8,17,610620,3373,0,0,189
32,6,0,8,17,632580,3382,0,0,195
33,8,0,6,19,665880,3380,0,0,203
34,9,0,9,16,692880,3413,0,0,212
35,10,0,13,12,716220,3426,0,0,222
36,8,0,6,19,756120,3375,0,0,230
37,12,0,10,15,786360,3389,0,0,242
38,7,0,6,19,824580,3393,0,0,249
39,6,0,6,19,846120,3398,0,0,255
40,8,0,10,15,869100,3435,0,0,263
41,8,0,7,18,900660,3411,0,0,271
42,9,0,11,14,914400,3399,0,0,280
43,11,0,8,17,970560,3429,0,0,291
44,2,0,2,23,1001400,3441,0,0,293
45,1,0,1,24,1011360,3451,0,0,294
46,8,0,5,20,1022820,3443,0,0,302
47,6,0,6,19,1033680,3422,0,0,308
48,8,0,10,15,1051080,3434,0,0,316
49,2,0,4,21,1076640,3428,0,0,318
50,5,0,3,22,1106460,3457,0,0,323
