Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,9,0,4,21,4380,876,0,0,9
2,5,0,7,18,12240,1748,0,0,14
3,4,0,5,20,33240,2556,0,0,18
4,4,0,3,22,49920,2627,0,0,22
5,2,0,2,23,61620,2800,0,0,24
6,6,0,4,21,74580,2868,0,0,30
7,5,0,2,23,93780,2841,0,0,35
8,8,0,3,22,109080,2727,0,0,43
9,4,0,3,22,114540,2603,0,0,47
10,10,0,11,14,129060,2805,0,0,57
11,8,0,11,14,154320,2857,0,0,65
12,9,0,9,16,202020,3108,0,0,74
13,10,0,11,14,229260,3140,0,0,84
14,6,0,8,17,264840,3229,0,0,90
15,10,0,11,14,292560,3287,0,0,100
16,8,0,8,17,330420,3304,0,0,108
17,8,0,7,18,366300,3360,0,0,116
18,7,0,10,15,382860,3388,0,0,123
19,10,0,9,16,415020,3346,0,0,133
20,5,0,6,19,452100,3425,0,0,138
21,4,0,8,17,459840,3431,0,0,142
22,5,0,7,18,489420,3495,0,0,147
23,7,0,8,17,530160,3631,0,0,154
24,5,0,8,17,545160,3610,0,0,159
25,5,0,5,20,583380,3669,0,0,164
26,4,0,3,22,601680,3646,0,0,168
27,1,0,1,24,619080,3685,0,0,169
28,2,0,3,22,619080,3685,0,0,171
29,6,0,5,20,624960,3633,0,0,177
30,10,0,7,18,644700,3581,0,0,187
31,5,0,5,20,663240,3546,0,0,192
32,6,0,5,20,689100,3570,0,0,198
33,4,0,5,20,700680,3556,0,0,202
34,9,0,9,16,715680,3542,0,0,211
35,12,0,14,11,738780,3534,0,0,223
36,6,0,14,11,761040,3539,0,0,229
37,14,0,15,10,812280,3562,0,0,243
38,8,0,6,19,892080,3641,0,0,251
39,8,0,7,18,918420,3644,0,0,259
40,12,0,8,17,941940,3581,0,0,271
41,9,0,11,14,969420,3603,0,0,280
42,6,0,6,19,997560,3562,0,0,286
43,4,0,3,22,1027380,3579,0,0,290
44,6,0,5,20,1032840,3549,0,0,296
