Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,5,20,1020,1020,0,0,6
2,6,0,9,16,6660,2220,0,0,12
3,10,0,11,14,38460,3496,0,0,22
4,4,0,6,19,64380,3219,0,0,26
5,3,0,2,23,102060,3780,0,0,29
6,6,0,4,21,108000,3483,0,0,35
7,7,0,5,20,126360,3415,0,0,42
8,15,0,14,11,152700,3551,0,0,57
9,15,0,15,10,187080,3282,0,0,72
10,11,0,11,14,241260,3350,0,0,83
11,10,0,15,10,270000,3461,0,0,93
12,7,0,6,19,340320,3620,0,0,100
13,12,0,11,14,361440,3578,0,0,112
14,11,0,11,14,407940,3642,0,0,123
15,20,0,15,10,450600,3520,0,0,143
16,6,0,7,18,502140,3536,0,0,149
17,15,0,14,11,531780,3545,0,0,164
18,12,0,12,13,570540,3478,0,0,176
19,11,0,12,13,631860,3610,0,0,187
20,9,0,11,14,670320,3623,0,0,196
21,3,0,6,19,705180,3653,0,0,199
22,6,0,5,20,748020,3740,0,0,205
23,6,0,5,20,766440,3720,0,0,211
24,1,0,3,22,774480,3705,0,0,212
25,6,0,6,19,784140,3698,0,0,218
26,4,0,2,23,815940,3708,0,0,222
27,8,0,8,17,819900,3693,0,0,230
28,3,0,9,16,826260,3688,0,0,233
29,8,0,6,19,875340,3724,0,0,241
30,5,0,6,19,892500,3718,0,0,246
31,6,0,8,17,913140,3742,0,0,252
32,5,0,5,20,941160,3734,0,0,257
33,8,0,8,17,956460,3721,0,0,265
34,11,0,11,14,987660,3727,0,0,276
35,9,0,9,16,1022100,3703,0,0,285
36,11,0,7,18,1075140,3720,0,0,296
37,4,0,3,22,1100820,3706,0,0,300
38,10,0,9,16,1104720,3670,0,0,310
39,16,0,19,6,1122540,3656,0,0,326
40,10,0,11,14,1194780,3676,0,0,336
41,7,0,7,18,1251720,3725,0,0,343
42,10,0,7,18,1284240,3711,0,0,353
43,10,0,9,16,1311000,3703,0,0,363
44,7,0,9,16,1333800,3694,0,0,370
45,8,0,9,16,1365480,3700,0,0,378
46,10,0,10,15,1402560,3710,0,0,388
47,3,0,6,19,1438500,3736,0,0,391
48,9,0,5,20,1470300,3722,0,0,400
49,3,0,3,22,1488180,3720,0,0,403
50,5,0,5,20,1502580,3728,0,0,408
51,6,0,8,17,1519020,3741,0,0,414
52,9,0,7,18,1544700,3713,0,0,423
53,10,0,11,14,1573380,3728,0,0,433
54,3,0,4,21,1612440,3732,0,0,436
55,6,0,6,19,1630860,3740,0,0,442
56,8,0,6,19,1651080,3718,0,0,450
57,9,0,7,18,1676700,3709,0,0,459
58,13,0,10,15,1696080,3671,0,0,472
59,8,0,10,15,1733820,3688,0,0,480
60,11,0,8,17,1779180,3683,0,0,491
61,10,0,9,16,1813020,3685,0,0,501
62,13,0,15,10,1833420,3674,0,0,514
63,10,0,5,20,1898700,3658,0,0,524
64,4,0,4,21,1922760,3669,0,0,528
65,6,0,4,21,1938300,3657,0,0,534
66,5,0,4,21,1950780,3646,0,0,539
67,11,0,9,16,1965780,3633,0,0,550
68,5,0,5,20,1989600,3617,0,0,555
69,6,0,6,19,2006280,3614,0,0,561
70,7,0,8,17,2020800,3608,0,0,568
71,4,0,6,19,2038140,3600,0,0,572
72,8,0,9,16,2070420,3625,0,0,580
73,4,0,9,16,2085000,3626,0,0,584
74,4,0,4,21,2122680,3634,0,0,588
75,7,0,6,19,2135520,3625,0,0,595
76,3,0,3,22,2150280,3613,0,0,598
77,10,0,6,19,2166600,3599,0,0,608
78,4,0,6,19,2176380,3591,0,0,612
79,6,0,8,17,2192520,3594,0,0,618
80,10,0,7,18,2234160,3597,0,0,628
81,7,0,8,17,2251080,3590,0,0,635
82,7,0,6,19,2279100,3583,0,0,642
83,7,0,7,18,2306460,3592,0,0,649
84,12,0,8,17,2330580,3569,0,0,661
85,9,0,10,15,2353620,3566,0,0,670
86,14,0,9,16,2391660,3543,0,0,684
87,6,0,7,18,2427420,3554,0,0,690
88,7,0,10,15,2447100,3562,0,0,697
89,10,0,15,10,2457180,3550,0,0,707
90,9,0,9,16,2539200,3591,0,0,716
91,7,0,6,19,2572020,3587,0,0,723
92,7,0,6,19,2601000,3592,0,0,730
93,7,0,7,18,2619840,3588,0,0,737
94,5,0,6,19,2639880,3586,0,0,742
95,6,0,6,19,2661660,3587,0,0,748
96,5,0,5,20,2679840,3582,0,0,753
97,7,0,4,21,2704380,3577,0,0,760
98,3,0,3,22,2719920,3578,0,0,763
99,5,0,2,23,2732400,3567,0,0,768
100,2,0,3,22,2733420,3563,0,0,770
101,9,0,7,18,2748120,3559,0,0,779
102,6,0,11,14,2754780,3559,0,0,785
103,8,0,7,18,2804640,3568,0,0,793
104,9,0,8,17,2833020,3568,0,0,802
105,7,0,8,17,2854200,3563,0,0,809
106,7,0,7,18,2883360,3564,0,0,816
107,7,0,9,16,2899920,3562,0,0,823
108,9,0,8,17,2922420,3546,0,0,832
109,13,0,16,9,2948760,3557,0,0,845
110,13,0,15,10,3018660,3580,0,0,858
111,11,0,16,9,3065580,3593,0,0,869
112,11,0,12,13,3121140,3595,0,0,880
113,7,0,8,17,3166260,3602,0,0,887
114,6,0,6,19,3208740,3617,0,0,893
115,7,0,7,18,3231780,3619,0,0,900
116,7,0,9,16,3254940,3624,0,0,907
117,10,0,7,18,3291420,3616,0,0,917
118,9,0,9,16,3323160,3623,0,0,926
119,6,0,8,17,3336600,3611,0,0,932
120,8,0,11,14,3358200,3614,0,0,940
121,6,0,7,18,3403440,3624,0,0,946
122,6,0,5,20,3438540,3630,0,0,952
123,3,0,3,22,3455820,3630,0,0,955
124,5,0,5,20,3471900,3635,0,0,960
125,5,0,7,18,3478020,3630,0,0,965
126,9,0,9,16,3505260,3632,0,0,974
127,7,0,6,19,3538380,3629,0,0,981
128,8,0,9,16,3555480,3628,0,0,989
129,7,0,6,19,3582660,3618,0,0,996
130,11,0,6,19,3610440,3606,0,0,1007
131,6,0,6,19,3636840,3611,0,0,1013
132,8,0,8,17,3650100,3603,0,0,1021
133,8,0,8,17,3677820,3602,0,0,1029
134,7,0,8,17,3698640,3597,0,0,1036
135,8,0,11,14,3711060,3592,0,0,1044
136,7,0,11,14,3746820,3602,0,0,1051
137,9,0,6,19,3802140,3607,0,0,1060
138,7,0,8,17,3816600,3603,0,0,1067
139,5,0,4,21,3850620,3605,0,0,1072
140,5,0,5,20,3859620,3600,0,0,1077
141,8,0,4,21,3891000,3599,0,0,1085
142,10,0,9,16,3901020,3592,0,0,1095
