Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,5,20,2940,2940,0,0,6
2,3,0,5,20,12960,3240,0,0,9
3,6,0,5,20,44280,4428,0,0,15
4,5,0,8,17,50820,4235,0,0,20
5,5,0,9,16,78660,4916,0,0,25
6,7,0,10,15,113340,5151,0,0,32
7,7,0,10,15,143640,4953,0,0,39
8,8,0,9,16,189180,4978,0,0,47
9,4,0,4,21,236460,5031,0,0,51
10,5,0,4,21,255540,4914,0,0,56
11,10,0,12,13,261840,4848,0,0,66
12,6,0,12,13,288120,4802,0,0,72
13,11,0,13,12,339780,4854,0,0,83
14,14,0,18,7,387060,4899,0,0,97
15,10,0,17,8,441420,4904,0,0,107
16,10,0,18,7,490980,4959,0,0,117
17,9,0,14,11,549120,4902,0,0,126
18,8,0,12,13,622080,5099,0,0,134
19,10,0,15,10,662400,5134,0,0,144
20,9,0,14,11,707940,5093,0,0,153
21,7,0,11,14,761760,5112,0,0,160
22,3,0,6,19,800340,5097,0,0,163
23,2,0,3,22,826860,5104,0,0,165
24,5,0,5,20,842940,5108,0,0,170
25,4,0,6,19,851220,5066,0,0,174
26,4,0,6,19,872880,5074,0,0,178
27,7,0,7,18,895080,5028,0,0,185
28,2,0,5,20,917040,5038,0,0,187
29,2,0,2,23,942300,5039,0,0,189
30,6,0,7,18,947520,5040,0,0,195
31,8,0,11,14,967800,5040,0,0,203
32,6,0,11,14,997800,5039,0,0,209
33,12,0,14,11,1051320,5078,0,0,221
34,7,0,11,14,1101600,5076,0,0,228
35,12,0,12,13,1146360,5027,0,0,240
36,8,0,13,12,1173240,4992,0,0,248
37,12,0,15,10,1228620,5014,0,0,260
38,15,0,18,7,1288620,5014,0,0,275
39,19,0,22,3,1350900,4966,0,0,294
40,14,0,18,7,1425540,4915,0,0,308
41,5,0,10,15,1497540,4942,0,0,313
42,6,0,9,16,1540680,4969,0,0,319
43,3,0,3,22,1579020,4949,0,0,322
44,9,0,6,19,1594740,4906,0,0,331
45,6,0,7,18,1611660,4883,0,0,337
46,5,0,7,18,1636260,4884,0,0,342
47,6,0,8,17,1663980,4894,0,0,348
48,6,0,10,15,1681980,4889,0,0,354
49,5,0,6,19,1723680,4882,0,0,359
50,8,0,8,17,1746840,4865,0,0,367
51,7,0,7,18,1789080,4874,0,0,374
52,9,0,13,12,1802880,4872,0,0,383
53,4,0,5,20,1857720,4863,0,0,387
54,5,0,7,18,1869840,4856,0,0,392
55,3,0,6,19,1889400,4857,0,0,395
56,10,0,10,15,1913640,4844,0,0,405
57,8,0,9,16,1951320,4830,0,0,413
58,12,0,11,14,1988520,4803,0,0,425
59,5,0,9,16,2013180,4781,0,0,430
60,12,0,14,11,2045280,4778,0,0,442
61,6,0,12,13,2078880,4768,0,0,448
62,14,0,17,8,2134500,4796,0,0,462
63,12,0,16,9,2198580,4800,0,0,474
64,14,0,16,9,2269440,4808,0,0,488
65,8,0,11,14,2328660,4801,0,0,496
66,8,0,11,14,2361060,4789,0,0,504
67,10,0,12,13,2408940,4798,0,0,514
68,10,0,12,13,2441040,4767,0,0,524
69,4,0,9,16,2481000,4780,0,0,528
70,6,0,9,16,2506380,4774,0,0,534
71,4,0,6,19,2545560,4784,0,0,538
72,4,0,6,19,2569440,4793,0,0,542
73,9,0,9,16,2596380,4790,0,0,551
74,4,0,9,16,2611740,4783,0,0,555
75,5,0,6,19,2666220,4812,0,0,560
76,11,0,13,12,2681040,4804,0,0,571
77,9,0,10,15,2723220,4777,0,0,580
78,2,0,3,22,2772840,4789,0,0,582
79,8,0,9,16,2785800,4794,0,0,590
80,13,0,17,8,2806020,4788,0,0,603
81,8,0,12,13,2865720,4784,0,0,611
82,11,0,12,13,2906760,4765,0,0,622
83,14,0,15,10,2948940,4748,0,0,636
84,9,0,14,11,2993520,4744,0,0,645
85,11,0,16,9,3036120,4743,0,0,656
86,12,0,17,8,3097620,4758,0,0,668
87,9,0,9,16,3180420,4761,0,0,677
88,12,0,13,12,3205140,4741,0,0,689
89,4,0,8,17,3249660,4744,0,0,693
90,7,0,10,15,3279600,4753,0,0,700
91,8,0,11,14,3317280,4759,0,0,708
92,6,0,12,13,3340380,4758,0,0,714
93,7,0,9,16,3395040,4768,0,0,721
94,7,0,8,17,3444240,4783,0,0,728
95,6,0,10,15,3459300,4778,0,0,734
96,9,0,11,14,3502560,4784,0,0,743
97,7,0,9,16,3535140,4770,0,0,750
98,8,0,10,15,3571140,4774,0,0,758
99,3,0,5,20,3605160,4768,0,0,761
100,8,0,7,18,3642300,4779,0,0,769
101,11,0,12,13,3661500,4767,0,0,780
102,12,0,17,8,3691440,4763,0,0,792
