Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,4,0,4,21,0,0,0,0,4
2,6,0,7,18,11640,3880,0,0,10
3,2,0,5,20,30900,4414,0,0,12
4,7,0,7,18,53580,4465,0,0,19
5,5,0,5,20,73440,3865,0,0,24
6,9,0,10,15,93900,4082,0,0,33
7,11,0,10,15,134160,3945,0,0,44
8,11,0,17,8,149460,3933,0,0,55
9,9,0,14,11,205080,4101,0,0,64
10,16,0,19,6,254700,4175,0,0,80
11,9,0,17,8,304800,4233,0,0,89
12,14,0,14,11,382140,4293,0,0,103
13,9,0,12,13,440100,4401,0,0,112
14,9,0,13,12,477720,4423,0,0,121
15,7,0,12,13,526140,4535,0,0,128
16,15,0,17,8,584580,4639,0,0,143
17,8,0,14,11,631980,4612,0,0,151
18,4,0,7,18,689880,4661,0,0,155
19,1,0,3,22,712260,4655,0,0,156
20,7,0,7,18,728160,4667,0,0,163
21,3,0,7,18,738780,4646,0,0,166
22,5,0,5,20,775260,4670,0,0,171
23,6,0,7,18,790560,4650,0,0,177
24,4,0,5,20,813840,4624,0,0,181
25,7,0,8,17,835500,4641,0,0,188
26,5,0,10,15,851640,4653,0,0,193
27,6,0,8,17,893460,4677,0,0,199
28,6,0,10,15,906900,4650,0,0,205
29,9,0,10,15,956100,4686,0,0,214
30,14,0,16,9,992160,4680,0,0,228
31,7,0,10,15,1046220,4649,0,0,235
32,5,0,9,16,1077660,4665,0,0,240
33,16,0,17,8,1117260,4674,0,0,256
34,13,0,18,7,1168560,4655,0,0,269
35,14,0,18,7,1232100,4649,0,0,283
36,14,0,18,7,1293420,4635,0,0,297
37,8,0,15,10,1353540,4667,0,0,305
38,11,0,11,14,1420080,4656,0,0,316
39,9,0,11,14,1463820,4661,0,0,325
40,17,0,23,2,1481100,4642,0,0,342
41,8,0,19,6,1542660,4660,0,0,350
42,10,0,17,8,1617540,4715,0,0,360
43,7,0,17,8,1658940,4739,0,0,367
44,7,0,8,17,1740360,4755,0,0,374
45,8,0,12,13,1757520,4750,0,0,382
46,6,0,9,16,1808760,4772,0,0,388
47,8,0,10,15,1846080,4782,0,0,396
48,9,0,9,16,1891920,4777,0,0,405
49,5,0,10,15,1907580,4768,0,0,410
50,5,0,6,19,1955580,4781,0,0,415
51,8,0,10,15,1978740,4791,0,0,423
52,3,0,9,16,1995120,4784,0,0,426
53,6,0,8,17,2032260,4793,0,0,432
54,5,0,5,20,2064420,4778,0,0,437
55,7,0,9,16,2080200,4782,0,0,444
56,10,0,9,16,2116560,4756,0,0,454
57,12,0,16,9,2135100,4744,0,0,466
58,8,0,16,9,2185200,4771,0,0,474
59,10,0,13,12,2250000,4777,0,0,484
60,7,0,9,16,2305560,4783,0,0,491
61,10,0,11,14,2344860,4785,0,0,501
62,11,0,15,10,2378400,4785,0,0,512
63,12,0,16,9,2422380,4768,0,0,524
64,18,0,22,3,2472840,4755,0,0,542
65,6,0,12,13,2543760,4745,0,0,548
66,6,0,7,18,2608860,4769,0,0,554
67,11,0,13,12,2637240,4777,0,0,565
68,11,0,16,9,2668920,4765,0,0,576
69,5,0,11,14,2722140,4775,0,0,581
70,8,0,10,15,2761200,4768,0,0,589
71,4,0,4,21,2798940,4752,0,0,593
72,8,0,7,18,2818860,4745,0,0,601
73,3,0,7,18,2829360,4739,0,0,604
74,7,0,7,18,2864160,4741,0,0,611
75,3,0,7,18,2875380,4737,0,0,614
76,6,0,6,19,2912400,4743,0,0,620
77,10,0,11,14,2935020,4741,0,0,630
78,7,0,11,14,2970240,4744,0,0,637
79,5,0,10,15,2999400,4745,0,0,642
80,9,0,6,19,3057540,4740,0,0,651
