Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,2,0,2,23,0,0,0,0,2
2,5,0,4,21,2580,860,0,0,7
3,6,0,7,18,12360,2060,0,0,13
4,2,0,3,22,29520,2460,0,0,15
5,3,0,2,23,51900,3243,0,0,18
6,5,0,4,21,59400,3126,0,0,23
7,7,0,8,17,68280,3103,0,0,30
8,8,0,8,17,90240,3008,0,0,38
9,11,0,8,17,136860,3338,0,0,49
10,9,0,10,15,164640,3430,0,0,58
11,10,0,8,17,192660,3211,0,0,68
12,8,0,6,19,223380,3191,0,0,76
13,16,0,12,13,248700,3108,0,0,92
14,17,0,17,8,272940,2966,0,0,109
15,7,0,10,15,324480,3061,0,0,116
16,12,0,12,13,363120,3130,0,0,128
17,13,0,12,13,402300,3118,0,0,141
18,8,0,9,16,445680,3183,0,0,149
19,5,0,4,21,487560,3250,0,0,154
20,10,0,7,18,509460,3244,0,0,164
21,7,0,8,17,520260,3191,0,0,171
22,6,0,6,19,559440,3271,0,0,177
23,4,0,4,21,586620,3314,0,0,181
24,7,0,8,17,599700,3331,0,0,188
25,4,0,7,18,617460,3337,0,0,192
26,6,0,4,21,647160,3335,0,0,198
27,7,0,6,19,665040,3341,0,0,205
28,4,0,7,18,678420,3358,0,0,209
29,11,0,11,14,705960,3377,0,0,220
30,3,0,8,17,731820,3403,0,0,223
31,6,0,7,18,768780,3462,0,0,229
32,7,0,7,18,794640,3470,0,0,236
33,11,0,9,16,815160,3425,0,0,247
34,9,0,9,16,847200,3429,0,0,256
35,12,0,11,14,878460,3418,0,0,268
36,8,0,7,18,924600,3437,0,0,276
37,9,0,6,19,958020,3433,0,0,285
38,17,0,14,11,975900,3388,0,0,302
39,13,0,13,12,1021800,3383,0,0,315
40,11,0,12,13,1065120,3392,0,0,326
41,8,0,8,17,1112880,3413,0,0,334
42,14,0,9,16,1154040,3404,0,0,348
43,10,0,8,17,1185600,3387,0,0,358
44,6,0,7,18,1212600,3396,0,0,364
45,8,0,8,17,1238580,3402,0,0,372
46,7,0,7,18,1261260,3390,0,0,379
47,3,0,4,21,1285620,3401,0,0,382
48,4,0,5,20,1303680,3421,0,0,386
49,13,0,13,12,1314540,3405,0,0,399
50,6,0,6,19,1358160,3403,0,0,405
51,4,0,4,21,1387620,3426,0,0,409
52,4,0,4,21,1399020,3420,0,0,413
53,7,0,7,18,1418880,3435,0,0,420
54,5,0,9,16,1430880,3439,0,0,425
55,8,0,5,20,1475880,3448,0,0,433
56,8,0,8,17,1493280,3448,0,0,441
57,9,0,8,17,1513200,3423,0,0,450
58,7,0,6,19,1545360,3426,0,0,457
59,5,0,5,20,1568940,3433,0,0,462
60,6,0,5,20,1589040,3432,0,0,468
61,14,0,13,12,1604580,3421,0,0,482
62,8,0,11,14,1635420,3414,0,0,490
63,9,0,8,17,1697400,3457,0,0,499
64,11,0,10,15,1728660,3457,0,0,510
65,7,0,8,17,1758960,3455,0,0,517
66,9,0,9,16,1782780,3448,0,0,526
67,5,0,6,19,1815840,3458,0,0,531
68,7,0,7,18,1833000,3451,0,0,538
69,6,0,5,20,1874520,3477,0,0,544
70,11,0,6,19,1895580,3452,0,0,555
71,1,0,3,22,1910280,3454,0,0,556
72,8,0,5,20,1930560,3453,0,0,564
73,4,0,3,22,1940160,3433,0,0,568
74,7,0,6,19,1957020,3439,0,0,575
75,4,0,5,20,1965960,3425,0,0,579
76,9,0,7,18,1992360,3429,0,0,588
77,8,0,7,18,2010540,3413,0,0,596
78,9,0,8,17,2042280,3420,0,0,605
79,8,0,9,16,2058360,3407,0,0,613
80,5,0,6,19,2092140,3418,0,0,618
81,14,0,15,10,2108460,3417,0,0,632
82,12,0,13,12,2157660,3419,0,0,644
83,11,0,17,8,2182920,3421,0,0,655
84,10,0,10,15,2258340,3447,0,0,665
