Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,4,21,2640,2640,0,0,5
2,6,0,5,20,10980,1830,0,0,11
3,4,0,4,21,31980,2907,0,0,15
4,6,0,6,19,42540,2836,0,0,21
5,8,0,7,18,64860,2948,0,0,29
6,10,0,7,18,94200,2943,0,0,39
7,5,0,6,19,124020,3263,0,0,44
8,18,0,12,13,146820,2936,0,0,62
9,8,0,11,14,173220,2935,0,0,70
10,7,0,8,17,223260,3235,0,0,77
11,11,0,9,16,252360,3194,0,0,88
12,12,0,8,17,285960,3108,0,0,100
13,11,0,11,14,312960,3129,0,0,111
14,7,0,8,17,336780,3061,0,0,118
15,9,0,8,17,380940,3201,0,0,127
16,11,0,13,12,400200,3201,0,0,138
17,4,0,7,18,441060,3267,0,0,142
18,4,0,5,20,478200,3391,0,0,146
19,11,0,11,14,505020,3459,0,0,157
20,4,0,8,17,526920,3443,0,0,161
21,9,0,9,16,560940,3484,0,0,170
22,1,0,4,21,581400,3481,0,0,171
23,5,0,5,20,615060,3596,0,0,176
24,3,0,5,20,624000,3586,0,0,179
25,4,0,8,17,627540,3585,0,0,183
26,6,0,6,19,662100,3618,0,0,189
27,3,0,2,23,686400,3612,0,0,192
28,3,0,3,22,690780,3597,0,0,195
29,5,0,5,20,700620,3592,0,0,200
30,11,0,9,16,727200,3600,0,0,211
31,6,0,9,16,745320,3583,0,0,217
32,14,0,12,13,778380,3554,0,0,231
33,10,0,14,11,806220,3551,0,0,241
34,9,0,11,14,871920,3648,0,0,250
35,6,0,12,13,893940,3663,0,0,256
36,11,0,9,16,951060,3686,0,0,267
37,7,0,5,20,985920,3665,0,0,274
38,8,0,7,18,1005480,3656,0,0,282
39,12,0,9,16,1030560,3616,0,0,294
40,16,0,15,10,1059600,3591,0,0,310
41,7,0,11,14,1104540,3609,0,0,317
42,11,0,12,13,1153080,3648,0,0,328
43,12,0,15,10,1191540,3666,0,0,340
44,9,0,6,19,1257120,3665,0,0,349
45,8,0,5,20,1281600,3640,0,0,357
46,6,0,6,19,1290420,3614,0,0,363
47,3,0,4,21,1317240,3638,0,0,366
48,4,0,4,21,1328460,3629,0,0,370
49,6,0,6,19,1345320,3636,0,0,376
50,2,0,5,20,1353540,3628,0,0,378
51,7,0,8,17,1370640,3635,0,0,385
52,4,0,6,19,1398360,3651,0,0,389
53,6,0,6,19,1416540,3641,0,0,395
54,5,0,6,19,1437900,3649,0,0,400
55,7,0,8,17,1459800,3658,0,0,407
56,8,0,6,19,1483320,3626,0,0,415
57,7,0,8,17,1504740,3634,0,0,422
58,9,0,8,17,1538040,3636,0,0,431
59,10,0,11,14,1556520,3619,0,0,441
60,5,0,8,17,1583640,3615,0,0,446
61,9,0,10,15,1614540,3628,0,0,455
62,8,0,8,17,1649880,3626,0,0,463
63,9,0,8,17,1689060,3640,0,0,472
64,12,0,11,14,1718520,3633,0,0,484
65,11,0,10,15,1754520,3617,0,0,495
66,9,0,7,18,1795380,3612,0,0,504
67,6,0,6,19,1815960,3603,0,0,510
68,10,0,9,16,1835940,3592,0,0,520
69,9,0,10,15,1867740,3598,0,0,529
70,6,0,5,20,1917960,3618,0,0,535
71,4,0,3,22,1941540,3622,0,0,539
72,7,0,6,19,1949580,3610,0,0,546
73,8,0,9,16,1967100,3609,0,0,554
74,4,0,5,20,2013600,3641,0,0,558
75,2,0,4,21,2023140,3638,0,0,560
76,8,0,5,20,2051760,3644,0,0,568
77,1,0,3,22,2063220,3645,0,0,569
78,6,0,3,22,2085780,3646,0,0,575
79,9,0,7,18,2100600,3640,0,0,584
80,16,0,12,13,2126160,3615,0,0,600
81,12,0,14,11,2157180,3607,0,0,612
82,9,0,13,12,2202660,3622,0,0,621
83,9,0,15,10,2236080,3635,0,0,630
84,15,0,15,10,2302740,3655,0,0,645
85,11,0,12,13,2362020,3667,0,0,656
86,10,0,9,16,2408220,3665,0,0,666
87,5,0,5,20,2447160,3674,0,0,671
88,9,0,7,18,2473440,3675,0,0,680
89,8,0,8,17,2494500,3668,0,0,688
90,12,0,9,16,2532120,3664,0,0,700
91,10,0,11,14,2564640,3669,0,0,710
92,5,0,7,18,2605620,3680,0,0,715
93,7,0,6,19,2645220,3694,0,0,722
94,6,0,6,19,2658480,3682,0,0,728
95,3,0,6,19,2668980,3681,0,0,731
96,5,0,7,18,2703960,3709,0,0,736
97,2,0,3,22,2725680,3708,0,0,738
98,7,0,6,19,2734800,3700,0,0,745
