Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,10,0,5,20,4200,840,0,0,10
2,6,0,7,18,16920,1880,0,0,16
3,8,0,7,18,48120,2830,0,0,24
4,6,0,8,17,71940,3270,0,0,30
5,7,0,9,16,95400,3407,0,0,37
6,7,0,6,19,131040,3448,0,0,44
7,7,0,6,19,154620,3436,0,0,51
8,13,0,11,14,179520,3387,0,0,64
9,5,0,8,17,212160,3478,0,0,69
10,5,0,6,19,260640,3832,0,0,74
11,7,0,7,18,276840,3741,0,0,81
12,8,0,7,18,309000,3768,0,0,89
13,12,0,9,16,336180,3654,0,0,101
14,16,0,13,12,373620,3592,0,0,117
15,11,0,8,17,422700,3522,0,0,128
16,9,0,8,17,458820,3556,0,0,137
17,9,0,14,11,467160,3539,0,0,146
18,9,0,10,15,523680,3611,0,0,155
19,5,0,6,19,562620,3653,0,0,160
20,7,0,7,18,581820,3636,0,0,167
21,5,0,4,21,609240,3626,0,0,172
22,6,0,7,18,616860,3607,0,0,178
23,6,0,6,19,643920,3617,0,0,184
24,4,0,3,22,665100,3595,0,0,188
25,6,0,6,19,676560,3598,0,0,194
26,5,0,4,21,695700,3567,0,0,199
27,8,0,6,19,714720,3555,0,0,207
28,5,0,3,22,745560,3567,0,0,212
29,3,0,3,22,752160,3547,0,0,215
30,5,0,7,18,752880,3534,0,0,220
31,7,0,5,20,789360,3555,0,0,227
32,17,0,15,10,816060,3563,0,0,244
33,4,0,8,17,847380,3530,0,0,248
34,7,0,6,19,891720,3581,0,0,255
35,8,0,7,18,911460,3560,0,0,263
36,12,0,13,12,933000,3561,0,0,275
37,6,0,12,13,963180,3580,0,0,281
38,15,0,16,9,1013520,3619,0,0,296
39,13,0,15,10,1078740,3669,0,0,309
40,13,0,14,11,1132620,3677,0,0,322
41,8,0,9,16,1182840,3684,0,0,330
42,6,0,5,20,1222320,3692,0,0,336
43,4,0,6,19,1236480,3702,0,0,340
44,7,0,10,15,1246740,3699,0,0,347
45,4,0,4,21,1300560,3748,0,0,351
46,6,0,4,21,1323780,3750,0,0,357
47,4,0,5,20,1329780,3735,0,0,361
48,7,0,4,21,1349460,3707,0,0,368
49,6,0,7,18,1355580,3693,0,0,374
50,2,0,6,19,1367340,3695,0,0,376
51,7,0,6,19,1402020,3718,0,0,383
52,7,0,7,18,1422060,3712,0,0,390
53,10,0,8,17,1462080,3729,0,0,400
54,5,0,6,19,1484520,3720,0,0,405
55,7,0,8,17,1504680,3724,0,0,412
56,14,0,14,11,1523220,3697,0,0,426
57,6,0,7,18,1561860,3674,0,0,432
58,9,0,9,16,1593900,3689,0,0,441
59,12,0,13,12,1616700,3674,0,0,453
60,5,0,8,17,1656840,3681,0,0,458
61,8,0,7,18,1687980,3677,0,0,466
62,6,0,7,18,1712100,3681,0,0,472
63,6,0,6,19,1738500,3683,0,0,478
64,13,0,12,13,1752060,3657,0,0,491
65,6,0,7,18,1789740,3652,0,0,497
66,7,0,7,18,1821060,3664,0,0,504
67,8,0,8,17,1840140,3651,0,0,512
68,8,0,6,19,1881360,3660,0,0,520
69,11,0,12,13,1894860,3650,0,0,531
70,6,0,8,17,1940400,3668,0,0,537
71,5,0,8,17,1955940,3662,0,0,542
72,3,0,3,22,1994340,3679,0,0,545
73,5,0,3,22,2012160,3678,0,0,550
74,5,0,5,20,2021280,3675,0,0,555
75,6,0,8,17,2029860,3670,0,0,561
76,4,0,6,19,2065680,3695,0,0,565
77,4,0,5,20,2083920,3694,0,0,569
78,11,0,11,14,2105820,3700,0,0,580
79,9,0,9,16,2136840,3684,0,0,589
80,8,0,8,17,2165760,3677,0,0,597
81,11,0,15,10,2184540,3683,0,0,608
