Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,3,22,1920,960,0,0,5
2,7,0,6,19,6900,1150,0,0,12
3,7,0,7,18,17940,1495,0,0,19
4,4,0,5,20,38580,2143,0,0,23
5,4,0,7,18,42420,2121,0,0,27
6,7,0,7,18,64080,2373,0,0,34
7,10,0,6,19,97860,2575,0,0,44
8,10,0,9,16,117300,2606,0,0,54
9,6,0,8,17,153360,2949,0,0,60
10,8,0,8,17,179520,2992,0,0,68
11,7,0,8,17,199440,2976,0,0,75
12,11,0,7,18,230220,2914,0,0,86
13,18,0,21,4,250320,3015,0,0,104
14,10,0,10,15,325980,3134,0,0,114
15,5,0,6,19,356580,3155,0,0,119
16,10,0,11,14,379680,3217,0,0,129
17,9,0,13,12,411960,3295,0,0,138
18,5,0,6,19,450180,3285,0,0,143
19,7,0,7,18,472260,3302,0,0,150
20,11,0,9,16,498720,3281,0,0,161
21,9,0,8,17,532260,3285,0,0,170
22,2,0,6,19,549360,3309,0,0,172
23,4,0,3,22,586260,3388,0,0,176
24,5,0,5,20,593460,3371,0,0,181
25,7,0,8,17,602040,3344,0,0,188
26,6,0,4,21,641040,3373,0,0,194
27,9,0,8,17,652620,3346,0,0,203
28,8,0,5,20,680040,3301,0,0,211
29,5,0,4,21,696660,3286,0,0,216
30,8,0,3,22,721320,3263,0,0,224
31,10,0,6,19,738120,3237,0,0,234
32,8,0,8,17,759480,3245,0,0,242
33,8,0,6,19,800700,3281,0,0,250
34,8,0,8,17,821820,3287,0,0,258
35,12,0,11,14,846060,3266,0,0,270
36,7,0,8,17,882360,3280,0,0,277
37,16,0,15,10,913020,3284,0,0,293
38,9,0,14,11,946140,3285,0,0,302
39,9,0,12,13,995940,3330,0,0,311
40,8,0,6,19,1063080,3396,0,0,319
41,9,0,9,16,1088340,3411,0,0,328
42,7,0,7,18,1114260,3397,0,0,335
43,7,0,7,18,1146840,3423,0,0,342
44,7,0,3,22,1183020,3419,0,0,349
45,3,0,2,23,1198860,3425,0,0,352
46,5,0,5,20,1207560,3430,0,0,357
47,5,0,5,20,1214580,3402,0,0,362
48,5,0,3,22,1236420,3396,0,0,367
49,6,0,4,21,1254360,3399,0,0,373
50,2,0,3,22,1258440,3382,0,0,375
51,7,0,7,18,1268160,3381,0,0,382
52,5,0,6,19,1290540,3387,0,0,387
53,2,0,5,20,1302900,3392,0,0,389
54,8,0,2,23,1337940,3387,0,0,397
55,5,0,6,19,1342980,3391,0,0,402
56,7,0,4,21,1358760,3354,0,0,409
57,8,0,6,19,1381980,3362,0,0,417
58,12,0,12,13,1407060,3374,0,0,429
59,10,0,13,12,1434780,3368,0,0,439
60,11,0,11,14,1464600,3336,0,0,450
61,9,0,10,15,1502220,3345,0,0,459
62,9,0,11,14,1544580,3379,0,0,468
63,7,0,9,16,1576980,3384,0,0,475
64,5,0,8,17,1611000,3413,0,0,480
65,5,0,8,17,1632180,3421,0,0,485
66,7,0,6,19,1657860,3411,0,0,492
67,8,0,6,19,1684800,3410,0,0,500
68,5,0,7,18,1698480,3410,0,0,505
69,7,0,8,17,1729980,3432,0,0,512
70,13,0,11,14,1763340,3430,0,0,525
71,7,0,5,20,1807260,3429,0,0,532
72,2,0,3,22,1830360,3447,0,0,534
