Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,4,21,600,600,0,0,5
2,5,0,6,19,11040,2760,0,0,10
3,8,0,10,15,33540,4192,0,0,18
4,1,0,4,21,66780,4452,0,0,19
5,5,0,5,20,92220,4853,0,0,24
6,9,0,11,14,101760,4625,0,0,33
7,8,0,15,10,123660,4756,0,0,41
8,4,0,3,22,204780,4875,0,0,45
9,13,0,13,12,219120,4869,0,0,58
10,13,0,17,8,247020,4574,0,0,71
11,9,0,16,9,295740,4620,0,0,80
12,11,0,14,11,366720,4762,0,0,91
13,7,0,9,16,421920,4740,0,0,98
14,8,0,6,19,462960,4629,0,0,106
15,12,0,15,10,473040,4592,0,0,118
16,17,0,16,9,519480,4365,0,0,135
17,7,0,11,14,573900,4380,0,0,142
18,10,0,12,13,623580,4454,0,0,152
19,11,0,11,14,670920,4413,0,0,163
20,10,0,11,14,716640,4423,0,0,173
21,10,0,10,15,764520,4419,0,0,183
22,5,0,11,14,774300,4374,0,0,188
23,7,0,5,20,840960,4426,0,0,195
24,1,0,4,21,857160,4464,0,0,196
25,5,0,4,21,877920,4456,0,0,201
26,2,0,3,22,893460,4467,0,0,203
27,6,0,7,18,901380,4462,0,0,209
28,6,0,9,16,918540,4458,0,0,215
29,7,0,7,18,957660,4454,0,0,222
30,6,0,5,20,991440,4445,0,0,228
31,10,0,10,15,1007400,4418,0,0,238
32,13,0,14,11,1045560,4411,0,0,251
33,10,0,18,7,1063680,4377,0,0,261
34,12,0,18,7,1131000,4435,0,0,273
35,8,0,11,14,1204440,4460,0,0,281
36,5,0,10,15,1238040,4485,0,0,286
37,12,0,9,16,1295280,4481,0,0,298
38,12,0,15,10,1309020,4437,0,0,310
39,14,0,17,8,1368720,4458,0,0,324
40,11,0,13,12,1426440,4429,0,0,335
41,4,0,7,18,1476300,4446,0,0,339
42,5,0,10,15,1484460,4444,0,0,344
43,7,0,9,16,1539180,4500,0,0,351
44,3,0,7,18,1563780,4506,0,0,354
45,4,0,6,19,1594140,4528,0,0,358
46,5,0,6,19,1615380,4524,0,0,363
47,3,0,4,21,1646400,4548,0,0,366
48,5,0,7,18,1656420,4550,0,0,371
49,8,0,8,17,1687560,4548,0,0,379
50,7,0,9,16,1711800,4540,0,0,386
51,9,0,13,12,1726380,4519,0,0,395
52,7,0,8,17,1789740,4542,0,0,402
53,3,0,5,20,1823940,4559,0,0,405
54,9,0,10,15,1841640,4558,0,0,414
55,7,0,10,15,1871040,4552,0,0,421
56,4,0,9,16,1897080,4560,0,0,425
57,9,0,7,18,1953120,4574,0,0,434
58,11,0,12,13,1973940,4558,0,0,445
59,11,0,16,9,2009400,4566,0,0,456
60,9,0,13,12,2075400,4591,0,0,465
61,11,0,15,10,2123460,4606,0,0,476
62,13,0,19,6,2159700,4595,0,0,489
63,14,0,18,7,2241240,4621,0,0,503
64,8,0,13,12,2309100,4636,0,0,511
65,8,0,9,16,2368380,4643,0,0,519
66,10,0,14,11,2386680,4634,0,0,529
67,13,0,13,12,2458140,4646,0,0,542
68,7,0,10,15,2490480,4620,0,0,549
69,7,0,9,16,2536860,4637,0,0,556
70,6,0,12,13,2553540,4642,0,0,562
71,2,0,4,21,2603640,4649,0,0,564
72,6,0,7,18,2628780,4669,0,0,570
73,5,0,7,18,2649480,4664,0,0,575
74,7,0,11,14,2665740,4668,0,0,582
75,8,0,13,12,2704320,4686,0,0,590
76,5,0,8,17,2758320,4699,0,0,595
77,7,0,9,16,2795220,4713,0,0,602
78,8,0,7,18,2834220,4700,0,0,610
79,12,0,13,12,2855820,4689,0,0,622
80,18,0,23,2,2890140,4684,0,0,640
81,9,0,12,13,2992080,4697,120,0,649
82,15,0,19,6,3037980,4710,120,0,664
83,17,0,24,1,3096540,4713,300,0,681
84,10,0,14,11,3193500,4717,300,0,691
85,6,0,9,16,3249360,4722,300,0,697
86,11,0,10,15,3290640,4714,300,0,708
87,7,0,9,16,3326160,4711,300,0,715
88,10,0,11,14,3359340,4704,300,0,725
89,9,0,12,13,3396540,4704,300,0,734
90,4,0,9,16,3433440,4709,300,0,738
91,9,0,12,13,3463620,4712,300,0,747
92,10,0,15,10,3493980,4708,300,0,757
93,6,0,9,16,3555540,4715,300,0,763
94,7,0,10,15,3591480,4725,300,0,770
95,6,0,7,18,3631860,4722,300,0,776
96,2,0,5,20,3653040,4725,300,0,778
97,8,0,8,17,3679440,4729,300,0,786
98,2,0,6,19,3696540,4727,300,0,788
99,3,0,3,22,3728820,4732,300,0,791
100,2,0,3,22,3735780,4728,300,0,793
101,5,0,6,19,3745200,4728,300,0,798
102,5,0,7,18,3766260,4731,300,0,803
103,6,0,7,18,3792060,4728,300,0,809
104,3,0,6,19,3811020,4728,300,0,812
105,7,0,9,16,3835140,4734,300,0,819
106,10,0,12,13,3872340,4739,300,0,829
107,14,0,17,8,3903660,4725,300,0,843
108,8,0,14,11,3961800,4733,300,0,851
109,10,0,15,10,4021200,4753,300,0,861
110,11,0,13,12,4080600,4750,300,0,872
111,7,0,11,14,4122540,4749,300,0,879
112,6,0,13,12,4140240,4747,300,0,885
113,6,0,8,17,4216740,4775,300,0,891
114,13,0,17,8,4236780,4776,300,0,904
115,8,0,14,11,4288380,4775,300,0,912
116,8,0,12,13,4346340,4786,300,0,920
117,3,0,5,20,4394820,4787,300,0,923
118,8,0,9,16,4414020,4787,300,0,931
119,6,0,7,18,4447560,4782,300,0,937
120,10,0,12,13,4473660,4784,300,0,947
121,7,0,12,13,4507320,4784,300,0,954
122,3,0,5,20,4555260,4784,300,0,957
123,5,0,7,18,4569240,4784,300,0,962
124,8,0,9,16,4598280,4784,300,0,970
125,9,0,8,17,4624320,4762,300,0,979
126,7,0,6,19,4665960,4761,300,0,986
127,8,0,10,15,4683600,4759,300,0,994
128,8,0,12,13,4710840,4758,300,0,1002
129,11,0,14,11,4752420,4757,300,0,1013
130,12,0,15,10,4803180,4755,300,0,1025
131,8,0,9,16,4856220,4742,300,0,1033
132,13,0,15,10,4898100,4750,300,0,1046
133,12,0,18,7,4929120,4739,300,0,1058
134,12,0,15,10,5007480,4746,300,0,1070
135,15,0,16,9,5064720,4737,300,0,1085
136,12,0,16,9,5128620,4744,300,0,1097
