Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,8,0,8,17,0,0,0,0,8
2,4,0,7,18,17640,3528,0,0,12
3,9,0,11,14,47820,4782,0,0,21
4,7,0,11,14,83220,4895,0,0,28
5,7,0,12,13,111840,4862,0,0,35
6,4,0,7,18,160140,5004,0,0,39
7,9,0,10,15,191880,5049,0,0,48
8,11,0,13,12,220020,4783,0,0,59
9,8,0,11,14,273180,4878,0,0,67
10,14,0,15,10,305700,4631,0,0,81
11,8,0,14,11,346800,4624,0,0,89
12,7,0,6,19,425820,4731,0,0,96
13,11,0,6,19,459600,4550,0,0,107
14,5,0,7,18,471720,4492,0,0,112
15,9,0,9,16,498540,4451,0,0,121
16,7,0,12,13,514500,4435,0,0,128
17,6,0,8,17,563400,4471,0,0,134
18,14,0,15,10,594240,4467,0,0,148
19,7,0,13,12,637860,4491,0,0,155
20,8,0,11,14,682380,4489,0,0,163
21,4,0,8,17,708600,4456,0,0,167
22,6,0,6,19,761100,4557,0,0,173
23,4,0,6,19,782340,4575,0,0,177
24,4,0,8,17,792900,4583,0,0,181
25,5,0,6,19,829200,4606,0,0,186
26,7,0,7,18,850560,4572,0,0,193
27,8,0,9,16,876600,4565,0,0,201
28,11,0,15,10,902820,4582,0,0,212
29,4,0,7,18,960720,4596,0,0,216
30,12,0,11,14,996300,4591,0,0,228
31,9,0,12,13,1031040,4582,0,0,237
32,12,0,15,10,1071540,4579,0,0,249
33,7,0,11,14,1118820,4566,0,0,256
34,8,0,11,14,1156860,4572,0,0,264
35,7,0,10,15,1197180,4586,0,0,271
36,11,0,15,10,1224900,4587,0,0,282
37,15,0,18,7,1275000,4569,0,0,297
38,8,0,11,14,1344420,4572,0,0,305
39,16,0,19,6,1370880,4539,0,0,321
40,12,0,19,6,1434360,4568,0,0,333
41,6,0,10,15,1519500,4618,0,0,339
42,11,0,13,12,1559040,4626,0,0,350
43,7,0,14,11,1591920,4641,0,0,357
44,7,0,10,15,1647780,4654,0,0,364
45,6,0,7,18,1684200,4639,0,0,370
46,6,0,8,17,1713660,4656,0,0,376
47,4,0,8,17,1737000,4669,0,0,380
48,7,0,6,19,1774440,4657,0,0,387
49,7,0,10,15,1784760,4647,0,0,394
50,6,0,12,13,1813920,4675,0,0,400
51,8,0,9,16,1863780,4671,0,0,408
52,3,0,5,20,1895040,4667,0,0,411
53,7,0,9,16,1907580,4664,0,0,418
54,4,0,8,17,1932240,4667,0,0,422
55,11,0,14,11,1959900,4677,0,0,433
56,5,0,12,13,1998120,4690,0,0,438
57,7,0,8,17,2056860,4706,0,0,445
58,10,0,13,12,2077500,4700,0,0,455
59,8,0,9,16,2134260,4701,0,0,463
60,7,0,9,16,2166240,4699,0,0,470
61,12,0,15,10,2192160,4694,0,0,482
62,12,0,15,10,2244960,4686,0,0,494
63,11,0,13,12,2302920,4680,0,0,505
64,13,0,16,9,2347320,4675,0,0,518
65,5,0,7,18,2398980,4649,0,0,523
66,11,0,13,12,2424120,4652,0,0,534
67,7,0,10,15,2465580,4643,0,0,541
68,6,0,7,18,2513640,4654,0,0,547
69,5,0,4,21,2541660,4638,0,0,552
70,11,0,10,15,2560440,4630,0,0,563
71,5,0,11,14,2576940,4626,0,0,568
72,2,0,4,21,2625240,4638,0,0,570
73,4,0,4,21,2644080,4638,0,0,574
74,4,0,6,19,2654880,4641,0,0,578
75,7,0,8,17,2669700,4626,0,0,585
76,3,0,4,21,2716080,4650,0,0,588
77,7,0,8,17,2727780,4646,0,0,595
78,5,0,9,16,2742540,4640,0,0,600
79,8,0,10,15,2776380,4642,0,0,608
80,7,0,9,16,2818740,4651,0,0,615
81,8,0,11,14,2851320,4659,0,0,623
82,9,0,12,13,2887500,4657,0,0,632
83,7,0,11,14,2927460,4661,0,0,639
84,8,0,8,17,2978400,4661,0,0,647
85,14,0,14,11,2998500,4634,0,0,661
86,11,0,13,12,3051420,4630,0,0,672
87,9,0,12,13,3102480,4637,0,0,681
88,6,0,13,12,3127260,4639,0,0,687
89,7,0,10,15,3185940,4657,0,0,694
90,7,0,11,14,3206940,4647,0,0,701
91,8,0,10,15,3254220,4655,0,0,709
92,5,0,6,19,3295860,4655,0,0,714
93,4,0,3,22,3323820,4648,0,0,718
94,8,0,8,17,3328620,4635,0,0,726
95,11,0,11,14,3369300,4640,0,0,737
96,0,0,6,19,3395160,4644,0,0,737
97,7,0,4,21,3440340,4649,0,0,744
98,4,0,7,18,3444540,4648,0,0,748
99,7,0,10,15,3466980,4653,0,0,755
100,6,0,10,15,3493920,4652,0,0,761
101,8,0,11,14,3530160,4657,0,0,769
102,7,0,9,16,3573900,4659,0,0,776
103,2,0,6,19,3591360,4652,0,0,778
104,10,0,7,18,3633060,4651,0,0,788
105,9,0,14,11,3641940,4651,0,0,797
106,11,0,13,12,3699420,4653,0,0,808
107,10,0,14,11,3729000,4638,0,0,818
108,11,0,13,12,3783900,4637,0,0,829
109,7,0,13,12,3824040,4646,0,0,836
110,9,0,13,12,3884820,4669,0,0,845
111,7,0,9,16,3941460,4675,0,0,852
112,2,0,4,21,3975720,4677,0,0,854
113,9,0,8,17,3993900,4671,0,0,863
114,6,0,9,16,4011300,4664,0,0,869
115,6,0,9,16,4044120,4669,0,0,875
116,7,0,9,16,4082340,4676,0,0,882
117,5,0,8,17,4109940,4675,0,0,887
118,8,0,7,18,4149300,4672,0,0,895
