Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,3,0,3,22,0,0,0,0,3
2,7,0,8,17,5760,2880,0,0,10
3,4,0,6,19,25200,3150,0,0,14
4,3,0,7,18,36420,3642,0,0,17
5,7,0,8,17,56820,3551,0,0,24
6,6,0,6,19,93540,3897,0,0,30
7,6,0,8,17,112980,4035,0,0,36
8,3,0,5,20,143940,4233,0,0,39
9,11,0,12,13,166140,4372,0,0,50
10,12,0,15,10,194820,4145,0,0,62
11,6,0,13,12,238440,4335,0,0,68
12,14,0,17,8,290280,4465,0,0,82
13,9,0,12,13,360120,4558,0,0,91
14,8,0,12,13,392580,4512,0,0,99
15,10,0,12,13,440100,4537,0,0,109
16,12,0,14,11,482700,4511,0,0,121
17,11,0,13,12,531120,4463,0,0,132
18,10,0,12,13,593940,4568,0,0,142
19,3,0,10,15,621360,4602,0,0,145
20,8,0,10,15,661980,4629,0,0,153
21,5,0,7,18,706440,4678,0,0,158
22,6,0,7,18,739500,4710,0,0,164
23,13,0,16,9,759000,4714,0,0,177
24,5,0,10,15,800340,4653,0,0,182
25,8,0,10,15,845460,4697,0,0,190
26,1,0,1,24,886740,4667,0,0,191
27,1,0,1,24,891900,4669,0,0,192
28,6,0,5,20,896280,4643,0,0,198
29,3,0,2,23,917280,4609,0,0,201
30,6,0,4,21,928980,4576,0,0,207
31,6,0,8,17,936000,4565,0,0,213
32,6,0,8,17,962700,4562,0,0,219
33,6,0,9,16,985500,4562,0,0,225
34,9,0,14,11,1007760,4580,0,0,234
35,7,0,11,14,1056060,4591,0,0,241
36,10,0,13,12,1091160,4584,0,0,251
37,15,0,20,5,1134660,4612,0,0,266
38,7,0,12,13,1192500,4568,0,0,273
39,5,0,7,18,1249920,4612,0,0,278
40,7,0,9,16,1280040,4637,0,0,285
41,8,0,8,17,1311060,4600,0,0,293
42,9,0,9,16,1337460,4564,0,0,302
43,10,0,13,12,1365060,4565,0,0,312
44,12,0,15,10,1421820,4601,0,0,324
45,4,0,16,9,1433880,4595,0,0,328
46,5,0,7,18,1521780,4668,0,0,333
47,2,0,5,20,1540560,4668,0,0,335
48,6,0,5,20,1565820,4660,0,0,341
49,8,0,11,14,1569540,4643,0,0,349
50,3,0,6,19,1607640,4646,0,0,352
51,5,0,8,17,1626240,4659,0,0,357
52,8,0,9,16,1660320,4663,0,0,365
53,5,0,7,18,1693560,4665,0,0,370
54,10,0,12,13,1714620,4659,0,0,380
55,9,0,12,13,1758240,4663,0,0,389
56,2,0,7,18,1786200,4651,0,0,391
57,6,0,6,19,1825620,4669,0,0,397
58,12,0,15,10,1833000,4652,0,0,409
59,6,0,9,16,1890060,4655,0,0,415
60,16,0,15,10,1934460,4650,0,0,431
61,7,0,12,13,1985340,4660,0,0,438
62,11,0,14,11,2028540,4663,0,0,449
63,11,0,17,8,2069940,4672,0,0,460
64,12,0,18,7,2127480,4686,0,0,472
65,13,0,18,7,2190720,4691,0,0,485
66,9,0,15,10,2247660,4692,0,0,494
67,9,0,12,13,2306040,4696,0,0,503
68,6,0,10,15,2347320,4704,0,0,509
69,7,0,9,16,2390580,4715,0,0,516
70,6,0,9,16,2413260,4704,0,0,522
71,2,0,4,21,2453400,4718,0,0,524
72,4,0,3,22,2480040,4723,0,0,528
73,4,0,7,18,2480040,4723,0,0,532
74,7,0,9,16,2504880,4726,0,0,539
75,4,0,7,18,2533860,4727,0,0,543
76,7,0,9,16,2557440,4727,0,0,550
77,7,0,8,17,2599080,4734,0,0,557
78,15,0,18,7,2627280,4742,0,0,572
79,8,0,12,13,2677560,4714,0,0,580
80,11,0,17,8,2716080,4731,0,0,591
81,5,0,12,13,2763060,4731,0,0,596
82,11,0,12,13,2811540,4725,0,0,607
83,8,0,11,14,2855940,4728,0,0,615
84,7,0,13,12,2892480,4749,0,0,622
85,10,0,12,13,2942520,4746,0,0,632
86,7,0,11,14,2980980,4746,0,0,639
87,8,0,12,13,3018540,4753,0,0,647
88,8,0,11,14,3067140,4762,0,0,655
89,15,0,15,10,3111780,4750,0,0,670
90,6,0,9,16,3156720,4732,0,0,676
91,9,0,11,14,3194100,4739,0,0,685
92,10,0,15,10,3210840,4721,0,0,695
93,10,0,12,13,3279840,4732,0,0,705
94,5,0,7,18,3340260,4751,0,0,710
95,4,0,4,21,3374340,4752,0,0,714
96,2,0,3,22,3389700,4754,0,0,716
97,3,0,4,21,3400920,4756,0,0,719
98,3,0,5,20,3413640,4761,0,0,722
99,6,0,9,16,3417360,4752,0,0,728
100,5,0,7,18,3459300,4764,0,0,733
101,8,0,9,16,3481440,4756,0,0,741
102,3,0,7,18,3504180,4754,0,0,744
103,9,0,6,19,3547500,4748,0,0,753
104,9,0,12,13,3559740,4746,0,0,762
105,9,0,13,12,3600000,4749,0,0,771
106,11,0,15,10,3635760,4740,0,0,782
107,15,0,18,7,3686940,4732,0,0,797
108,13,0,12,13,3761460,4713,0,0,810
109,10,0,15,10,3790860,4709,0,0,820
110,11,0,14,11,3844920,4706,0,0,831
111,6,0,10,15,3894540,4709,0,0,837
112,12,0,14,11,3932340,4709,0,0,849
113,8,0,11,14,3983460,4708,0,0,857
114,8,0,13,12,4011300,4708,0,0,865
115,8,0,11,14,4049820,4698,0,0,873
116,2,0,7,18,4085280,4706,0,0,875
117,7,0,7,18,4128540,4718,0,0,882
118,1,0,5,20,4140660,4716,0,0,883
119,4,0,4,21,4169280,4721,0,0,887
120,7,0,8,17,4180560,4718,0,0,894
121,5,0,8,17,4209900,4724,0,0,899
122,5,0,6,19,4239300,4720,0,0,904
123,2,0,5,20,4252140,4719,0,0,906
124,4,0,5,20,4272480,4720,0,0,910
125,5,0,8,17,4283160,4722,0,0,915
126,2,0,7,18,4299300,4724,0,0,917
127,13,0,12,13,4335720,4723,0,0,930
128,6,0,12,13,4361340,4720,0,0,936
129,9,0,13,12,4405080,4726,0,0,945
130,10,0,10,15,4464780,4724,0,0,955
131,15,0,15,10,4502340,4714,0,0,970
132,8,0,8,17,4562460,4703,0,0,978
133,7,0,9,16,4593000,4705,0,0,985
134,10,0,12,13,4625700,4705,0,0,995
135,9,0,9,16,4678080,4701,0,0,1004
136,16,0,17,8,4709160,4695,0,0,1020
137,8,0,12,13,4772220,4697,0,0,1028
138,6,0,10,15,4812660,4699,0,0,1034
139,7,0,8,17,4862940,4707,0,0,1041
140,6,0,7,18,4886880,4698,0,0,1047
141,7,0,9,16,4904340,4693,0,0,1054
142,7,0,8,17,4935480,4687,0,0,1061
143,5,0,6,19,4973820,4692,0,0,1066
144,5,0,7,18,4987260,4687,0,0,1071
145,5,0,9,16,4997700,4683,0,0,1076
146,9,0,9,16,5041560,4685,0,0,1085
147,6,0,9,16,5073240,4688,0,0,1091
148,6,0,11,14,5093460,4690,0,0,1097
149,7,0,11,14,5136120,4699,0,0,1104
150,6,0,9,16,5174460,4699,0,0,1110
