Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,8,0,6,19,3060,1530,0,0,8
2,5,0,8,17,13320,2664,0,0,13
3,9,0,11,14,40380,3670,0,0,22
4,7,0,6,19,84480,3673,0,0,29
5,3,0,5,20,99180,3673,0,0,32
6,4,0,4,21,134280,4196,0,0,36
7,11,0,11,14,137700,3825,0,0,47
8,7,0,6,19,178440,3717,0,0,54
9,8,0,7,18,214740,3904,0,0,62
10,5,0,6,19,240480,3942,0,0,67
11,15,0,12,13,253440,3620,0,0,82
12,19,0,19,6,295200,3600,0,0,101
13,13,0,18,7,351780,3664,0,0,114
14,16,0,17,8,418320,3701,0,0,130
15,8,0,7,18,479880,3663,0,0,138
16,16,0,16,9,505800,3665,0,0,154
17,8,0,12,13,537000,3580,0,0,162
18,10,0,12,13,577380,3608,0,0,172
19,10,0,5,20,632520,3573,0,0,182
20,12,0,9,16,662700,3582,0,0,194
21,4,0,7,18,682860,3575,0,0,198
22,7,0,9,16,708720,3615,0,0,205
23,8,0,10,15,731880,3605,0,0,213
24,8,0,7,18,781140,3650,0,0,221
25,7,0,10,15,788400,3616,0,0,228
26,3,0,5,20,830460,3674,0,0,231
27,1,0,0,25,862020,3715,0,0,232
28,1,0,1,24,862020,3715,0,0,233
29,6,0,5,20,865260,3697,0,0,239
30,3,0,3,22,877440,3671,0,0,242
31,5,0,5,20,891720,3684,0,0,247
32,4,0,5,20,900660,3661,0,0,251
33,6,0,4,21,923640,3650,0,0,257
34,7,0,6,19,946440,3668,0,0,264
35,8,0,7,18,967740,3651,0,0,272
36,14,0,15,10,979080,3612,0,0,286
37,12,0,9,16,1037880,3591,0,0,298
38,12,0,17,8,1045740,3569,0,0,310
39,12,0,13,12,1119660,3623,0,0,322
40,7,0,8,17,1175400,3661,0,0,329
41,8,0,10,15,1196340,3658,0,0,337
42,9,0,7,18,1239540,3656,0,0,346
43,7,0,9,16,1252500,3640,0,0,353
44,4,0,6,19,1287720,3668,0,0,357
45,6,0,7,18,1312020,3685,0,0,363
46,4,0,4,21,1333500,3673,0,0,367
47,12,0,10,15,1351440,3662,0,0,379
48,4,0,5,20,1388040,3672,0,0,383
49,6,0,8,17,1398720,3671,0,0,389
50,4,0,5,20,1430700,3687,0,0,393
51,3,0,3,22,1453020,3697,0,0,396
52,6,0,7,18,1461840,3700,0,0,402
53,4,0,3,22,1484220,3682,0,0,406
54,4,0,4,21,1497300,3687,0,0,410
55,8,0,6,19,1522560,3695,0,0,418
56,8,0,9,16,1536900,3685,0,0,426
57,11,0,8,17,1575360,3672,0,0,437
58,6,0,8,17,1595280,3667,0,0,443
59,9,0,8,17,1629000,3668,0,0,452
60,9,0,7,18,1668720,3675,0,0,461
61,10,0,10,15,1685340,3655,0,0,471
62,10,0,12,13,1719420,3666,0,0,481
63,12,0,9,16,1766160,3649,0,0,493
64,8,0,11,14,1785840,3644,0,0,501
65,5,0,8,17,1831320,3677,0,0,506
66,6,0,10,15,1840920,3667,0,0,512
67,9,0,9,16,1881360,3674,0,0,521
68,9,0,8,17,1918920,3676,0,0,530
69,1,0,2,23,1946400,3679,0,0,531
70,10,0,5,20,1965720,3667,0,0,541
71,6,0,5,20,1977780,3649,0,0,547
72,2,0,2,23,1994820,3646,0,0,549
73,2,0,2,23,2002380,3647,0,0,551
74,2,0,3,22,2004900,3645,0,0,553
75,3,0,3,22,2019960,3652,0,0,556
76,0,0,0,25,2036940,3663,0,0,556
77,2,0,1,24,2037360,3657,0,0,558
78,8,0,7,18,2041200,3651,0,0,566
79,7,0,7,18,2066820,3651,0,0,573
80,5,0,4,21,2094720,3649,0,0,578
81,12,0,10,15,2104080,3627,0,0,590
82,9,0,10,15,2132760,3620,0,0,599
83,8,0,5,20,2174100,3611,0,0,607
84,18,0,18,7,2180280,3591,0,0,625
85,7,0,9,16,2236980,3590,0,0,632
86,11,0,12,13,2275800,3606,0,0,643
87,7,0,8,17,2322660,3617,0,0,650
88,9,0,5,20,2367600,3620,0,0,659
89,13,0,12,13,2378220,3603,0,0,672
90,10,0,15,10,2406240,3607,0,0,682
91,8,0,9,16,2463900,3618,0,0,690
92,6,0,8,17,2494860,3626,0,0,696
93,5,0,6,19,2533380,3645,0,0,701
94,3,0,4,21,2548800,3641,0,0,704
95,9,0,7,18,2568840,3638,0,0,713
96,2,0,3,22,2591820,3640,0,0,715
97,7,0,6,19,2607960,3642,0,0,722
98,5,0,6,19,2626380,3642,0,0,727
99,9,0,9,16,2649360,3644,0,0,736
100,6,0,8,17,2674500,3643,0,0,742
101,9,0,11,14,2692800,3638,0,0,751
102,9,0,8,17,2752320,3660,0,0,760
103,10,0,8,17,2770380,3635,0,0,770
104,10,0,9,16,2800320,3632,0,0,780
105,11,0,11,14,2832960,3632,0,0,791
106,9,0,8,17,2883720,3641,0,0,800
107,9,0,9,16,2909100,3636,0,0,809
108,8,0,9,16,2934720,3632,0,0,817
109,10,0,10,15,2978520,3645,0,0,827
110,9,0,10,15,3012600,3647,0,0,836
111,16,0,14,11,3055980,3646,0,0,852
112,8,0,7,18,3108060,3643,0,0,860
113,8,0,9,16,3132540,3646,0,0,868
114,8,0,5,20,3170280,3639,0,0,876
115,3,0,4,21,3178620,3632,0,0,879
116,9,0,6,19,3203040,3631,0,0,888
117,6,0,7,18,3214560,3624,0,0,894
118,6,0,8,17,3229920,3620,0,0,900
119,3,0,3,22,3265440,3628,0,0,903
120,4,0,3,22,3279900,3628,0,0,907
121,4,0,2,23,3303060,3633,0,0,911
122,5,0,5,20,3307620,3630,0,0,916
123,7,0,3,22,3325800,3615,0,0,923
124,4,0,4,21,3346860,3626,0,0,927
125,7,0,5,20,3361800,3618,0,0,934
126,8,0,8,17,3375300,3613,0,0,942
127,7,0,12,13,3389220,3617,0,0,949
128,6,0,9,16,3433740,3629,0,0,955
129,9,0,9,16,3462720,3625,0,0,964
130,15,0,15,10,3493560,3624,0,0,979
131,5,0,10,15,3538020,3632,0,0,984
132,3,0,4,21,3589320,3651,0,0,987
133,13,0,13,12,3601680,3649,0,0,1000
134,11,0,12,13,3641040,3644,0,0,1011
135,6,0,12,13,3659700,3641,0,0,1017
136,7,0,9,16,3722520,3667,0,0,1024
137,4,0,4,21,3756900,3668,0,0,1028
138,5,0,3,22,3782520,3672,0,0,1033
139,4,0,4,21,3791760,3670,0,0,1037
140,7,0,7,18,3798960,3663,0,0,1044
141,9,0,11,14,3815820,3662,0,0,1053
142,4,0,9,16,3846060,3669,0,0,1057
143,5,0,7,18,3877800,3675,0,0,1062
144,6,0,3,22,3923580,3684,0,0,1068
145,7,0,9,16,3932820,3689,0,0,1075
