Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,6,19,0,0,0,0,6
2,6,0,7,18,9000,1800,0,0,12
3,4,0,6,19,29760,2976,0,0,16
4,4,0,3,22,67380,3963,0,0,20
5,9,0,8,17,73740,3511,0,0,29
6,6,0,6,19,97020,3345,0,0,35
7,11,0,10,15,117600,3266,0,0,46
8,8,0,11,14,138180,3213,0,0,54
9,9,0,10,15,174000,3283,0,0,63
10,7,0,6,19,211200,3300,0,0,70
11,7,0,7,18,248640,3552,0,0,77
12,12,0,12,13,268440,3486,0,0,89
13,6,0,8,17,301440,3464,0,0,95
14,7,0,5,20,332700,3429,0,0,102
15,9,0,6,19,360720,3435,0,0,111
16,7,0,6,19,371940,3320,0,0,118
17,7,0,2,23,406320,3303,0,0,125
18,19,0,12,13,429420,3253,0,0,144
19,10,0,8,17,471780,3231,0,0,154
20,6,0,6,19,509520,3308,0,0,160
21,4,0,7,18,523860,3336,0,0,164
22,13,0,7,18,562680,3309,0,0,177
23,3,0,6,19,573060,3293,0,0,180
24,6,0,7,18,598980,3346,0,0,186
25,9,0,10,15,627840,3393,0,0,195
26,4,0,6,19,655080,3394,0,0,199
27,5,0,5,20,679260,3413,0,0,204
28,1,0,2,23,697500,3435,0,0,205
29,1,0,1,24,716340,3494,0,0,206
30,12,0,13,12,716340,3494,0,0,218
31,7,0,6,19,763380,3485,0,0,225
32,12,0,10,15,779460,3433,0,0,237
33,5,0,7,18,805800,3428,0,0,242
34,8,0,10,15,822600,3427,0,0,250
35,16,0,14,11,853920,3388,0,0,266
36,17,0,22,3,894660,3427,0,0,283
37,16,0,18,7,968940,3448,0,0,299
38,11,0,11,14,1020480,3412,0,0,310
39,7,0,7,18,1075680,3469,0,0,317
40,10,0,10,15,1091580,3443,0,0,327
41,8,0,9,16,1138620,3492,0,0,335
42,8,0,9,16,1165860,3490,0,0,343
43,7,0,7,18,1203420,3508,0,0,350
44,12,0,12,13,1230420,3515,0,0,362
45,7,0,8,17,1261680,3494,0,0,369
46,5,0,7,18,1288560,3511,0,0,374
47,5,0,5,20,1306920,3494,0,0,379
48,4,0,4,21,1346520,3552,0,0,383
49,5,0,7,18,1357080,3561,0,0,388
50,6,0,5,20,1375800,3536,0,0,394
51,5,0,5,20,1396620,3544,0,0,399
52,7,0,7,18,1420500,3560,0,0,406
53,5,0,8,17,1431720,3552,0,0,411
54,8,0,3,22,1473600,3542,0,0,419
55,3,0,5,20,1481280,3552,0,0,422
56,11,0,10,15,1501740,3550,0,0,433
57,8,0,10,15,1528980,3547,0,0,441
58,8,0,5,20,1576500,3550,0,0,449
59,3,0,5,20,1588320,3553,0,0,452
60,16,0,11,14,1624560,3554,0,0,468
61,11,0,10,15,1654920,3528,0,0,479
62,13,0,12,13,1685340,3511,0,0,492
63,13,0,12,13,1729140,3507,0,0,505
64,12,0,11,14,1761420,3481,0,0,517
65,9,0,10,15,1806780,3501,0,0,526
66,8,0,8,17,1849080,3515,0,0,534
67,10,0,11,14,1879380,3526,0,0,544
68,10,0,12,13,1912200,3528,0,0,554
69,12,0,13,12,1958280,3541,0,0,566
70,7,0,10,15,1994640,3542,0,0,573
71,6,0,4,21,2042880,3552,0,0,579
72,7,0,9,16,2054340,3560,0,0,586
73,6,0,8,17,2086320,3572,0,0,592
74,4,0,4,21,2126520,3592,0,0,596
75,7,0,8,17,2134500,3587,0,0,603
76,6,0,9,16,2159340,3598,0,0,609
77,12,0,11,14,2200020,3606,0,0,621
78,7,0,7,18,2227440,3586,0,0,628
79,4,0,3,22,2246700,3571,0,0,632
80,12,0,12,13,2249700,3559,0,0,644
81,12,0,12,13,2298120,3568,0,0,656
82,14,0,13,12,2344680,3568,0,0,670
83,15,0,11,14,2397960,3557,0,0,685
84,8,0,7,18,2438160,3554,0,0,693
85,11,0,10,15,2466000,3553,0,0,704
86,8,0,10,15,2503260,3565,0,0,712
87,4,0,6,19,2536860,3573,0,0,716
88,18,0,12,13,2582280,3576,0,0,734
89,8,0,9,16,2611080,3562,0,0,742
90,6,0,10,15,2637600,3573,0,0,748
91,6,0,5,20,2681640,3580,0,0,754
92,6,0,8,17,2689980,3577,0,0,760
93,9,0,8,17,2715660,3568,0,0,769
94,6,0,5,20,2755980,3579,0,0,775
95,7,0,7,18,2775780,3581,0,0,782
96,2,0,5,20,2785800,3576,0,0,784
97,4,0,2,23,2817180,3584,0,0,788
98,4,0,3,22,2824320,3579,0,0,792
99,6,0,8,17,2829900,3582,0,0,798
100,9,0,10,15,2849460,3575,0,0,807
101,7,0,8,17,2886900,3581,0,0,814
102,5,0,8,17,2909580,3587,0,0,819
103,11,0,8,17,2951400,3590,0,0,830
104,7,0,7,18,2979840,3590,0,0,837
105,10,0,9,16,3009720,3591,0,0,847
106,7,0,8,17,3040740,3594,0,0,854
107,10,0,7,18,3066720,3578,0,0,864
108,9,0,7,18,3109740,3590,0,0,873
109,9,0,11,14,3122220,3584,0,0,882
110,6,0,5,20,3164280,3583,0,0,888
111,6,0,8,17,3174360,3582,0,0,894
112,12,0,15,10,3190800,3581,0,0,906
113,8,0,10,15,3229800,3572,0,0,914
114,11,0,9,16,3264420,3563,0,0,925
115,2,0,1,24,3311640,3576,0,0,927
116,7,0,4,21,3322320,3572,0,0,934
117,0,0,2,23,3328980,3571,0,0,934
118,7,0,7,18,3339660,3575,0,0,941
119,8,0,8,17,3361380,3572,0,0,949
120,3,0,2,23,3392760,3571,0,0,952
121,7,0,7,18,3395340,3566,0,0,959
122,4,0,6,19,3413880,3567,0,0,963
123,5,0,3,22,3452160,3577,0,0,968
124,8,0,7,18,3460260,3570,0,0,976
125,9,0,10,15,3478860,3568,0,0,985
126,9,0,13,12,3503040,3570,0,0,994
127,15,0,17,8,3547140,3575,0,0,1009
128,11,0,10,15,3619860,3584,0,0,1020
129,4,0,8,17,3650340,3592,0,0,1024
130,4,0,4,21,3692100,3605,0,0,1028
131,10,0,12,13,3693780,3600,0,0,1038
132,14,0,14,11,3733860,3597,0,0,1052
133,14,0,14,11,3781740,3594,0,0,1066
134,13,0,16,9,3831540,3604,0,0,1079
135,5,0,8,17,3878760,3604,0,0,1084
136,9,0,10,15,3916740,3616,0,0,1093
137,7,0,7,18,3949560,3613,0,0,1100
138,6,0,7,18,3972360,3614,0,0,1106
139,9,0,4,21,4017300,3615,0,0,1115
140,8,0,7,18,4031040,3612,0,0,1123
141,4,0,5,20,4043760,3604,0,0,1127
142,6,0,4,21,4077000,3611,0,0,1133
143,9,0,10,15,4084860,3608,0,0,1142
144,7,0,8,17,4114020,3605,0,0,1149
145,3,0,4,21,4151160,3615,0,0,1152
146,3,0,2,23,4167420,3614,0,0,1155
147,1,0,0,25,4185060,3620,0,0,1156
148,5,0,5,20,4185060,3620,0,0,1161
149,7,0,5,20,4200120,3611,0,0,1168
150,9,0,5,20,4219620,3600,0,0,1177
151,9,0,8,17,4230240,3591,0,0,1186
152,9,0,9,16,4250340,3583,0,0,1195
153,14,0,12,13,4277280,3573,0,0,1209
154,7,0,6,19,4318260,3568,0,0,1216
155,9,0,11,14,4332720,3568,0,0,1225
156,12,0,14,11,4363980,3568,0,0,1237
157,8,0,10,15,4412820,3573,0,0,1245
158,12,0,12,13,4437660,3564,0,0,1257
159,11,0,13,12,4472220,3563,0,0,1268
160,8,0,6,19,4530960,3567,0,0,1276
161,11,0,10,15,4552920,3565,0,0,1287
162,6,0,6,19,4590600,3566,0,0,1293
163,6,0,2,23,4621740,3563,0,0,1299
164,5,0,4,21,4626420,3558,0,0,1304
165,7,0,8,17,4635060,3557,0,0,1311
166,8,0,9,16,4650180,3549,0,0,1319
167,8,0,8,17,4685940,3552,0,0,1327
168,5,0,5,20,4721340,3557,0,0,1332
169,3,0,1,24,4747200,3558,0,0,1335
170,5,0,4,21,4752180,3557,0,0,1340
171,4,0,4,21,4767300,3557,0,0,1344
172,5,0,6,19,4770180,3551,0,0,1349
173,8,0,9,16,4795740,3557,0,0,1357
174,7,0,10,15,4811160,3553,0,0,1364
175,12,0,10,15,4856040,3554,0,0,1376
176,8,0,10,15,4881660,3552,0,0,1384
177,7,0,6,19,4928820,3558,0,0,1391
178,10,0,8,17,4959780,3560,0,0,1401
179,9,0,8,17,4978680,3551,0,0,1410
180,11,0,11,14,5013720,3555,0,0,1421
181,14,0,12,13,5042220,3543,0,0,1435
182,7,0,12,13,5059860,3538,0,0,1442
183,9,0,11,14,5110260,3548,0,0,1451
184,10,0,7,18,5167500,3553,0,0,1461
185,11,0,9,16,5192460,3549,0,0,1472
186,12,0,13,12,5224260,3551,0,0,1484
187,4,0,8,17,5270520,3561,0,0,1488
188,7,0,9,16,5298840,3565,0,0,1495
189,8,0,11,14,5327220,3570,0,0,1503
190,5,0,7,18,5362680,3572,0,0,1508
191,5,0,6,19,5384220,3572,0,0,1513
192,5,0,3,22,5414640,3574,0,0,1518
193,7,0,5,20,5434440,3575,0,0,1525
194,4,0,5,20,5443380,3571,0,0,1529
195,4,0,3,22,5468460,3574,0,0,1533
196,5,0,4,21,5475600,3569,0,0,1538
197,10,0,6,19,5496420,3564,0,0,1548
198,7,0,5,20,5518680,3560,0,0,1555
199,5,0,4,21,5532000,3555,0,0,1560
200,5,0,7,18,5544060,3558,0,0,1565
201,12,0,10,15,5563620,3550,0,0,1577
202,12,0,9,16,5609340,3550,0,0,1589
203,7,0,10,15,5638620,3555,0,0,1596
204,15,0,17,8,5680920,3563,0,0,1611
205,18,0,17,8,5744460,3563,0,0,1629
206,9,0,13,12,5799720,3569,0,0,1638
207,6,0,11,14,5846460,3580,0,0,1644
208,9,0,8,17,5896140,3584,0,0,1653
209,9,0,9,16,5920020,3581,0,0,1662
210,5,0,4,21,5960640,3584,0,0,1667
211,7,0,8,17,5977740,3588,0,0,1674
212,7,0,11,14,5990640,3587,0,0,1681
213,6,0,9,16,6029880,3593,0,0,1687
214,8,0,6,19,6084540,3602,0,0,1695
215,5,0,6,19,6097800,3599,0,0,1700
216,10,0,8,17,6128460,3600,0,0,1710
217,3,0,3,22,6148800,3595,0,0,1713
218,4,0,4,21,6165720,3599,0,0,1717
219,4,0,6,19,6177900,3602,0,0,1721
220,6,0,7,18,6193740,3601,0,0,1727
221,6,0,5,20,6224520,3602,0,0,1733
222,5,0,5,20,6239220,3600,0,0,1738
223,13,0,13,12,6258360,3600,0,0,1751
224,7,0,8,17,6303360,3601,0,0,1758
225,7,0,6,19,6338280,3603,0,0,1765
226,9,0,4,21,6366540,3596,0,0,1774
227,10,0,9,16,6381000,3594,0,0,1784
228,6,0,8,17,6399480,3591,0,0,1790
229,11,0,7,18,6436380,3587,0,0,1801
230,12,0,7,18,6465000,3579,0,0,1813
231,8,0,8,17,6480480,3574,0,0,1821
232,10,0,15,10,6489000,3573,0,0,1831
233,9,0,12,13,6536580,3575,0,0,1840
