Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,4,21,2100,1050,0,0,6
2,4,0,4,21,10080,1680,0,0,10
3,5,0,4,21,25260,2296,0,0,15
4,10,0,5,20,44940,2247,0,0,25
5,2,0,3,22,57480,2395,0,0,27
6,8,0,8,17,71400,2644,0,0,35
7,8,0,9,16,91320,2685,0,0,43
8,14,0,15,10,124500,2964,0,0,57
9,6,0,8,17,187020,3400,0,0,63
10,13,0,11,14,225060,3462,0,0,76
11,10,0,7,18,276720,3502,0,0,86
12,15,0,14,11,291720,3353,0,0,101
13,10,0,9,16,336840,3302,0,0,111
14,10,0,11,14,364380,3312,0,0,121
15,9,0,9,16,408060,3372,0,0,130
16,9,0,8,17,447960,3419,0,0,139
17,13,0,15,10,464340,3389,0,0,152
18,6,0,6,19,530400,3489,0,0,158
19,4,0,7,18,546120,3523,0,0,162
20,7,0,9,16,566580,3541,0,0,169
21,8,0,10,15,593820,3555,0,0,177
22,5,0,8,17,631740,3630,0,0,182
23,4,0,3,22,676440,3696,0,0,186
24,6,0,8,17,678060,3685,0,0,192
25,3,0,2,23,715920,3709,0,0,195
26,3,0,2,23,730920,3729,0,0,198
27,1,0,1,24,738600,3730,0,0,199
28,6,0,7,18,738600,3730,0,0,205
29,8,0,9,16,754920,3700,0,0,213
30,3,0,7,18,779580,3730,0,0,216
31,8,0,10,15,796080,3720,0,0,224
32,7,0,5,20,844920,3738,0,0,231
33,6,0,7,18,860160,3739,0,0,237
34,5,0,5,20,888240,3747,0,0,242
35,14,0,16,9,904620,3769,0,0,256
36,9,0,12,13,945000,3735,0,0,265
37,14,0,11,14,994440,3710,0,0,279
38,9,0,7,18,1030080,3665,0,0,288
39,12,0,10,15,1074480,3705,0,0,300
40,3,0,3,22,1104240,3680,0,0,303
41,10,0,5,20,1128180,3662,0,0,313
42,8,0,10,15,1140300,3666,0,0,321
43,8,0,11,14,1169880,3678,0,0,329
44,5,0,8,17,1208220,3706,0,0,334
45,3,0,8,17,1228080,3732,0,0,337
46,8,0,6,19,1271220,3749,0,0,345
47,8,0,10,15,1283940,3743,0,0,353
48,3,0,4,21,1323480,3759,0,0,356
49,6,0,7,18,1334220,3758,0,0,362
50,3,0,4,21,1356120,3756,0,0,365
51,7,0,7,18,1373340,3762,0,0,372
52,11,0,8,17,1402920,3741,0,0,383
53,6,0,3,22,1439940,3730,0,0,389
54,4,0,4,21,1447500,3721,0,0,393
55,4,0,1,24,1466040,3702,0,0,397
56,8,0,5,20,1477200,3693,0,0,405
57,6,0,6,19,1487160,3672,0,0,411
58,8,0,3,22,1520280,3654,0,0,419
59,12,0,6,19,1549260,3645,0,0,431
60,7,0,6,19,1562760,3617,0,0,438
61,9,0,10,15,1587060,3631,0,0,447
62,11,0,13,12,1615620,3630,0,0,458
63,11,0,14,11,1660020,3648,0,0,469
64,9,0,8,17,1723320,3666,0,0,478
65,10,0,8,17,1758300,3663,0,0,488
66,6,0,6,19,1785360,3658,0,0,494
67,4,0,8,17,1789200,3651,0,0,498
68,7,0,8,17,1820820,3663,0,0,505
69,4,0,6,19,1854360,3686,0,0,509
70,6,0,7,18,1878120,3697,0,0,515
71,7,0,9,16,1893180,3690,0,0,522
72,10,0,11,14,1924680,3694,0,0,532
73,5,0,9,16,1950060,3693,0,0,537
74,7,0,6,19,2000340,3718,0,0,544
75,4,0,4,21,2018340,3710,0,0,548
76,2,0,3,22,2039460,3728,0,0,550
77,5,0,8,17,2039460,3728,0,0,555
78,5,0,3,22,2079360,3733,0,0,560
79,17,0,12,13,2093160,3704,0,0,577
80,10,0,10,15,2123700,3680,0,0,587
81,8,0,9,16,2160780,3687,0,0,595
82,7,0,7,18,2196420,3691,0,0,602
83,8,0,13,12,2199720,3684,0,0,610
84,6,0,6,19,2256180,3698,0,0,616
85,7,0,8,17,2279760,3706,0,0,623
86,11,0,7,18,2311920,3687,0,0,634
87,8,0,5,20,2337660,3669,0,0,642
88,4,0,4,21,2360520,3676,0,0,646
89,9,0,11,14,2364840,3672,0,0,655
90,4,0,7,18,2401620,3683,0,0,659
91,7,0,7,18,2431260,3689,0,0,666
92,5,0,7,18,2448960,3688,0,0,671
93,9,0,5,20,2491500,3691,0,0,680
94,3,0,4,21,2503500,3687,0,0,683
95,6,0,7,18,2514840,3687,0,0,689
96,7,0,6,19,2538300,3678,0,0,696
97,4,0,5,20,2556060,3677,0,0,700
98,5,0,5,20,2577420,3682,0,0,705
99,8,0,6,19,2597640,3674,0,0,713
100,8,0,9,16,2610300,3666,0,0,721
101,2,0,3,22,2641380,3668,0,0,723
102,7,0,6,19,2659080,3672,0,0,730
103,7,0,9,16,2664240,3659,0,0,737
104,2,0,4,21,2699220,3672,0,0,739
105,2,0,3,22,2717220,3681,0,0,741
106,5,0,6,19,2730600,3690,0,0,746
107,9,0,7,18,2749920,3676,0,0,755
108,14,0,10,15,2773080,3653,0,0,769
109,12,0,10,15,2810340,3645,0,0,781
110,7,0,9,16,2844000,3650,0,0,788
111,11,0,10,15,2877720,3647,0,0,799
112,9,0,9,16,2908500,3640,0,0,808
113,5,0,8,17,2947560,3661,0,0,813
114,8,0,8,17,2977980,3662,0,0,821
115,9,0,6,19,3024900,3670,0,0,830
116,10,0,10,15,3050580,3675,0,0,840
117,4,0,7,18,3070140,3668,0,0,844
118,5,0,5,20,3113040,3688,0,0,849
119,3,0,3,22,3136920,3694,0,0,852
120,5,0,3,22,3149880,3688,0,0,857
121,7,0,7,18,3158220,3685,0,0,864
122,4,0,3,22,3181920,3678,0,0,868
123,7,0,5,20,3192300,3669,0,0,875
124,5,0,7,18,3198780,3664,0,0,880
125,8,0,6,19,3234000,3666,0,0,888
126,3,0,4,21,3253020,3667,0,0,891
127,7,0,7,18,3272400,3672,0,0,898
128,6,0,7,18,3292440,3670,0,0,904
129,8,0,8,17,3316320,3668,0,0,912
130,13,0,11,14,3343740,3658,0,0,925
131,12,0,12,13,3375300,3648,0,0,937
132,13,0,13,12,3416220,3645,0,0,950
133,8,0,11,14,3457620,3651,0,0,958
134,6,0,9,16,3499080,3663,0,0,964
135,6,0,7,18,3530880,3666,0,0,970
136,10,0,10,15,3564060,3674,0,0,980
137,11,0,11,14,3596760,3670,0,0,991
138,3,0,6,19,3640980,3685,0,0,994
139,6,0,8,17,3661500,3691,0,0,1000
140,6,0,7,18,3688200,3691,0,0,1006
141,4,0,7,18,3709920,3698,0,0,1010
142,5,0,4,21,3743460,3702,0,0,1015
143,7,0,6,19,3754680,3695,0,0,1022
144,3,0,5,20,3773940,3699,0,0,1025
145,7,0,3,22,3803700,3696,0,0,1032
146,4,0,4,21,3811920,3693,0,0,1036
147,3,0,3,22,3820740,3687,0,0,1039
148,8,0,7,18,3836640,3689,0,0,1047
149,4,0,2,23,3862800,3682,0,0,1051
150,15,0,15,10,3870360,3682,0,0,1066
151,9,0,13,12,3898620,3671,0,0,1075
152,8,0,10,15,3954900,3685,0,0,1083
153,7,0,9,16,4003320,3703,0,0,1090
154,10,0,13,12,4025760,3703,0,0,1100
155,15,0,7,18,4088700,3690,0,0,1115
156,11,0,12,13,4099500,3679,0,0,1126
157,11,0,10,15,4158420,3689,0,0,1137
158,12,0,15,10,4181580,3687,0,0,1149
159,12,0,14,11,4234980,3692,0,0,1161
160,11,0,10,15,4290240,3692,0,0,1172
161,8,0,6,19,4339080,3695,0,0,1180
162,11,0,9,16,4365240,3693,0,0,1191
163,6,0,4,21,4402320,3690,0,0,1197
164,6,0,7,18,4413180,3689,0,0,1203
165,2,0,4,21,4428120,3687,0,0,1205
166,2,0,5,20,4436160,3690,0,0,1207
167,7,0,6,19,4462500,3694,0,0,1214
168,7,0,8,17,4481700,3694,0,0,1221
169,6,0,7,18,4509240,3696,0,0,1227
170,7,0,9,16,4528560,3696,0,0,1234
171,6,0,6,19,4559160,3694,0,0,1240
172,4,0,5,20,4580880,3697,0,0,1244
173,11,0,11,14,4606440,3702,0,0,1255
174,8,0,10,15,4629780,3694,0,0,1263
175,11,0,10,15,4682040,3704,0,0,1274
176,10,0,9,16,4719120,3701,0,0,1284
177,6,0,5,20,4752900,3698,0,0,1290
178,10,0,10,15,4760400,3690,0,0,1300
179,12,0,11,14,4796280,3686,0,0,1312
180,12,0,14,11,4829280,3686,0,0,1324
181,10,0,12,13,4871580,3685,0,0,1334
182,8,0,11,14,4906080,3686,0,0,1342
183,10,0,12,13,4952460,3695,0,0,1352
184,3,0,5,20,4994400,3699,0,0,1355
185,8,0,8,17,5013780,3700,0,0,1363
186,4,0,7,18,5037720,3704,0,0,1367
187,9,0,10,15,5061300,3705,0,0,1376
188,6,0,7,18,5096820,3706,0,0,1382
189,5,0,8,17,5118180,3711,0,0,1387
190,6,0,6,19,5156640,3717,0,0,1393
191,6,0,7,18,5173200,3716,0,0,1399
192,5,0,7,18,5199480,3721,0,0,1404
193,6,0,7,18,5227200,3725,0,0,1410
194,5,0,7,18,5245860,3725,0,0,1415
195,10,0,11,14,5275500,3730,0,0,1425
196,3,0,5,20,5313960,3734,0,0,1428
197,4,0,3,22,5338380,3735,0,0,1432
198,5,0,4,21,5353080,3735,0,0,1437
199,11,0,6,19,5371980,3725,0,0,1448
200,14,0,13,12,5392800,3721,0,0,1462
201,13,0,10,15,5447820,3718,0,0,1475
202,3,0,6,19,5483520,3725,0,0,1478
203,13,0,12,13,5511000,3726,0,0,1491
204,11,0,10,15,5559540,3726,0,0,1502
205,14,0,7,18,5614020,3720,0,0,1516
206,3,0,4,21,5635620,3719,0,0,1519
207,10,0,7,18,5659800,3718,0,0,1529
208,13,0,12,13,5672880,3707,0,0,1542
209,4,0,6,19,5712900,3709,0,0,1546
210,12,0,9,16,5742780,3707,0,0,1558
211,6,0,6,19,5768580,3702,0,0,1564
212,6,0,4,21,5797440,3702,0,0,1570
213,6,0,5,20,5821500,3705,0,0,1576
214,2,0,1,24,5843160,3705,0,0,1578
215,7,0,4,21,5848260,3699,0,0,1585
216,7,0,6,19,5860500,3695,0,0,1592
217,6,0,8,17,5876700,3696,0,0,1598
218,7,0,7,18,5908080,3697,0,0,1605
219,3,0,6,19,5929860,3701,0,0,1608
220,6,0,7,18,5944800,3699,0,0,1614
221,3,0,6,19,5974620,3708,0,0,1617
222,7,0,5,20,6014040,3714,0,0,1624
223,7,0,8,17,6030960,3715,0,0,1631
224,7,0,7,18,6066240,3719,0,0,1638
225,8,0,5,20,6094380,3713,0,0,1646
226,0,0,1,24,6108900,3713,0,0,1646
227,12,0,9,16,6122460,3712,0,0,1658
228,14,0,15,10,6142860,3707,0,0,1672
229,12,0,10,15,6200400,3703,0,0,1684
230,11,0,11,14,6247500,3709,0,0,1695
231,15,0,13,12,6282720,3702,0,0,1710
232,14,0,16,9,6333180,3707,0,0,1724
233,13,0,18,7,6371760,3706,0,0,1737
234,6,0,8,17,6447840,3716,0,0,1743
235,4,0,5,20,6492900,3727,0,0,1747
236,7,0,6,19,6514680,3726,0,0,1754
237,3,0,3,22,6529020,3722,0,0,1757
238,8,0,4,21,6539100,3713,0,0,1765
239,3,0,2,23,6552060,3710,0,0,1768
240,5,0,5,20,6565500,3713,0,0,1773
241,5,0,5,20,6582840,3712,0,0,1778
242,3,0,3,22,6600720,3712,0,0,1781
243,5,0,4,21,6609900,3709,0,0,1786
244,2,0,2,23,6627600,3710,0,0,1788
245,2,0,4,21,6627600,3710,0,0,1790
246,6,0,3,22,6648240,3707,0,0,1796
247,10,0,8,17,6656460,3702,0,0,1806
