Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,4,21,2220,740,0,0,7
2,7,0,4,21,22980,2298,0,0,14
3,3,0,1,24,36000,2250,0,0,17
4,7,0,4,21,47580,2379,0,0,24
5,5,0,4,21,61200,2448,0,0,29
6,9,0,9,16,69300,2389,0,0,38
7,12,0,11,14,91440,2344,0,0,50
8,5,0,5,20,141660,2833,0,0,55
9,9,0,5,20,168600,2857,0,0,64
10,13,0,12,13,181320,2789,0,0,77
11,8,0,9,16,228600,3007,0,0,85
12,5,0,7,18,255960,3083,0,0,90
13,11,0,11,14,298380,3315,0,0,101
14,8,0,7,18,338880,3322,0,0,109
15,6,0,9,16,352260,3323,0,0,115
16,11,0,9,16,391560,3346,0,0,126
17,6,0,6,19,424500,3369,0,0,132
18,7,0,6,19,448980,3375,0,0,139
19,6,0,6,19,472920,3402,0,0,145
20,7,0,5,20,485280,3301,0,0,152
21,9,0,8,17,512400,3349,0,0,161
22,3,0,4,21,543480,3396,0,0,164
23,3,0,5,20,550860,3400,0,0,167
24,10,0,9,16,576660,3432,0,0,177
25,6,0,8,17,599340,3424,0,0,183
26,8,0,10,15,633900,3502,0,0,191
27,6,0,9,16,659040,3505,0,0,197
28,7,0,9,16,690420,3540,0,0,204
29,4,0,7,18,726540,3614,0,0,208
30,10,0,8,17,753960,3590,0,0,218
31,14,0,15,10,775800,3575,0,0,232
32,6,0,13,12,815880,3626,0,0,238
33,12,0,14,11,864840,3664,0,0,250
34,9,0,12,13,900900,3647,0,0,259
35,14,0,14,11,963600,3720,0,0,273
36,11,0,13,12,994560,3669,0,0,284
37,10,0,10,15,1048500,3691,0,0,294
38,12,0,13,12,1089060,3716,0,0,306
39,14,0,16,9,1131060,3720,0,0,320
40,6,0,12,13,1167000,3716,0,0,326
41,10,0,11,14,1216140,3741,0,0,336
42,9,0,8,17,1257720,3732,0,0,345
43,7,0,6,19,1291920,3733,0,0,352
44,7,0,8,17,1310520,3733,0,0,359
45,8,0,9,16,1335180,3729,0,0,367
46,5,0,3,22,1376040,3729,0,0,372
47,3,0,1,24,1390080,3716,0,0,375
48,10,0,6,19,1396320,3684,0,0,385
49,3,0,5,20,1408080,3676,0,0,388
50,3,0,4,21,1436460,3711,0,0,391
51,5,0,5,20,1449000,3705,0,0,396
52,3,0,3,22,1467000,3704,0,0,399
53,6,0,6,19,1475040,3696,0,0,405
54,10,0,6,19,1503480,3675,0,0,415
55,8,0,6,19,1522380,3650,0,0,423
56,9,0,8,17,1548900,3653,0,0,432
57,8,0,6,19,1573020,3624,0,0,440
58,13,0,9,16,1599900,3603,0,0,453
59,7,0,10,15,1608600,3574,0,0,460
60,11,0,9,16,1662240,3597,0,0,471
61,11,0,12,13,1693680,3603,0,0,482
62,14,0,15,10,1733340,3603,0,0,496
63,8,0,10,15,1782300,3607,0,0,504
64,10,0,10,15,1829220,3629,0,0,514
65,5,0,6,19,1859940,3625,0,0,519
66,8,0,5,20,1882020,3605,0,0,527
67,3,0,4,21,1896960,3606,0,0,530
68,6,0,8,17,1907700,3613,0,0,536
69,7,0,9,16,1930920,3615,0,0,543
70,4,0,5,20,1966380,3628,0,0,547
71,3,0,3,22,1996260,3649,0,0,550
72,7,0,7,18,2007780,3650,0,0,557
73,6,0,5,20,2034480,3646,0,0,563
74,9,0,7,18,2055180,3637,0,0,572
75,11,0,13,12,2068560,3629,0,0,583
76,4,0,6,19,2122140,3652,0,0,587
77,7,0,4,21,2158140,3657,0,0,594
78,9,0,9,16,2166960,3648,0,0,603
79,6,0,5,20,2213760,3665,0,0,609
80,8,0,8,17,2229840,3661,0,0,617
81,5,0,4,21,2257920,3653,0,0,622
82,5,0,5,20,2262360,3637,0,0,627
83,11,0,7,18,2295240,3637,0,0,638
84,5,0,9,16,2304000,3634,0,0,643
