Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,3,22,3480,1740,0,0,5
2,9,0,10,15,6360,1590,0,0,14
3,3,0,5,20,37440,3120,0,0,17
4,9,0,10,15,53460,3341,0,0,26
5,9,0,8,17,86340,3197,0,0,35
6,3,0,5,20,105660,3201,0,0,38
7,6,0,5,20,124380,3189,0,0,44
8,8,0,7,18,154200,3426,0,0,52
9,10,0,9,16,174540,3293,0,0,62
10,14,0,14,11,212100,3420,0,0,76
11,14,0,14,11,258180,3397,0,0,90
12,5,0,9,16,302040,3512,0,0,95
13,11,0,13,12,330060,3549,0,0,106
14,8,0,10,15,371100,3568,0,0,114
15,6,0,6,19,408240,3581,0,0,120
16,11,0,11,14,434460,3620,0,0,131
17,11,0,8,17,476100,3552,0,0,142
18,6,0,8,17,494820,3534,0,0,148
19,10,0,10,15,517860,3499,0,0,158
20,7,0,6,19,561000,3528,0,0,165
21,4,0,5,20,588000,3585,0,0,169
22,4,0,4,21,613140,3628,0,0,173
23,7,0,6,19,627540,3606,0,0,180
24,6,0,6,19,648540,3603,0,0,186
25,2,0,4,21,667920,3630,0,0,188
26,8,0,5,20,688620,3605,0,0,196
27,4,0,5,20,702900,3604,0,0,200
28,5,0,5,20,715080,3575,0,0,205
29,3,0,2,23,744480,3613,0,0,208
30,7,0,6,19,754560,3610,0,0,215
31,6,0,7,18,769500,3595,0,0,221
32,9,0,10,15,787320,3578,0,0,230
33,8,0,12,13,814560,3604,0,0,238
34,6,0,8,17,864720,3664,0,0,244
35,16,0,15,10,899100,3669,0,0,260
36,9,0,13,12,929520,3630,0,0,269
37,5,0,5,20,988500,3674,0,0,274
38,11,0,6,19,1027560,3683,0,0,285
39,8,0,10,15,1042020,3682,0,0,293
40,10,0,9,16,1069980,3639,0,0,303
41,7,0,7,18,1101180,3634,0,0,310
42,13,0,11,14,1121580,3594,0,0,323
43,7,0,6,19,1170300,3612,0,0,330
44,12,0,9,16,1194780,3587,0,0,342
45,5,0,7,18,1231020,3620,0,0,347
46,7,0,6,19,1249260,3589,0,0,354
47,5,0,4,21,1282380,3612,0,0,359
48,8,0,8,17,1296960,3612,0,0,367
49,4,0,2,23,1333380,3613,0,0,371
50,5,0,2,23,1341120,3585,0,0,376
51,8,0,6,19,1346580,3562,0,0,384
52,9,0,9,16,1363980,3552,0,0,393
53,5,0,4,21,1396020,3543,0,0,398
54,6,0,4,21,1416360,3540,0,0,404
55,13,0,11,14,1423680,3506,0,0,417
56,18,0,18,7,1439040,3450,0,0,435
57,9,0,8,17,1517040,3479,0,0,444
58,14,0,11,14,1559100,3487,0,0,458
59,10,0,15,10,1586400,3501,0,0,468
60,11,0,13,12,1632120,3502,0,0,479
61,16,0,18,7,1676520,3514,0,0,495
62,7,0,8,17,1755960,3554,0,0,502
63,11,0,11,14,1790220,3566,0,0,513
64,7,0,10,15,1817940,3564,0,0,520
65,5,0,7,18,1855920,3582,0,0,525
66,7,0,5,20,1887360,3581,0,0,532
67,8,0,8,17,1905300,3581,0,0,540
68,9,0,10,15,1926000,3573,0,0,549
69,7,0,7,18,1956840,3564,0,0,556
70,4,0,7,18,1976460,3574,0,0,560
71,7,0,8,17,1994880,3568,0,0,567
72,2,0,2,23,2033520,3586,0,0,569
73,4,0,3,22,2046720,3590,0,0,573
74,5,0,2,23,2059440,3575,0,0,578
75,3,0,3,22,2064060,3571,0,0,581
76,7,0,4,21,2082120,3565,0,0,588
77,8,0,6,19,2092260,3546,0,0,596
78,3,0,3,22,2114880,3548,0,0,599
79,6,0,5,20,2128200,3547,0,0,605
80,8,0,9,16,2131800,3529,0,0,613
81,12,0,10,15,2169120,3527,0,0,625
82,9,0,8,17,2204820,3522,0,0,634
83,8,0,11,14,2215140,3510,0,0,642
84,8,0,11,14,2258400,3534,0,0,650
85,10,0,8,17,2307660,3539,0,0,660
86,9,0,10,15,2332740,3539,0,0,669
87,6,0,11,14,2356320,3548,0,0,675
88,13,0,9,16,2411940,3552,0,0,688
89,7,0,6,19,2438640,3539,0,0,695
90,10,0,7,18,2465160,3531,0,0,705
91,7,0,9,16,2480700,3528,0,0,712
92,5,0,6,19,2522700,3548,0,0,717
93,5,0,6,19,2537280,3543,0,0,722
94,8,0,6,19,2561280,3537,0,0,730
95,5,0,6,19,2584740,3545,0,0,735
96,8,0,7,18,2606580,3541,0,0,743
97,8,0,5,20,2631600,3527,0,0,751
98,2,0,2,23,2654460,3534,0,0,753
99,2,0,3,22,2659920,3537,0,0,755
100,4,0,4,21,2670840,3537,0,0,759
101,7,0,6,19,2678700,3524,0,0,766
102,7,0,7,18,2694480,3517,0,0,773
103,15,0,17,8,2703420,3506,0,0,788
104,8,0,12,13,2755200,3514,0,0,796
105,7,0,7,18,2813220,3534,0,0,803
106,7,0,7,18,2843220,3540,0,0,810
107,12,0,13,12,2860440,3535,0,0,822
108,14,0,14,11,2916300,3547,0,0,836
109,17,0,17,8,2955300,3535,0,0,853
110,7,0,11,14,3006480,3541,0,0,860
111,12,0,13,12,3060240,3562,0,0,872
112,10,0,10,15,3113520,3570,0,0,882
113,3,0,4,21,3145800,3570,0,0,885
114,7,0,6,19,3162720,3569,0,0,892
115,11,0,9,16,3191160,3569,0,0,903
116,6,0,9,16,3211440,3568,0,0,909
117,10,0,9,16,3251640,3573,0,0,919
118,13,0,13,12,3270720,3558,0,0,932
119,3,0,3,22,3321540,3563,0,0,935
120,6,0,6,19,3338640,3570,0,0,941
121,9,0,5,20,3367140,3563,0,0,950
122,8,0,7,18,3381420,3555,0,0,958
123,6,0,8,17,3405780,3562,0,0,964
124,11,0,13,12,3427620,3563,0,0,975
125,4,0,4,21,3488220,3577,0,0,979
126,8,0,7,18,3502920,3574,0,0,987
127,6,0,9,16,3520500,3577,0,0,993
128,11,0,11,14,3560040,3585,0,0,1004
129,7,0,9,16,3607440,3600,0,0,1011
130,11,0,10,15,3635580,3592,0,0,1022
131,7,0,7,18,3677280,3598,0,0,1029
132,16,0,11,14,3712500,3590,0,0,1045
133,15,0,17,8,3736620,3582,0,0,1060
134,13,0,15,10,3775320,3568,0,0,1073
135,13,0,15,10,3832860,3578,0,0,1086
136,14,0,17,8,3885300,3587,0,0,1100
137,6,0,8,17,3957240,3604,0,0,1106
138,8,0,9,16,3991140,3611,0,0,1114
139,6,0,5,20,4017180,3602,0,0,1120
140,9,0,11,14,4028640,3603,0,0,1129
141,6,0,8,17,4064040,3606,0,0,1135
142,7,0,7,18,4106220,3617,0,0,1142
143,3,0,3,22,4127820,3614,0,0,1145
144,2,0,4,21,4136400,3618,0,0,1147
145,3,0,5,20,4142820,3618,0,0,1150
146,5,0,5,20,4165920,3622,0,0,1155
147,4,0,5,20,4182660,3624,0,0,1159
148,6,0,6,19,4201500,3625,0,0,1165
149,10,0,8,17,4223460,3619,0,0,1175
150,6,0,8,17,4243020,3617,0,0,1181
151,9,0,8,17,4276860,3618,0,0,1190
152,12,0,7,18,4316280,3611,0,0,1202
153,7,0,9,16,4327800,3606,0,0,1209
154,10,0,10,15,4351920,3599,0,0,1219
155,9,0,10,15,4382160,3597,0,0,1228
156,6,0,6,19,4419720,3599,0,0,1234
157,9,0,10,15,4435260,3597,0,0,1243
158,20,0,14,11,4480980,3587,0,0,1263
159,14,0,14,11,4527960,3585,0,0,1277
160,19,0,13,12,4592460,3579,0,0,1296
161,10,0,12,13,4640160,3585,0,0,1306
162,9,0,9,16,4688760,3590,0,0,1315
163,3,0,7,18,4716720,3597,0,0,1318
164,6,0,4,21,4754100,3601,0,0,1324
165,6,0,8,17,4758900,3599,0,0,1330
166,6,0,8,17,4780560,3599,0,0,1336
167,4,0,7,18,4801620,3602,0,0,1340
168,8,0,8,17,4820700,3597,0,0,1348
169,4,0,5,20,4863120,3610,0,0,1352
170,5,0,4,21,4896120,3618,0,0,1357
171,7,0,6,19,4912440,3617,0,0,1364
172,6,0,6,19,4929840,3614,0,0,1370
173,5,0,6,19,4947840,3614,0,0,1375
174,5,0,3,22,4975860,3613,0,0,1380
175,5,0,5,20,4986420,3613,0,0,1385
176,4,0,6,19,5000040,3615,0,0,1389
177,8,0,10,15,5021460,3620,0,0,1397
178,11,0,13,12,5044860,3616,0,0,1408
179,13,0,15,10,5080680,3613,0,0,1421
180,12,0,15,10,5135400,3621,0,0,1433
181,14,0,13,12,5194440,3622,0,0,1447
182,11,0,6,19,5247900,3614,0,0,1458
183,10,0,12,13,5264400,3615,0,0,1468
184,11,0,11,14,5303160,3612,0,0,1479
185,13,0,11,14,5363820,3621,0,0,1492
186,3,0,5,20,5392440,3619,0,0,1495
187,10,0,10,15,5418240,3624,0,0,1505
188,7,0,12,13,5437620,3625,0,0,1512
189,3,0,6,19,5484660,3634,0,0,1515
190,9,0,6,19,5521140,3637,0,0,1524
191,5,0,6,19,5542620,3639,0,0,1529
192,6,0,6,19,5566200,3640,0,0,1535
193,5,0,6,19,5580660,3637,0,0,1540
194,7,0,6,19,5608440,3639,0,0,1547
195,7,0,10,15,5616000,3637,0,0,1554
196,8,0,9,16,5650380,3638,0,0,1562
197,11,0,7,18,5686020,3630,0,0,1573
198,7,0,6,19,5721720,3635,0,0,1580
199,6,0,4,21,5747400,3632,0,0,1586
200,8,0,6,19,5762100,3628,0,0,1594
201,7,0,8,17,5781120,3629,0,0,1601
202,13,0,12,13,5815080,3629,0,0,1614
203,7,0,9,16,5853960,3631,0,0,1621
204,9,0,8,17,5899440,3637,0,0,1630
205,10,0,9,16,5935620,3639,0,0,1640
