Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,3,0,1,24,1680,840,0,0,3
2,6,0,3,22,7200,1200,0,0,9
3,8,0,7,18,14040,1404,0,0,17
4,7,0,5,20,42060,2213,0,0,24
5,12,0,11,14,58500,2340,0,0,36
6,6,0,8,17,89460,2631,0,0,42
7,10,0,9,16,123600,2874,0,0,52
8,2,0,5,20,155220,3167,0,0,54
9,8,0,5,20,183120,3212,0,0,62
10,13,0,12,13,191100,3033,0,0,75
11,16,0,19,6,213060,2959,0,0,91
12,9,0,11,14,284940,3201,0,0,100
13,6,0,5,20,330000,3267,0,0,106
14,10,0,9,16,352680,3296,0,0,116
15,9,0,10,15,381420,3316,0,0,125
16,10,0,7,18,426840,3334,0,0,135
17,7,0,7,18,456360,3380,0,0,142
18,10,0,10,15,484620,3412,0,0,152
19,10,0,9,16,515220,3367,0,0,162
20,9,0,10,15,543720,3377,0,0,171
21,3,0,9,16,567060,3436,0,0,174
22,8,0,7,18,612960,3502,0,0,182
23,5,0,6,19,637200,3520,0,0,187
24,7,0,6,19,667920,3552,0,0,194
25,5,0,6,19,682620,3536,0,0,199
26,3,0,3,22,718440,3610,0,0,202
27,7,0,6,19,729480,3593,0,0,209
28,2,0,3,22,753240,3621,0,0,211
29,4,0,5,20,763080,3633,0,0,215
30,7,0,5,20,785220,3618,0,0,222
31,10,0,8,17,798540,3564,0,0,232
32,16,0,16,9,824880,3555,0,0,248
33,3,0,5,20,881640,3583,0,0,251
34,10,0,7,18,911460,3588,0,0,261
35,4,0,5,20,927780,3568,0,0,265
36,8,0,7,18,958620,3603,0,0,273
37,9,0,4,21,986340,3547,0,0,282
38,12,0,11,14,998760,3529,0,0,294
39,7,0,8,17,1026360,3502,0,0,301
40,10,0,9,16,1052880,3486,0,0,311
41,8,0,8,17,1091640,3510,0,0,319
42,6,0,5,20,1139340,3560,0,0,325
43,6,0,4,21,1162980,3556,0,0,331
44,3,0,4,21,1177980,3569,0,0,334
45,8,0,6,19,1195380,3557,0,0,342
46,7,0,8,17,1217580,3570,0,0,349
47,7,0,5,20,1248600,3557,0,0,356
48,6,0,5,20,1270800,3559,0,0,362
49,1,0,1,24,1286160,3552,0,0,363
50,3,0,0,25,1292760,3532,0,0,366
51,6,0,5,20,1293660,3524,0,0,372
52,9,0,10,15,1302900,3511,0,0,381
53,7,0,8,17,1336440,3516,0,0,388
54,6,0,6,19,1360800,3507,0,0,394
55,9,0,6,19,1391040,3503,0,0,403
56,12,0,12,13,1408740,3495,0,0,415
57,12,0,10,15,1452660,3483,0,0,427
58,9,0,10,15,1490760,3499,0,0,436
59,8,0,8,17,1532340,3514,0,0,444
60,10,0,8,17,1569600,3519,0,0,454
61,12,0,10,15,1593300,3494,0,0,466
62,10,0,11,14,1628520,3502,0,0,476
63,9,0,10,15,1663080,3501,0,0,485
64,13,0,7,18,1710480,3483,0,0,498
65,13,0,16,9,1720920,3476,0,0,511
66,10,0,12,13,1767600,3472,0,0,521
67,6,0,7,18,1815300,3490,0,0,527
68,6,0,6,19,1850040,3510,0,0,533
69,8,0,6,19,1876380,3507,0,0,541
70,9,0,9,16,1898400,3509,0,0,550
71,4,0,5,20,1927980,3511,0,0,554
72,4,0,4,21,1955160,3529,0,0,558
73,7,0,7,18,1966980,3525,0,0,565
74,3,0,6,19,1981560,3525,0,0,568
75,5,0,6,19,2010660,3546,0,0,573
76,8,0,5,20,2037780,3537,0,0,581
77,8,0,8,17,2050980,3530,0,0,589
78,4,0,5,20,2076120,3530,0,0,593
79,13,0,7,18,2105820,3515,0,0,606
80,9,0,8,17,2125920,3502,0,0,615
81,5,0,5,20,2161800,3515,0,0,620
82,15,0,13,12,2177280,3500,0,0,635
83,9,0,12,13,2216220,3506,0,0,644
84,9,0,9,16,2266920,3520,0,0,653
85,10,0,11,14,2294820,3519,0,0,663
86,9,0,9,16,2325960,3508,0,0,672
87,3,0,3,22,2370540,3527,0,0,675
88,13,0,10,15,2389920,3524,0,0,688
89,10,0,11,14,2416800,3517,0,0,698
