Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,4,21,4620,1540,0,0,7
2,4,0,5,20,9780,1630,0,0,11
3,6,0,5,20,23520,1960,0,0,17
4,9,0,7,18,45780,2409,0,0,26
5,4,0,7,18,60780,2642,0,0,30
6,5,0,7,18,83520,2982,0,0,35
7,5,0,7,18,106920,3240,0,0,40
8,7,0,6,19,141240,3444,0,0,47
9,9,0,9,16,154680,3291,0,0,56
10,11,0,11,14,178500,3187,0,0,67
11,7,0,6,19,211800,3114,0,0,74
12,7,0,5,20,248400,3268,0,0,81
13,11,0,11,14,265680,3280,0,0,92
14,12,0,13,12,301440,3312,0,0,104
15,8,0,11,14,336540,3332,0,0,112
16,6,0,3,22,396960,3451,0,0,118
17,15,0,10,15,416760,3388,0,0,133
18,9,0,8,17,440700,3288,0,0,142
19,7,0,6,19,471300,3295,0,0,149
20,6,0,4,21,495600,3282,0,0,155
21,7,0,7,18,506700,3269,0,0,162
22,9,0,6,19,535020,3242,0,0,171
23,5,0,6,19,546900,3217,0,0,176
24,4,0,4,21,572700,3253,0,0,180
25,5,0,7,18,576780,3240,0,0,185
26,7,0,4,21,609540,3242,0,0,192
27,3,0,4,21,618180,3236,0,0,195
28,6,0,7,18,630000,3247,0,0,201
29,6,0,7,18,652500,3262,0,0,207
30,9,0,6,19,691920,3294,0,0,216
31,11,0,13,12,704460,3291,0,0,227
32,7,0,11,14,743040,3332,0,0,234
33,8,0,6,19,795420,3370,0,0,242
34,8,0,8,17,836280,3455,0,0,250
35,6,0,6,19,859140,3436,0,0,256
36,10,0,10,15,878100,3430,0,0,266
37,10,0,9,16,917640,3436,0,0,276
38,7,0,7,18,950700,3444,0,0,283
39,6,0,7,18,970980,3443,0,0,289
40,8,0,9,16,993120,3448,0,0,297
41,11,0,10,15,1022220,3430,0,0,308
42,9,0,11,14,1059060,3460,0,0,317
43,3,0,7,18,1087260,3473,0,0,320
44,5,0,4,21,1122240,3496,0,0,325
45,6,0,7,18,1143360,3528,0,0,331
46,4,0,4,21,1167960,3528,0,0,335
47,5,0,4,21,1181340,3515,0,0,340
48,4,0,2,23,1204620,3522,0,0,344
49,2,0,3,22,1205340,3514,0,0,346
50,2,0,2,23,1214820,3511,0,0,348
51,5,0,5,20,1219260,3503,0,0,353
52,2,0,2,23,1238940,3509,0,0,355
53,8,0,8,17,1247340,3513,0,0,363
54,6,0,8,17,1264380,3502,0,0,369
55,8,0,8,17,1300260,3523,0,0,377
56,5,0,9,16,1315500,3526,0,0,382
57,10,0,4,21,1368900,3528,0,0,392
58,8,0,7,18,1388460,3532,0,0,400
59,12,0,10,15,1409880,3507,0,0,412
60,1,0,6,19,1427760,3508,0,0,413
61,14,0,14,11,1457220,3528,0,0,427
62,8,0,8,17,1501380,3516,0,0,435
63,10,0,9,16,1528920,3506,0,0,445
64,8,0,10,15,1567800,3539,0,0,453
65,12,0,12,13,1596960,3525,0,0,465
66,13,0,13,12,1626960,3498,0,0,478
67,10,0,10,15,1674720,3503,0,0,488
68,8,0,9,16,1709520,3510,0,0,496
69,6,0,6,19,1748160,3524,0,0,502
70,6,0,9,16,1760040,3527,0,0,508
71,3,0,2,23,1799340,3535,0,0,511
72,7,0,6,19,1802880,3521,0,0,518
73,2,0,4,21,1822740,3532,0,0,520
74,7,0,5,20,1846500,3537,0,0,527
75,7,0,6,19,1865940,3533,0,0,534
76,7,0,9,16,1878240,3530,0,0,541
77,6,0,8,17,1904400,3533,0,0,547
78,5,0,7,18,1927320,3536,0,0,552
79,5,0,7,18,1953900,3552,0,0,557
80,6,0,4,21,1976160,3535,0,0,563
81,11,0,7,18,2002080,3531,0,0,574
82,10,0,9,16,2016420,3506,0,0,584
83,11,0,10,15,2046240,3497,0,0,595
84,6,0,11,14,2066940,3503,0,0,601
85,14,0,11,14,2128380,3523,0,0,615
86,8,0,14,11,2142780,3518,0,0,623
87,6,0,7,18,2205600,3545,0,0,629
88,4,0,6,19,2232480,3560,0,0,633
89,5,0,6,19,2253300,3565,0,0,638
90,7,0,7,18,2277000,3568,0,0,645
91,13,0,15,10,2295540,3570,0,0,658
92,8,0,8,17,2350800,3572,0,0,666
93,8,0,9,16,2373480,3569,0,0,674
94,5,0,6,19,2401200,3567,0,0,679
95,4,0,3,22,2433840,3579,0,0,683
96,5,0,2,23,2453580,3576,0,0,688
97,5,0,4,21,2465820,3578,0,0,693
98,9,0,6,19,2480220,3563,0,0,702
99,6,0,7,18,2498220,3563,0,0,708
100,9,0,9,16,2514720,3551,0,0,717
101,5,0,8,17,2543640,3562,0,0,722
