Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,5,20,0,0,0,0,5
2,4,0,2,23,23940,3420,0,0,9
3,6,0,5,20,26400,2640,0,0,15
4,4,0,7,18,29880,2490,0,0,19
5,6,0,5,20,62280,3114,0,0,25
6,5,0,3,22,91020,3371,0,0,30
7,7,0,8,17,96780,3337,0,0,37
8,7,0,10,15,106860,3142,0,0,44
9,8,0,7,18,153840,3418,0,0,52
10,9,0,10,15,168180,3297,0,0,61
11,12,0,7,18,230880,3498,0,0,73
12,10,0,10,15,246900,3382,0,0,83
13,8,0,9,16,277260,3381,0,0,91
14,13,0,11,14,320820,3449,0,0,104
15,13,0,12,13,351600,3348,0,0,117
16,4,0,10,15,374100,3370,0,0,121
17,8,0,9,16,423540,3529,0,0,129
18,11,0,11,14,463800,3595,0,0,140
19,11,0,7,18,502320,3488,0,0,151
20,2,0,5,20,517020,3493,0,0,153
21,9,0,6,19,552600,3542,0,0,162
22,4,0,6,19,572040,3575,0,0,166
23,3,0,4,21,599700,3634,0,0,169
24,4,0,5,20,610200,3632,0,0,173
25,4,0,5,20,627420,3647,0,0,177
26,9,0,7,18,641280,3582,0,0,186
27,5,0,5,20,667200,3587,0,0,191
28,4,0,5,20,690420,3633,0,0,195
29,4,0,4,21,712620,3654,0,0,199
30,5,0,5,20,727200,3654,0,0,204
31,8,0,7,18,738840,3604,0,0,212
32,8,0,11,14,754680,3610,0,0,220
33,2,0,6,19,782400,3622,0,0,222
34,10,0,9,16,819420,3674,0,0,232
35,15,0,13,12,841080,3594,0,0,247
36,8,0,12,13,886260,3647,0,0,255
37,8,0,7,18,929700,3631,0,0,263
38,12,0,14,11,945900,3624,0,0,275
39,8,0,12,13,981540,3621,0,0,283
40,6,0,6,19,1037640,3666,0,0,289
41,11,0,12,13,1057860,3673,0,0,300
42,7,0,10,15,1093380,3681,0,0,307
43,8,0,8,17,1137780,3706,0,0,315
44,9,0,11,14,1157340,3697,0,0,324
45,9,0,13,12,1185420,3704,0,0,333
46,4,0,9,16,1230300,3750,0,0,337
47,5,0,7,18,1267560,3783,0,0,342
48,2,0,4,21,1295280,3809,0,0,344
49,4,0,5,20,1313100,3828,0,0,348
50,5,0,3,22,1333920,3811,0,0,353
51,9,0,7,18,1347840,3796,0,0,362
52,2,0,5,20,1368300,3811,0,0,364
53,5,0,6,19,1393800,3839,0,0,369
54,5,0,6,19,1410480,3832,0,0,374
55,11,0,12,13,1431720,3838,0,0,385
56,7,0,11,14,1459320,3830,0,0,392
57,9,0,10,15,1508160,3857,0,0,401
58,9,0,9,16,1535100,3828,0,0,410
59,13,0,13,12,1566780,3821,0,0,423
60,13,0,12,13,1608600,3793,0,0,436
61,15,0,18,7,1653840,3819,0,0,451
62,12,0,14,11,1716720,3823,0,0,463
63,13,0,9,16,1784100,3820,0,0,476
64,14,0,14,11,1819380,3822,0,0,490
65,9,0,10,15,1864080,3812,0,0,499
66,11,0,12,13,1888380,3791,0,0,510
67,6,0,7,18,1936020,3803,0,0,516
68,9,0,7,18,1966800,3796,0,0,525
69,8,0,8,17,1983000,3777,0,0,533
70,8,0,8,17,2005860,3763,0,0,541
71,8,0,8,17,2032980,3757,0,0,549
72,6,0,6,19,2069220,3769,0,0,555
73,3,0,7,18,2079000,3773,0,0,558
74,5,0,3,22,2117160,3780,0,0,563
75,6,0,5,20,2127180,3771,0,0,569
76,6,0,4,21,2153460,3771,0,0,575
77,10,0,6,19,2169900,3747,0,0,585
78,9,0,9,16,2194500,3751,0,0,594
79,10,0,16,9,2205660,3751,0,0,604
80,8,0,11,14,2254560,3751,0,0,612
81,14,0,13,12,2310120,3768,0,0,626
82,10,0,11,14,2351760,3762,0,0,636
83,6,0,3,22,2406300,3765,0,0,642
84,15,0,10,15,2416800,3735,0,0,657
85,10,0,8,17,2447340,3713,0,0,667
86,16,0,16,9,2471640,3705,0,0,683
87,11,0,13,12,2513220,3690,0,0,694
88,7,0,5,20,2573460,3697,0,0,701
89,4,0,7,18,2583480,3701,0,0,705
90,6,0,8,17,2617980,3724,0,0,711
91,11,0,10,15,2647920,3718,0,0,722
92,8,0,6,19,2697780,3726,0,0,730
93,9,0,10,15,2710980,3718,0,0,739
94,3,0,6,19,2734440,3715,0,0,742
95,4,0,7,18,2758860,3733,0,0,746
96,6,0,7,18,2797320,3754,0,0,752
97,5,0,5,20,2823540,3754,0,0,757
98,1,0,2,23,2842140,3759,0,0,758
99,6,0,5,20,2853420,3759,0,0,764
100,2,0,4,21,2863440,3757,0,0,766
101,10,0,8,17,2879640,3749,0,0,776
102,4,0,5,20,2904900,3748,0,0,780
103,10,0,10,15,2921640,3745,0,0,790
104,10,0,10,15,2956500,3742,0,0,800
105,10,0,7,18,2990580,3724,0,0,810
106,14,0,14,11,3032460,3743,0,0,824
107,11,0,9,16,3076440,3724,0,0,835
108,12,0,13,12,3109080,3727,0,0,847
109,11,0,9,16,3157020,3718,0,0,858
