Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,3,0,2,23,900,900,0,0,3
2,5,0,6,19,6540,3270,0,0,8
3,1,0,3,22,22680,3780,0,0,9
4,8,0,6,19,43740,3976,0,0,17
5,8,0,5,20,68160,3408,0,0,25
6,2,0,4,21,87420,3800,0,0,27
7,6,0,6,19,101340,3753,0,0,33
8,5,0,6,19,119580,3736,0,0,38
9,9,0,9,16,149460,3933,0,0,47
10,10,0,14,11,172680,4015,0,0,57
11,4,0,3,22,229740,3961,0,0,61
12,15,0,15,10,236220,3872,0,0,76
13,9,0,13,12,276780,3844,0,0,85
14,15,0,14,11,342180,3978,0,0,100
15,12,0,17,8,370440,3899,0,0,112
16,5,0,5,20,426960,3812,0,0,117
17,4,0,4,21,455700,3894,0,0,121
18,9,0,5,20,475920,3807,0,0,130
19,9,0,9,16,492000,3784,0,0,139
20,8,0,11,14,508800,3741,0,0,147
21,7,0,7,18,553920,3768,0,0,154
22,4,0,7,18,586080,3881,0,0,158
23,6,0,7,18,611100,3892,0,0,164
24,7,0,6,19,654060,3964,0,0,171
25,11,0,12,13,674160,3965,0,0,182
26,5,0,3,22,721500,3921,0,0,187
27,7,0,8,17,727140,3909,0,0,194
28,12,0,12,13,752940,3881,0,0,206
29,6,0,8,17,779220,3819,0,0,212
30,6,0,9,16,813840,3893,0,0,218
31,6,0,9,16,830940,3864,0,0,224
32,11,0,14,11,873480,3952,0,0,235
33,8,0,11,14,909900,3921,0,0,243
34,10,0,13,12,948780,3953,0,0,253
35,9,0,11,14,988620,3938,0,0,262
36,7,0,10,15,1032120,3985,0,0,269
37,12,0,17,8,1048920,3973,0,0,281
38,8,0,7,18,1134420,4022,0,0,289
39,6,0,10,15,1156500,4057,0,0,295
40,5,0,6,19,1195920,4067,0,0,300
41,8,0,10,15,1205700,4045,0,0,308
42,10,0,13,12,1225860,4019,0,0,318
43,11,0,12,13,1278780,4034,0,0,329
44,8,0,9,16,1313160,4003,0,0,337
45,7,0,10,15,1351380,4046,0,0,344
46,5,0,6,19,1384800,4037,0,0,349
47,7,0,3,22,1416060,4011,0,0,356
48,4,0,5,20,1424820,4013,0,0,360
49,4,0,5,20,1436400,4001,0,0,364
50,3,0,4,21,1453920,4005,0,0,367
51,4,0,4,21,1473060,4013,0,0,371
52,4,0,6,19,1477140,4003,0,0,375
53,3,0,3,22,1506540,4017,0,0,378
54,9,0,6,19,1516560,3980,0,0,387
55,8,0,9,16,1535340,3977,0,0,395
56,6,0,7,18,1566780,3976,0,0,401
57,10,0,9,16,1602180,3985,0,0,411
58,3,0,4,21,1632660,3982,0,0,414
59,7,0,7,18,1643040,3968,0,0,421
60,8,0,8,17,1666140,3957,0,0,429
61,18,0,19,6,1696020,3962,0,0,447
62,11,0,12,13,1741620,3904,0,0,458
63,15,0,15,10,1793100,3915,0,0,473
64,15,0,15,10,1818660,3844,0,0,488
65,11,0,13,12,1870380,3848,0,0,499
66,9,0,17,8,1893960,3857,0,0,508
67,10,0,10,15,1982460,3902,0,0,518
68,9,0,10,15,2025240,3917,0,0,527
69,8,0,10,15,2070000,3942,0,0,535
70,5,0,4,21,2108760,3934,0,0,540
71,5,0,4,21,2127360,3932,0,0,545
72,9,0,10,15,2137560,3929,0,0,554
73,4,0,7,18,2156520,3913,0,0,558
74,4,0,7,18,2174940,3918,0,0,562
75,1,0,1,24,2210340,3932,0,0,563
76,6,0,6,19,2211840,3928,0,0,569
77,7,0,6,19,2225040,3903,0,0,576
78,8,0,11,14,2232960,3896,0,0,584
79,7,0,5,20,2273820,3880,0,0,591
80,9,0,8,17,2299560,3884,0,0,600
81,15,0,15,10,2317080,3861,0,0,615
82,5,0,9,16,2366280,3872,0,0,620
83,12,0,8,17,2418900,3876,0,0,632
84,13,0,12,13,2448000,3867,0,0,645
85,15,0,14,11,2491440,3856,0,0,660
86,7,0,7,18,2549880,3863,0,0,667
87,8,0,5,20,2587620,3862,0,0,675
