Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,6,19,1740,1740,0,0,7
2,8,0,8,17,16380,2340,0,0,15
3,7,0,9,16,41580,3198,0,0,22
4,7,0,10,15,63000,3315,0,0,29
5,10,0,8,17,116640,3762,0,0,39
6,8,0,7,18,142080,3552,0,0,47
7,14,0,12,13,178260,3637,0,0,61
8,7,0,9,16,213780,3623,0,0,68
9,8,0,8,17,262440,3859,0,0,76
10,9,0,6,19,293220,3711,0,0,85
11,15,0,16,9,308400,3671,0,0,100
12,11,0,12,13,355320,3589,0,0,111
13,12,0,10,15,407100,3602,0,0,123
14,12,0,10,15,446940,3575,0,0,135
15,17,0,16,9,480600,3533,0,0,152
16,10,0,8,17,542040,3519,0,0,162
17,7,0,11,14,568020,3595,0,0,169
18,7,0,9,16,620400,3714,0,0,176
19,6,0,10,15,641280,3728,0,0,182
20,8,0,9,16,674100,3724,0,0,190
21,7,0,10,15,702540,3756,0,0,197
22,6,0,7,18,734340,3746,0,0,203
23,10,0,6,19,781200,3773,0,0,213
24,6,0,10,15,786420,3762,0,0,219
25,4,0,7,18,825000,3819,0,0,223
26,7,0,8,17,856740,3859,0,0,230
27,3,0,4,21,885720,3867,0,0,233
28,5,0,5,20,893280,3833,0,0,238
29,13,0,9,16,918780,3796,0,0,251
30,1,0,5,20,942300,3814,0,0,252
31,6,0,6,19,960300,3810,0,0,258
32,8,0,8,17,992160,3845,0,0,266
33,14,0,14,11,1009200,3793,0,0,280
34,14,0,16,9,1060260,3813,0,0,294
35,13,0,15,10,1105680,3786,0,0,307
36,15,0,14,11,1160880,3769,0,0,322
37,12,0,17,8,1199880,3785,0,0,334
38,9,0,12,13,1263600,3817,0,0,343
39,20,0,19,6,1315440,3823,0,0,363
40,11,0,16,9,1371360,3830,0,0,374
41,9,0,7,18,1434120,3814,0,0,383
42,10,0,10,15,1465860,3827,0,0,393
43,8,0,11,14,1479960,3794,0,0,401
44,6,0,5,20,1530480,3807,0,0,407
45,5,0,5,20,1550460,3809,0,0,412
46,3,0,4,21,1561320,3798,0,0,415
47,5,0,3,22,1587780,3807,0,0,420
48,3,0,1,24,1602300,3796,0,0,423
49,5,0,3,22,1608960,3785,0,0,428
50,6,0,5,20,1620720,3777,0,0,434
51,5,0,4,21,1637400,3764,0,0,439
52,7,0,8,17,1651380,3770,0,0,446
53,6,0,8,17,1672380,3766,0,0,452
54,6,0,8,17,1693380,3763,0,0,458
55,9,0,10,15,1720800,3765,0,0,467
56,9,0,11,14,1762320,3789,0,0,476
57,13,0,12,13,1785420,3743,0,0,489
58,5,0,5,20,1852080,3787,0,0,494
59,11,0,9,16,1877700,3785,0,0,505
60,10,0,13,12,1893420,3771,0,0,515
61,10,0,11,14,1937280,3769,0,0,525
62,13,0,14,11,1979820,3778,0,0,538
63,16,0,13,12,2037300,3765,0,0,554
64,6,0,7,18,2082840,3766,0,0,560
65,10,0,12,13,2107740,3777,0,0,570
66,9,0,12,13,2150040,3791,0,0,579
67,9,0,12,13,2188680,3799,0,0,588
68,7,0,9,16,2237400,3818,0,0,595
69,9,0,8,17,2276640,3819,0,0,604
70,8,0,10,15,2295660,3813,0,0,612
71,7,0,9,16,2318940,3801,0,0,619
72,4,0,6,19,2344080,3799,0,0,623
73,7,0,7,18,2376600,3814,0,0,630
74,7,0,7,18,2391240,3795,0,0,637
75,6,0,7,18,2428560,3818,0,0,643
76,2,0,6,19,2437500,3814,0,0,645
77,12,0,10,15,2478960,3831,0,0,657
78,8,0,9,16,2508060,3823,0,0,665
79,7,0,7,18,2547360,3830,0,0,672
80,8,0,10,15,2557620,3817,0,0,680
81,11,0,11,14,2605080,3831,0,0,691
82,10,0,11,14,2642400,3829,0,0,701
83,8,0,12,13,2669460,3829,0,0,709
84,10,0,10,15,2710440,3822,0,0,719
85,8,0,10,15,2735340,3814,0,0,727
86,14,0,12,13,2779920,3813,0,0,741
87,9,0,9,16,2837880,3829,0,0,750
88,15,0,12,13,2870820,3812,0,0,765
89,9,0,11,14,2910300,3814,0,0,774
90,10,0,13,12,2944440,3818,0,0,784
91,13,0,9,16,3013080,3823,0,0,797
92,6,0,6,19,3045840,3821,0,0,803
93,8,0,7,18,3065220,3812,0,0,811
94,4,0,6,19,3079740,3806,0,0,815
95,5,0,5,20,3110340,3816,0,0,820
96,3,0,4,21,3124020,3814,0,0,823
97,8,0,10,15,3130080,3812,0,0,831
98,6,0,11,14,3150480,3814,0,0,837
99,5,0,7,18,3194400,3825,0,0,842
100,5,0,4,21,3236940,3839,0,0,847
101,8,0,9,16,3241620,3831,0,0,855
102,12,0,10,15,3264540,3809,0,0,867
103,6,0,4,21,3321420,3822,0,0,873
104,7,0,3,22,3337200,3805,0,0,880
105,9,0,7,18,3357000,3806,0,0,889
106,6,0,9,16,3365340,3798,0,0,895
107,16,0,15,10,3390240,3783,0,0,911
108,13,0,10,15,3447780,3772,0,0,924
109,14,0,11,14,3484860,3759,0,0,938
110,16,0,15,10,3518700,3747,0,0,954
111,9,0,9,16,3568140,3740,0,0,963
112,13,0,13,12,3596700,3734,0,0,976
113,7,0,9,16,3641880,3739,0,0,983
114,9,0,10,15,3678240,3745,0,0,992
115,8,0,10,15,3695880,3733,0,0,1000
116,4,0,6,19,3738000,3745,0,0,1004
117,10,0,9,16,3759240,3740,0,0,1014
118,4,0,6,19,3786780,3741,0,0,1018
119,6,0,4,21,3817020,3742,0,0,1024
120,7,0,6,19,3828720,3735,0,0,1031
121,6,0,7,18,3851940,3739,0,0,1037
122,8,0,5,20,3880380,3731,0,0,1045
123,6,0,6,19,3892740,3725,0,0,1051
124,5,0,5,20,3914880,3724,0,0,1056
125,1,0,3,22,3931560,3730,0,0,1057
126,4,0,6,19,3932520,3727,0,0,1061
127,10,0,10,15,3960780,3733,0,0,1071
128,3,0,3,22,3997980,3732,0,0,1074
129,7,0,8,17,4001100,3728,0,0,1081
130,8,0,12,13,4014960,3727,0,0,1089
131,11,0,11,14,4069860,3737,0,0,1100
132,4,0,6,19,4104960,3738,0,0,1104
133,11,0,8,17,4139220,3739,0,0,1115
134,11,0,10,15,4163580,3730,0,0,1126
135,14,0,10,15,4204920,3721,0,0,1140
136,9,0,8,17,4240560,3716,0,0,1149
137,11,0,7,18,4281480,3713,0,0,1160
138,9,0,11,14,4300920,3714,0,0,1169
139,6,0,10,15,4329060,3715,0,0,1175
140,10,0,7,18,4380840,3718,0,0,1185
141,9,0,9,16,4403400,3715,0,0,1194
142,2,0,4,21,4429560,3716,0,0,1196
143,8,0,7,18,4455540,3722,0,0,1204
144,5,0,5,20,4478520,3719,0,0,1209
145,7,0,6,19,4501080,3719,0,0,1216
146,3,0,4,21,4517640,3718,0,0,1219
147,6,0,8,17,4526100,3719,0,0,1225
148,6,0,7,18,4552620,3719,0,0,1231
149,8,0,7,18,4569900,3709,0,0,1239
150,7,0,8,17,4598220,3714,0,0,1246
151,11,0,12,13,4618320,3709,0,0,1257
152,5,0,10,15,4642620,3708,0,0,1262
153,10,0,9,16,4702860,3723,0,0,1272
154,11,0,10,15,4730520,3716,0,0,1283
155,11,0,11,14,4759740,3709,0,0,1294
156,15,0,17,8,4800960,3715,0,0,1309
157,14,0,15,10,4855920,3712,0,0,1323
158,7,0,10,15,4891320,3705,0,0,1330
159,8,0,7,18,4953060,3721,0,0,1338
160,11,0,12,13,4971780,3718,0,0,1349
161,10,0,14,11,4994940,3713,0,0,1359
162,6,0,9,16,5053500,3726,0,0,1365
163,8,0,10,15,5080920,3727,0,0,1373
164,11,0,11,14,5133180,3738,0,0,1384
165,4,0,4,21,5169900,3735,0,0,1388
166,11,0,9,16,5196840,3738,0,0,1399
167,12,0,9,16,5224380,3726,0,0,1411
168,7,0,6,19,5260560,3725,0,0,1418
169,7,0,5,20,5286240,3722,0,0,1425
170,5,0,5,20,5311320,3727,0,0,1430
171,8,0,8,17,5326020,3724,0,0,1438
172,4,0,5,20,5348820,3722,0,0,1442
173,6,0,6,19,5370240,3724,0,0,1448
174,7,0,6,19,5386500,3717,0,0,1455
175,7,0,6,19,5396700,3706,0,0,1462
176,12,0,12,13,5419500,3706,0,0,1474
177,16,0,16,9,5455560,3701,0,0,1490
178,7,0,10,15,5501400,3699,0,0,1497
179,13,0,9,16,5548200,3696,0,0,1510
180,9,0,9,16,5579520,3695,0,0,1519
181,12,0,10,15,5615340,3691,0,0,1531
182,9,0,12,13,5635620,3688,0,0,1540
183,15,0,12,13,5698740,3693,0,0,1555
184,16,0,13,12,5737320,3682,0,0,1571
185,9,0,9,16,5785560,3682,0,0,1580
186,9,0,8,17,5816580,3679,0,0,1589
187,7,0,8,17,5845200,3680,0,0,1596
188,10,0,9,16,5871060,3676,0,0,1606
189,9,0,9,16,5904600,3676,0,0,1615
190,4,0,4,21,5934660,3674,0,0,1619
191,8,0,4,21,5964240,3674,0,0,1627
192,7,0,7,18,5970600,3669,0,0,1634
193,6,0,6,19,5991960,3667,0,0,1640
194,5,0,7,18,6007020,3667,0,0,1645
195,8,0,10,15,6025860,3667,0,0,1653
196,7,0,9,16,6053040,3666,0,0,1660
197,6,0,8,17,6081240,3667,0,0,1666
198,9,0,8,17,6117540,3669,0,0,1675
