Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,5,20,3660,1830,0,0,7
2,4,0,5,20,16440,2740,0,0,11
3,4,0,4,21,38700,3518,0,0,15
4,8,0,7,18,55080,3442,0,0,23
5,4,0,2,23,87420,3496,0,0,27
6,8,0,4,21,100020,3226,0,0,35
7,4,0,4,21,105900,3025,0,0,39
8,9,0,6,19,125580,2990,0,0,48
9,15,0,11,14,149340,2871,0,0,63
10,10,0,14,11,175800,2979,0,0,73
11,8,0,12,13,214440,3107,0,0,81
12,12,0,10,15,269340,3245,0,0,93
13,7,0,10,15,289920,3221,0,0,100
14,11,0,7,18,335040,3221,0,0,111
15,15,0,10,15,373980,3223,0,0,126
16,12,0,14,11,398400,3212,0,0,138
17,6,0,8,17,449760,3307,0,0,144
18,8,0,6,19,486960,3335,0,0,152
19,7,0,8,17,509220,3372,0,0,159
20,9,0,8,17,538080,3363,0,0,168
21,3,0,5,20,567720,3420,0,0,171
22,7,0,5,20,594540,3436,0,0,178
23,2,0,4,21,611880,3476,0,0,180
24,11,0,12,13,622560,3477,0,0,191
25,5,0,7,18,651060,3444,0,0,196
26,6,0,8,17,678600,3497,0,0,202
27,11,0,12,13,714840,3556,0,0,213
28,11,0,6,19,768180,3523,0,0,224
29,10,0,11,14,781740,3505,0,0,234
30,9,0,10,15,807900,3467,0,0,243
31,9,0,9,16,838740,3451,0,0,252
32,11,0,10,15,877140,3466,0,0,263
33,10,0,12,13,901800,3455,0,0,273
34,12,0,10,15,950580,3456,0,0,285
35,5,0,8,17,979020,3471,0,0,290
36,9,0,6,19,1022880,3491,0,0,299
37,11,0,15,10,1027440,3482,0,0,310
38,6,0,10,15,1070940,3499,0,0,316
39,8,0,9,16,1114080,3536,0,0,324
40,14,0,10,15,1170360,3568,0,0,338
41,7,0,11,14,1184160,3545,0,0,345
42,7,0,10,15,1224900,3581,0,0,352
43,7,0,8,17,1260300,3590,0,0,359
44,6,0,8,17,1293180,3622,0,0,365
45,5,0,7,18,1324500,3648,0,0,370
46,6,0,6,19,1350540,3650,0,0,376
47,8,0,5,20,1372080,3620,0,0,384
48,7,0,5,20,1394400,3612,0,0,391
49,5,0,5,20,1414140,3616,0,0,396
50,3,0,2,23,1436280,3617,0,0,399
51,2,0,1,24,1448340,3620,0,0,401
52,3,0,3,22,1449360,3614,0,0,404
53,7,0,3,22,1458300,3574,0,0,411
54,4,0,5,20,1466040,3575,0,0,415
55,4,0,5,20,1484400,3585,0,0,419
56,6,0,6,19,1505820,3593,0,0,425
57,8,0,9,16,1526760,3600,0,0,433
58,4,0,7,18,1556160,3618,0,0,437
59,12,0,9,16,1591800,3617,0,0,449
60,7,0,6,19,1618920,3597,0,0,456
61,10,0,10,15,1633560,3582,0,0,466
62,13,0,13,12,1662720,3568,0,0,479
63,9,0,9,16,1700340,3549,0,0,488
64,4,0,5,20,1751340,3596,0,0,492
65,13,0,13,12,1767060,3591,0,0,505
66,8,0,8,17,1800780,3565,0,0,513
67,8,0,8,17,1844700,3595,0,0,521
68,16,0,14,11,1870680,3576,0,0,537
69,8,0,13,12,1890900,3554,0,0,545
70,7,0,7,18,1953720,3584,0,0,552
71,7,0,3,22,1999200,3595,0,0,559
72,5,0,5,20,2013720,3602,0,0,564
73,5,0,4,21,2023500,3581,0,0,569
74,2,0,3,22,2040240,3591,0,0,571
75,8,0,4,21,2057280,3577,0,0,579
76,7,0,5,20,2068020,3559,0,0,586
77,2,0,4,21,2073600,3550,0,0,588
78,10,0,6,19,2103540,3553,0,0,598
79,9,0,12,13,2115360,3555,0,0,607
80,12,0,16,9,2149320,3564,0,0,619
81,9,0,14,11,2193960,3573,0,0,628
82,7,0,6,19,2254560,3584,0,0,635
83,11,0,10,15,2287740,3597,0,0,646
84,11,0,9,16,2331060,3597,0,0,657
85,8,0,10,15,2357460,3599,0,0,665
86,5,0,7,18,2400840,3621,0,0,670
87,8,0,8,17,2427480,3623,0,0,678
88,8,0,9,16,2457000,3629,0,0,686
89,12,0,12,13,2477640,3611,0,0,698
90,9,0,10,15,2510040,3601,0,0,707
91,12,0,12,13,2560860,3622,0,0,719
92,4,0,5,20,2595420,3614,0,0,723
93,7,0,9,16,2611860,3622,0,0,730
94,4,0,9,16,2641260,3643,0,0,734
95,6,0,6,19,2680680,3652,0,0,740
96,3,0,0,25,2717640,3657,0,0,743
97,5,0,3,22,2719260,3650,0,0,748
98,7,0,7,18,2724300,3642,0,0,755
99,4,0,8,17,2742060,3651,0,0,759
100,2,0,6,19,2767320,3665,0,0,761
101,3,0,3,22,2809560,3691,0,0,764
102,6,0,4,21,2822820,3685,0,0,770
103,7,0,7,18,2832480,3678,0,0,777
104,10,0,10,15,2857740,3677,0,0,787
105,14,0,17,8,2882760,3676,0,0,801
106,7,0,10,15,2930340,3672,0,0,808
107,16,0,15,10,2959380,3658,0,0,824
108,9,0,12,13,2999280,3653,0,0,833
109,9,0,8,17,3054840,3662,0,0,842
110,8,0,7,18,3092700,3668,0,0,850
111,4,0,9,16,3098280,3666,0,0,854
112,10,0,9,16,3147060,3680,0,0,864
113,8,0,9,16,3165240,3667,0,0,872
114,9,0,8,17,3202500,3668,0,0,881
115,9,0,6,19,3232740,3656,0,0,890
116,9,0,8,17,3252300,3650,0,0,899
117,2,0,2,23,3283620,3652,0,0,901
118,7,0,6,19,3294780,3652,0,0,908
119,7,0,7,18,3311160,3646,0,0,915
120,3,0,2,23,3343080,3649,0,0,918
121,2,0,3,22,3344100,3646,0,0,920
122,5,0,5,20,3354420,3646,0,0,925
123,6,0,9,16,3362640,3647,0,0,931
124,4,0,7,18,3393420,3656,0,0,935
125,8,0,6,19,3423000,3653,0,0,943
126,9,0,7,18,3449820,3650,0,0,952
127,8,0,11,14,3459240,3645,0,0,960
128,9,0,8,17,3511440,3653,0,0,969
129,5,0,6,19,3539040,3656,0,0,974
130,13,0,11,14,3569100,3656,0,0,987
131,13,0,12,13,3602340,3646,0,0,1000
132,8,0,10,15,3646260,3653,0,0,1008
133,8,0,12,13,3689460,3674,0,0,1016
134,8,0,11,14,3735240,3687,0,0,1024
135,9,0,8,17,3773580,3681,0,0,1033
136,8,0,7,18,3811860,3686,0,0,1041
137,14,0,11,14,3844740,3682,0,0,1055
138,4,0,5,20,3872340,3673,0,0,1059
139,6,0,9,16,3885660,3679,0,0,1065
140,3,0,4,21,3911460,3676,0,0,1068
141,9,0,7,18,3943320,3685,0,0,1077
142,7,0,6,19,3968940,3681,0,0,1084
143,5,0,7,18,3987300,3685,0,0,1089
144,5,0,6,19,4015800,3690,0,0,1094
145,6,0,7,18,4043940,3699,0,0,1100
146,4,0,4,21,4070160,3700,0,0,1104
147,9,0,10,15,4078560,3697,0,0,1113
148,6,0,6,19,4123500,3704,0,0,1119
149,5,0,4,21,4156620,3711,0,0,1124
150,7,0,10,15,4160580,3711,0,0,1131
151,12,0,13,12,4202340,3718,0,0,1143
152,11,0,8,17,4249020,3707,0,0,1154
153,11,0,9,16,4301520,3721,0,0,1165
154,11,0,11,14,4322400,3710,0,0,1176
155,13,0,14,11,4359000,3709,0,0,1189
156,6,0,8,17,4410840,3715,0,0,1195
157,14,0,13,12,4437300,3710,0,0,1209
158,8,0,9,16,4486320,3713,0,0,1217
159,4,0,7,18,4516320,3720,0,0,1221
160,8,0,10,15,4542120,3726,0,0,1229
161,7,0,5,20,4593720,3731,0,0,1236
162,6,0,7,18,4607340,3730,0,0,1242
163,10,0,9,16,4638420,3731,0,0,1252
164,8,0,12,13,4652400,3727,0,0,1260
165,7,0,5,20,4697220,3722,0,0,1267
166,8,0,5,20,4726080,3721,0,0,1275
167,5,0,4,21,4750920,3723,0,0,1280
168,6,0,8,17,4762620,3726,0,0,1286
169,7,0,11,14,4780620,3729,0,0,1293
170,2,0,4,21,4816740,3731,0,0,1295
171,3,0,3,22,4845840,3741,0,0,1298
172,5,0,3,22,4857900,3736,0,0,1303
173,9,0,7,18,4872780,3733,0,0,1312
174,7,0,5,20,4893360,3724,0,0,1319
175,9,0,8,17,4911000,3720,0,0,1328
176,7,0,6,19,4941720,3718,0,0,1335
177,8,0,10,15,4955820,3717,0,0,1343
178,7,0,8,17,4994760,3721,0,0,1350
179,10,0,7,18,5026860,3715,0,0,1360
180,13,0,15,10,5039760,3711,0,0,1373
181,8,0,12,13,5076480,3708,0,0,1381
182,15,0,13,12,5130900,3709,0,0,1396
183,5,0,6,19,5180040,3713,0,0,1401
184,10,0,9,16,5207520,3714,0,0,1411
185,10,0,11,14,5240340,3716,0,0,1421
186,12,0,12,13,5278380,3714,0,0,1433
187,9,0,14,11,5304780,3714,0,0,1442
188,10,0,8,17,5365440,3715,0,0,1452
189,7,0,7,18,5396460,3716,0,0,1459
190,7,0,4,21,5429940,3714,0,0,1466
191,7,0,7,18,5442240,3712,0,0,1473
192,2,0,3,22,5470800,3716,0,0,1475
193,9,0,8,17,5481780,3713,0,0,1484
194,9,0,9,16,5504580,3709,0,0,1493
195,5,0,3,22,5542020,3707,0,0,1498
196,4,0,3,22,5564340,3712,0,0,1502
197,5,0,4,21,5573580,3708,0,0,1507
198,5,0,3,22,5588820,3703,0,0,1512
199,4,0,3,22,5604120,3703,0,0,1516
200,7,0,7,18,5605860,3697,0,0,1523
201,13,0,11,14,5643720,3700,0,0,1536
202,4,0,6,19,5666400,3693,0,0,1540
203,13,0,13,12,5683920,3690,0,0,1553
204,18,0,16,9,5736900,3689,0,0,1571
205,7,0,16,9,5764320,3690,0,0,1578
206,11,0,13,12,5832960,3701,0,0,1589
207,13,0,10,15,5887080,3697,0,0,1602
208,9,0,6,19,5932980,3696,0,0,1611
209,12,0,6,19,5959920,3685,0,0,1623
210,2,0,4,21,5976960,3687,0,0,1625
211,13,0,10,15,5999700,3685,0,0,1638
212,6,0,10,15,6019380,3683,0,0,1644
213,5,0,4,21,6058620,3683,0,0,1649
214,7,0,10,15,6065520,3685,0,0,1656
215,11,0,14,11,6096900,3688,0,0,1667
216,2,0,6,19,6147240,3696,0,0,1669
217,3,0,3,22,6179460,3702,0,0,1672
218,2,0,3,22,6189480,3704,0,0,1674
219,6,0,4,21,6210720,3705,0,0,1680
220,5,0,5,20,6219360,3702,0,0,1685
221,6,0,5,20,6236880,3699,0,0,1691
222,8,0,7,18,6260880,3700,0,0,1699
223,7,0,7,18,6283560,3698,0,0,1706
224,6,0,7,18,6302880,3696,0,0,1712
225,11,0,14,11,6313200,3694,0,0,1723
226,6,0,7,18,6355800,3690,0,0,1729
227,11,0,8,17,6400380,3695,0,0,1740
228,17,0,15,10,6420840,3685,0,0,1757
229,17,0,18,7,6481920,3691,0,0,1774
230,13,0,11,14,6543420,3684,0,0,1787
231,12,0,14,11,6587580,3690,0,0,1799
232,11,0,11,14,6635880,3688,0,0,1810
233,12,0,10,15,6677400,3685,0,0,1822
234,7,0,6,19,6712440,3682,0,0,1829
235,10,0,8,17,6738060,3679,0,0,1839
236,5,0,10,15,6748620,3679,0,0,1844
237,6,0,8,17,6790320,3686,0,0,1850
238,6,0,6,19,6820380,3686,0,0,1856
239,6,0,5,20,6843120,3685,0,0,1862
240,4,0,7,18,6847260,3683,0,0,1866
241,6,0,6,19,6876900,3685,0,0,1872
242,8,0,8,17,6895140,3683,0,0,1880
243,4,0,4,21,6923340,3682,0,0,1884
244,5,0,4,21,6938640,3680,0,0,1889
245,10,0,7,18,6949500,3673,0,0,1899
246,11,0,12,13,6964320,3669,0,0,1910
247,2,0,8,17,6986460,3669,0,0,1912
248,9,0,6,19,7038060,3675,0,0,1921
249,10,0,11,14,7048500,3671,0,0,1931
250,20,0,16,9,7089420,3663,0,0,1951
251,8,0,11,14,7139460,3665,0,0,1959
252,11,0,12,13,7188360,3671,0,0,1970
253,15,0,13,12,7243920,3673,0,0,1985
254,8,0,13,12,7279140,3676,0,0,1993
255,12,0,14,11,7333800,3683,0,0,2005
256,8,0,7,18,7374780,3676,0,0,2013
257,11,0,8,17,7413420,3677,0,0,2024
258,13,0,13,12,7437900,3674,0,0,2037
259,8,0,9,16,7472100,3669,0,0,2045
260,6,0,10,15,7494720,3672,0,0,2051
261,4,0,4,21,7538400,3675,0,0,2055
262,7,0,4,21,7568340,3677,0,0,2062
263,6,0,7,18,7581120,3678,0,0,2068
264,6,0,7,18,7605300,3679,0,0,2074
265,7,0,7,18,7626480,3677,0,0,2081
266,5,0,5,20,7651800,3676,0,0,2086
267,5,0,6,19,7672260,3679,0,0,2091
268,3,0,5,20,7688700,3680,0,0,2094
269,12,0,6,19,7724520,3678,0,0,2106
270,15,0,15,10,7738680,3674,0,0,2121
271,10,0,14,11,7774380,3672,0,0,2131
272,11,0,12,13,7831440,3676,0,0,2142
273,9,0,9,16,7873920,3675,0,0,2151
274,8,0,10,15,7907700,3679,0,0,2159
275,11,0,11,14,7943580,3679,0,0,2170
276,12,0,10,15,7983600,3675,0,0,2182
277,16,0,18,7,8009940,3674,0,0,2198
278,13,0,18,7,8050800,3671,0,0,2211
279,8,0,11,14,8122500,3678,0,0,2219
280,9,0,10,15,8161560,3679,0,0,2228
281,10,0,10,15,8210220,3685,0,0,2238
282,9,0,14,11,8229780,3685,0,0,2247
283,6,0,11,14,8271240,3689,0,0,2253
284,13,0,8,17,8327280,3687,0,0,2266
285,4,0,5,20,8361480,3691,0,0,2270
286,6,0,8,17,8371620,3691,0,0,2276
287,6,0,7,18,8404680,3694,0,0,2282
288,4,0,5,20,8426280,3694,0,0,2286
289,4,0,5,20,8437920,3692,0,0,2290
290,7,0,8,17,8452380,3692,0,0,2297
291,2,0,2,23,8483520,3693,0,0,2299
292,9,0,8,17,8492940,3692,0,0,2308
293,8,0,7,18,8508000,3684,0,0,2316
294,1,0,6,19,8519220,3686,0,0,2317
295,12,0,9,16,8547420,3684,0,0,2329
296,7,0,11,14,8574960,3688,0,0,2336
297,8,0,10,15,8625420,3695,0,0,2344
298,12,0,12,13,8656440,3693,0,0,2356
299,14,0,12,13,8692200,3686,0,0,2370
300,8,0,8,17,8743860,3689,0,0,2378
301,8,0,2,23,8786400,3685,0,0,2386
302,9,0,8,17,8789100,3682,0,0,2395
303,9,0,10,15,8813160,3681,0,0,2404
304,16,0,16,9,8844420,3679,0,0,2420
305,3,0,11,14,8875560,3679,0,0,2423
306,13,0,13,12,8927040,3684,0,0,2436
307,10,0,11,14,8989200,3691,0,0,2446
308,7,0,9,16,9018420,3690,0,0,2453
309,2,0,4,21,9064080,3698,0,0,2455
310,10,0,9,16,9087480,3700,0,0,2465
311,4,0,6,19,9102960,3695,0,0,2469
312,3,0,4,21,9134160,3701,0,0,2472
313,5,0,6,19,9138540,3698,0,0,2477
314,6,0,8,17,9160920,3701,0,0,2483
315,5,0,9,16,9179880,3703,0,0,2488
316,7,0,9,16,9209820,3704,0,0,2495
317,10,0,9,16,9260700,3710,0,0,2505
318,6,0,8,17,9287340,3710,0,0,2511
319,8,0,10,15,9310440,3710,0,0,2519
320,8,0,11,14,9345060,3714,0,0,2527
321,8,0,9,16,9381540,3713,0,0,2535
322,6,0,7,18,9413880,3715,0,0,2541
323,9,0,8,17,9436920,3712,0,0,2550
324,8,0,8,17,9474540,3715,0,0,2558
325,11,0,10,15,9503040,3713,0,0,2569
326,7,0,9,16,9531540,3713,0,0,2576
327,7,0,6,19,9572820,3714,0,0,2583
328,7,0,7,18,9590400,3712,0,0,2590
329,6,0,5,20,9613140,3710,0,0,2596
330,5,0,8,17,9624120,3711,0,0,2601
331,4,0,6,19,9659100,3716,0,0,2605
332,7,0,8,17,9682560,3718,0,0,2612
333,10,0,11,14,9712020,3719,0,0,2622
334,7,0,7,18,9749700,3718,0,0,2629
335,2,0,4,21,9772560,3720,0,0,2631
336,5,0,5,20,9790380,3721,0,0,2636
337,9,0,9,16,9805860,3719,0,0,2645
338,1,0,4,21,9824280,3718,0,0,2646
339,5,0,4,21,9852000,3721,0,0,2651
340,5,0,5,20,9862620,3720,0,0,2656
341,6,0,4,21,9881100,3717,0,0,2662
342,11,0,7,18,9902220,3714,0,0,2673
343,4,0,4,21,9924360,3712,0,0,2677
344,6,0,5,20,9945300,3713,0,0,2683
345,6,0,7,18,9957360,3712,0,0,2689
346,13,0,11,14,9981180,3709,0,0,2702
347,14,0,15,10,10012500,3706,0,0,2716
348,8,0,8,17,10071660,3708,0,0,2724
349,13,0,9,16,10110780,3706,0,0,2737
350,8,0,11,14,10125720,3703,0,0,2745
351,9,0,9,16,10169520,3704,0,0,2754
352,14,0,12,13,10203900,3702,0,0,2768
353,16,0,16,9,10240080,3699,0,0,2784
354,11,0,14,11,10284900,3698,0,0,2795
355,5,0,9,16,10334700,3702,0,0,2800
356,7,0,10,15,10359240,3703,0,0,2807
357,6,0,5,20,10409040,3706,0,0,2813
358,9,0,10,15,10429140,3708,0,0,2822
359,8,0,9,16,10463700,3709,0,0,2830
360,5,0,5,20,10488900,3706,0,0,2835
361,5,0,6,19,10509900,3708,0,0,2840
362,6,0,7,18,10529460,3708,0,0,2846
363,4,0,4,21,10561500,3710,0,0,2850
364,9,0,10,15,10569180,3709,0,0,2859
365,6,0,9,16,10601760,3712,0,0,2865
366,12,0,14,11,10631400,3713,0,0,2877
367,8,0,11,14,10672800,3713,0,0,2885
368,6,0,9,16,10712760,3717,0,0,2891
369,11,0,8,17,10749480,3714,0,0,2902
370,11,0,7,18,10780380,3709,0,0,2913
371,8,0,9,16,10803000,3709,0,0,2921
372,5,0,6,19,10833120,3709,0,0,2926
373,15,0,14,11,10856460,3709,0,0,2941
374,8,0,12,13,10885860,3706,0,0,2949
375,8,0,11,14,10937460,3712,0,0,2957
376,16,0,10,15,10994700,3710,0,0,2973
377,6,0,5,20,11039640,3712,0,0,2979
378,10,0,6,19,11056140,3706,0,0,2989
379,9,0,6,19,11081640,3703,0,0,2998
380,12,0,11,14,11101020,3701,0,0,3010
381,7,0,9,16,11137320,3702,0,0,3017
382,9,0,5,20,11179620,3700,0,0,3026
383,4,0,7,18,11186400,3700,0,0,3030
384,5,0,5,20,11218980,3702,0,0,3035
385,4,0,5,20,11230500,3701,0,0,3039
386,3,0,4,21,11244480,3701,0,0,3042
387,6,0,8,17,11259360,3703,0,0,3048
388,7,0,8,17,11286960,3704,0,0,3055
389,8,0,8,17,11304300,3700,0,0,3063
390,6,0,6,19,11334420,3700,0,0,3069
391,9,0,8,17,11362140,3701,0,0,3078
392,7,0,10,15,11379780,3700,0,0,3085
393,9,0,10,15,11407920,3699,0,0,3094
394,15,0,12,13,11447100,3696,0,0,3109
395,14,0,14,11,11495700,3697,0,0,3123
396,11,0,15,10,11527740,3695,0,0,3134
397,9,0,5,20,11602920,3697,0,0,3143
398,11,0,10,15,11614980,3694,0,0,3154
399,17,0,17,8,11642700,3691,0,0,3171
400,7,0,8,17,11709660,3693,0,0,3178
401,10,0,7,18,11736480,3689,0,0,3188
402,11,0,8,17,11773200,3689,0,0,3199
403,7,0,7,18,11790900,3685,0,0,3206
404,8,0,8,17,11807880,3683,0,0,3214
405,7,0,7,18,11846340,3685,0,0,3221
406,6,0,5,20,11866980,3683,0,0,3227
407,0,0,2,23,11882880,3684,0,0,3227
408,6,0,5,20,11899380,3686,0,0,3233
409,4,0,2,23,11916720,3683,0,0,3237
410,8,0,6,19,11929440,3683,0,0,3245
411,3,0,6,19,11933040,3680,0,0,3248
412,3,0,3,22,11966400,3684,0,0,3251
413,3,0,5,20,11970600,3684,0,0,3254
414,9,0,8,17,11993820,3684,0,0,3263
415,6,0,8,17,12008580,3682,0,0,3269
416,12,0,10,15,12039840,3680,0,0,3281
417,2,0,5,20,12071760,3682,0,0,3283
418,10,0,7,18,12094500,3680,0,0,3293
419,10,0,9,16,12117900,3678,0,0,3303
420,6,0,10,15,12133860,3678,0,0,3309
421,12,0,12,13,12180960,3681,0,0,3321
422,11,0,11,14,12200820,3673,0,0,3332
423,14,0,12,13,12244140,3672,0,0,3346
424,9,0,14,11,12286260,3677,0,0,3355
425,12,0,9,16,12348120,3677,0,0,3367
426,11,0,11,14,12373740,3675,0,0,3378
427,13,0,14,11,12400380,3672,0,0,3391
428,6,0,7,18,12446100,3671,0,0,3397
429,5,0,3,22,12483900,3672,0,0,3402
430,6,0,6,19,12501300,3674,0,0,3408
431,4,0,6,19,12512160,3673,0,0,3412
432,6,0,5,20,12533280,3672,0,0,3418
433,5,0,8,17,12534720,3670,0,0,3423
434,6,0,5,20,12576240,3672,0,0,3429
435,1,0,3,22,12585420,3672,0,0,3430
436,3,0,3,22,12597540,3672,0,0,3433
437,10,0,5,20,12617280,3669,0,0,3443
438,12,0,10,15,12633420,3667,0,0,3455
439,5,0,6,19,12663300,3666,0,0,3460
440,12,0,15,10,12682800,3668,0,0,3472
441,6,0,10,15,12716520,3666,0,0,3478
442,12,0,11,14,12770700,3670,0,0,3490
443,10,0,11,14,12807420,3670,0,0,3500
444,9,0,9,16,12843840,3669,0,0,3509
445,9,0,7,18,12884700,3669,0,0,3518
446,4,0,5,20,12905760,3669,0,0,3522
447,8,0,8,17,12924360,3669,0,0,3530
448,10,0,9,16,12955260,3669,0,0,3540
449,8,0,8,17,12984180,3667,0,0,3548
450,11,0,10,15,13016460,3667,0,0,3559
451,9,0,11,14,13036800,3665,0,0,3568
452,9,0,12,13,13079460,3668,0,0,3577
453,5,0,8,17,13117560,3670,0,0,3582
454,5,0,6,19,13148100,3671,0,0,3587
455,7,0,9,16,13168560,3673,0,0,3594
456,5,0,4,21,13200600,3671,0,0,3599
457,3,0,5,20,13214880,3673,0,0,3602
458,5,0,5,20,13240560,3675,0,0,3607
459,3,0,6,19,13247880,3675,0,0,3610
460,6,0,5,20,13276140,3676,0,0,3616
461,8,0,7,18,13299960,3677,0,0,3624
