Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,7,0,3,22,3480,870,0,0,7
2,6,0,3,22,10680,1068,0,0,13
3,5,0,3,22,28740,1916,0,0,18
4,0,0,2,23,32700,2043,0,0,18
5,7,0,5,20,40320,2016,0,0,25
6,5,0,5,20,54900,2196,0,0,30
7,3,0,2,23,76320,2461,0,0,33
8,6,0,6,19,78300,2372,0,0,39
9,9,0,10,15,94800,2494,0,0,48
10,9,0,8,17,129120,2635,0,0,57
11,13,0,13,12,144900,2542,0,0,70
12,5,0,7,18,197400,2902,0,0,75
13,9,0,11,14,210480,2883,0,0,84
14,10,0,9,16,264060,3106,0,0,94
15,16,0,13,12,309420,3189,0,0,110
16,17,0,17,8,336780,3061,0,0,127
17,6,0,8,17,399060,3192,0,0,133
18,10,0,12,13,429780,3280,0,0,143
19,6,0,6,19,468900,3279,0,0,149
20,5,0,6,19,495720,3349,0,0,154
21,4,0,2,23,538500,3451,0,0,158
22,2,0,2,23,541800,3429,0,0,160
23,7,0,7,18,550200,3438,0,0,167
24,5,0,7,18,564060,3418,0,0,172
25,3,0,2,23,591240,3417,0,0,175
26,3,0,3,22,610200,3486,0,0,178
27,5,0,6,19,613740,3467,0,0,183
28,2,0,3,22,625140,3434,0,0,185
29,3,0,4,21,635340,3452,0,0,188
30,5,0,3,22,646620,3403,0,0,193
31,7,0,5,20,657600,3372,0,0,200
32,4,0,3,22,678000,3373,0,0,204
33,10,0,8,17,685500,3327,0,0,214
34,6,0,6,19,715200,3342,0,0,220
35,9,0,8,17,738840,3343,0,0,229
36,15,0,16,9,755400,3313,0,0,244
37,14,0,6,19,828720,3288,0,0,258
38,4,0,5,20,846960,3295,0,0,262
39,8,0,4,21,872700,3280,0,0,270
40,8,0,6,19,890280,3273,0,0,278
41,8,0,9,16,908940,3281,0,0,286
42,5,0,3,22,943740,3276,0,0,291
43,6,0,5,20,956400,3275,0,0,297
44,5,0,6,19,969720,3276,0,0,302
45,6,0,7,18,994740,3304,0,0,308
46,2,0,4,21,1016820,3322,0,0,310
47,2,0,2,23,1037040,3345,0,0,312
48,3,0,2,23,1044180,3336,0,0,315
49,1,0,2,23,1049640,3342,0,0,316
50,7,0,5,20,1059720,3332,0,0,323
51,3,0,5,20,1069440,3331,0,0,326
52,4,0,3,22,1095780,3351,0,0,330
53,3,0,3,22,1108140,3358,0,0,333
54,0,0,2,23,1112100,3359,0,0,333
55,13,0,9,16,1131600,3357,0,0,346
56,11,0,11,14,1152420,3330,0,0,357
57,10,0,10,15,1185720,3321,0,0,367
58,10,0,10,15,1230840,3353,0,0,377
59,8,0,8,17,1249740,3314,0,0,385
60,8,0,9,16,1276560,3324,0,0,393
61,11,0,15,10,1302600,3348,0,0,404
62,8,0,8,17,1363200,3374,0,0,412
63,11,0,5,20,1404960,3361,0,0,423
64,12,0,9,16,1420740,3335,0,0,435
65,11,0,12,13,1440060,3318,0,0,446
66,2,0,6,19,1472460,3331,0,0,448
67,11,0,8,17,1509780,3347,0,0,459
68,8,0,7,18,1526760,3319,0,0,467
69,5,0,4,21,1568700,3351,0,0,472
70,7,0,6,19,1584240,3349,0,0,479
71,5,0,4,21,1608240,3350,0,0,484
72,5,0,5,20,1619940,3346,0,0,489
73,3,0,2,23,1638000,3342,0,0,492
74,5,0,5,20,1649040,3351,0,0,497
75,4,0,5,20,1664220,3355,0,0,501
76,4,0,5,20,1681860,3363,0,0,505
77,3,0,3,22,1702860,3372,0,0,508
78,6,0,3,22,1718160,3362,0,0,514
79,7,0,9,16,1718880,3357,0,0,521
80,6,0,6,19,1748340,3355,0,0,527
81,8,0,4,21,1788900,3368,0,0,535
82,6,0,8,17,1796640,3370,0,0,541
83,13,0,13,12,1806300,3338,0,0,554
84,7,0,6,19,1864740,3359,0,0,561
85,12,0,11,14,1875960,3338,0,0,573
86,5,0,5,20,1920720,3352,0,0,578
87,8,0,8,17,1947120,3368,0,0,586
88,8,0,6,19,1972440,3354,0,0,594
89,6,0,6,19,1986300,3343,0,0,600
90,10,0,10,15,2004360,3340,0,0,610
91,10,0,11,14,2038680,3347,0,0,620
92,8,0,12,13,2081760,3379,0,0,628
93,7,0,7,18,2124000,3382,0,0,635
94,6,0,7,18,2152140,3394,0,0,641
95,5,0,6,19,2178060,3403,0,0,646
96,3,0,3,22,2197020,3400,0,0,649
97,2,0,2,23,2220360,3421,0,0,651
98,5,0,3,22,2227620,3411,0,0,656
99,3,0,4,21,2237580,3416,0,0,659
100,7,0,8,17,2247780,3416,0,0,666
101,5,0,7,18,2273220,3423,0,0,671
102,7,0,6,19,2294700,3414,0,0,678
103,9,0,8,17,2323320,3421,0,0,687
104,9,0,10,15,2350320,3426,0,0,696
105,5,0,7,18,2376240,3423,0,0,701
106,10,0,7,18,2427420,3448,0,0,711
107,3,0,4,21,2442540,3440,0,0,714
108,11,0,9,16,2460180,3436,0,0,725
109,10,0,10,15,2482260,3423,0,0,735
110,6,0,8,17,2505720,3418,0,0,741
111,4,0,6,19,2532120,3426,0,0,745
112,8,0,6,19,2566080,3435,0,0,753
113,9,0,9,16,2589300,3438,0,0,762
114,5,0,6,19,2616660,3438,0,0,767
115,12,0,10,15,2642940,3436,0,0,779
116,7,0,8,17,2660640,3419,0,0,786
117,13,0,8,17,2692740,3404,0,0,799
118,4,0,4,21,2726880,3412,0,0,803
119,5,0,3,22,2740140,3403,0,0,808
120,6,0,6,19,2749740,3403,0,0,814
121,3,0,4,21,2766180,3402,0,0,817
122,4,0,4,21,2781000,3403,0,0,821
123,4,0,2,23,2793960,3394,0,0,825
124,9,0,4,21,2804100,3378,0,0,834
125,8,0,10,15,2808780,3375,0,0,842
126,5,0,4,21,2848800,3379,0,0,847
127,5,0,6,19,2861880,3382,0,0,852
128,7,0,7,18,2879640,3379,0,0,859
129,7,0,6,19,2906280,3379,0,0,866
130,7,0,5,20,2932560,3378,0,0,873
131,9,0,7,18,2950440,3371,0,0,882
132,9,0,6,19,2972700,3358,0,0,891
133,5,0,4,21,2986740,3348,0,0,896
134,8,0,5,20,3008880,3346,0,0,904
135,7,0,9,16,3014400,3341,0,0,911
136,6,0,7,18,3044760,3345,0,0,917
137,11,0,10,15,3073500,3348,0,0,928
138,5,0,7,18,3101940,3349,0,0,933
139,5,0,5,20,3129900,3354,0,0,938
140,5,0,4,21,3151080,3355,0,0,943
141,5,0,5,20,3165420,3356,0,0,948
142,7,0,7,18,3178380,3352,0,0,955
143,3,0,6,19,3194160,3355,0,0,958
144,9,0,8,17,3224940,3362,0,0,967
145,6,0,6,19,3248940,3359,0,0,973
146,1,0,6,19,3249960,3357,0,0,974
147,8,0,5,20,3299280,3376,0,0,982
148,8,0,7,18,3320760,3378,0,0,990
149,7,0,9,16,3330360,3370,0,0,997
150,5,0,6,19,3365280,3378,0,0,1002
151,10,0,9,16,3395400,3385,0,0,1012
152,12,0,12,13,3413760,3373,0,0,1024
153,6,0,6,19,3458340,3377,0,0,1030
154,6,0,7,18,3481440,3383,0,0,1036
155,7,0,9,16,3497040,3382,0,0,1043
156,12,0,10,15,3532020,3379,0,0,1055
157,8,0,9,16,3569100,3386,0,0,1063
158,11,0,12,13,3597480,3387,0,0,1074
159,6,0,10,15,3625860,3388,0,0,1080
160,4,0,6,19,3668100,3402,0,0,1084
161,6,0,5,20,3707940,3417,0,0,1090
162,14,0,14,11,3721860,3414,0,0,1104
163,7,0,7,18,3773100,3417,0,0,1111
164,5,0,8,17,3789180,3419,0,0,1116
165,4,0,2,23,3826680,3422,0,0,1120
166,2,0,2,23,3835260,3424,0,0,1122
167,5,0,3,22,3839280,3415,0,0,1127
168,4,0,4,21,3847740,3414,0,0,1131
169,7,0,6,19,3863880,3413,0,0,1138
170,2,0,0,25,3895620,3417,0,0,1140
171,4,0,4,21,3895620,3417,0,0,1144
172,6,0,9,16,3898740,3416,0,0,1150
173,5,0,8,17,3923460,3420,0,0,1155
174,3,0,4,21,3957480,3429,0,0,1158
175,2,0,2,23,3974460,3432,0,0,1160
176,11,0,8,17,3978180,3420,0,0,1171
177,8,0,8,17,4008420,3423,0,0,1179
178,7,0,9,16,4036920,3429,0,0,1186
179,10,0,8,17,4071960,3427,0,0,1196
180,7,0,8,17,4102260,3432,0,0,1203
181,7,0,6,19,4129140,3429,0,0,1210
182,8,0,6,19,4158660,3431,0,0,1218
183,6,0,8,17,4173720,3432,0,0,1224
184,11,0,11,14,4191540,3424,0,0,1235
185,5,0,6,19,4227720,3426,0,0,1240
186,8,0,6,19,4260960,3430,0,0,1248
187,6,0,3,22,4291020,3430,0,0,1254
188,2,0,1,24,4302120,3427,0,0,1256
189,3,0,3,22,4309020,3430,0,0,1259
190,4,0,3,22,4321920,3430,0,0,1263
191,5,0,7,18,4326060,3430,0,0,1268
192,2,0,4,21,4348500,3434,0,0,1270
193,3,0,4,21,4363440,3438,0,0,1273
195,1,0,1,24,4380420,3441,0,0,1274
194,0,0,1,24,4380420,3441,0,0,1274
196,2,0,2,23,4381020,3438,0,0,1276
197,4,0,4,21,4382760,3434,0,0,1280
198,4,0,3,22,4401900,3436,0,0,1284
199,4,0,4,21,4418640,3441,0,0,1288
200,3,0,4,21,4431300,3443,0,0,1291
201,4,0,8,17,4431300,3443,0,0,1295
202,7,0,8,17,4452240,3440,0,0,1302
203,10,0,7,18,4492500,3442,0,0,1312
204,10,0,9,16,4524120,3445,0,0,1322
205,9,0,5,20,4566300,3443,0,0,1331
206,8,0,8,17,4575360,3437,0,0,1339
207,14,0,10,15,4601220,3426,0,0,1353
208,11,0,9,16,4636680,3421,0,0,1364
209,8,0,7,18,4667400,3419,0,0,1372
210,7,0,7,18,4692660,3420,0,0,1379
211,6,0,7,18,4727040,3430,0,0,1385
212,6,0,6,19,4758540,3435,0,0,1391
213,3,0,4,21,4777440,3437,0,0,1394
214,2,0,3,22,4798140,3444,0,0,1396
215,12,0,10,15,4806300,3437,0,0,1408
216,8,0,9,16,4836540,3437,0,0,1416
217,9,0,9,16,4869840,3439,0,0,1425
218,6,0,8,17,4896720,3441,0,0,1431
219,9,0,9,16,4928040,3443,0,0,1440
220,4,0,5,20,4966980,3451,0,0,1444
221,6,0,5,20,4996260,3457,0,0,1450
222,6,0,8,17,5009520,3459,0,0,1456
223,7,0,8,17,5033640,3459,0,0,1463
224,4,0,5,20,5066580,3465,0,0,1467
225,9,0,8,17,5090520,3467,0,0,1476
226,6,0,10,15,5104980,3468,0,0,1482
227,11,0,10,15,5146800,3470,0,0,1493
228,11,0,11,14,5184960,3472,0,0,1504
229,6,0,6,19,5220360,3470,0,0,1510
230,7,0,6,19,5238720,3467,0,0,1517
231,4,0,5,20,5272680,3478,0,0,1521
232,7,0,9,16,5284500,3478,0,0,1528
233,9,0,11,14,5308140,3478,0,0,1537
234,8,0,10,15,5342520,3480,0,0,1545
235,7,0,8,17,5382660,3486,0,0,1552
236,9,0,8,17,5417040,3488,0,0,1561
237,8,0,6,19,5445240,3483,0,0,1569
238,7,0,5,20,5464500,3478,0,0,1576
239,1,0,3,22,5479500,3481,0,0,1577
240,4,0,4,21,5491740,3482,0,0,1581
241,2,0,3,22,5504340,3483,0,0,1583
242,6,0,3,22,5528760,3485,0,0,1589
243,1,0,1,24,5539980,3486,0,0,1590
244,10,0,7,18,5547120,3482,0,0,1600
245,8,0,6,19,5571420,3477,0,0,1608
246,4,0,6,19,5581080,3475,0,0,1612
247,6,0,7,18,5598300,3475,0,0,1618
248,6,0,9,16,5608080,3472,0,0,1624
249,3,0,5,20,5661780,3490,0,0,1627
250,8,0,7,18,5683380,3491,0,0,1635
251,14,0,14,11,5709060,3491,0,0,1649
252,6,0,9,16,5743380,3489,0,0,1655
253,10,0,4,21,5792160,3487,0,0,1665
254,12,0,12,13,5803020,3485,0,0,1677
255,10,0,15,10,5825760,3484,0,0,1687
256,6,0,7,18,5882460,3489,0,0,1693
257,8,0,6,19,5913420,3488,0,0,1701
258,7,0,7,18,5946060,3495,0,0,1708
259,10,0,7,18,5963340,3485,0,0,1718
260,5,0,6,19,5993400,3490,0,0,1723
261,3,0,3,22,6017400,3492,0,0,1726
262,1,0,2,23,6022860,3491,0,0,1727
263,4,0,2,23,6046020,3496,0,0,1731
264,3,0,2,23,6050640,3493,0,0,1734
265,3,0,3,22,6054120,3491,0,0,1737
266,7,0,6,19,6075900,3495,0,0,1744
267,3,0,3,22,6097440,3496,0,0,1747
268,7,0,7,18,6108660,3496,0,0,1754
269,6,0,7,18,6130980,3497,0,0,1760
270,8,0,8,17,6144600,3491,0,0,1768
271,4,0,6,19,6164760,3490,0,0,1772
272,4,0,5,20,6192300,3496,0,0,1776
273,9,0,7,18,6221100,3498,0,0,1785
274,9,0,7,18,6250500,3497,0,0,1794
275,7,0,9,16,6262440,3494,0,0,1801
276,10,0,9,16,6294540,3493,0,0,1811
277,10,0,6,19,6336060,3490,0,0,1821
278,9,0,7,18,6365880,3491,0,0,1830
279,14,0,15,10,6380220,3488,0,0,1844
280,8,0,10,15,6420180,3485,0,0,1852
281,13,0,11,14,6468660,3489,0,0,1865
282,6,0,11,14,6492840,3490,0,0,1871
283,9,0,10,15,6542100,3498,0,0,1880
284,3,0,3,22,6591420,3506,0,0,1883
285,6,0,6,19,6608460,3509,0,0,1889
286,2,0,3,22,6615720,3504,0,0,1891
287,6,0,3,22,6632160,3501,0,0,1897
288,4,0,4,21,6642600,3501,0,0,1901
289,3,0,3,22,6658680,3502,0,0,1904
290,6,0,7,18,6661680,3500,0,0,1910
291,6,0,7,18,6685620,3502,0,0,1916
292,5,0,4,21,6710340,3500,0,0,1921
293,6,0,7,18,6729900,3505,0,0,1927
294,6,0,6,19,6750060,3502,0,0,1933
295,2,0,4,21,6766020,3503,0,0,1935
296,11,0,10,15,6783360,3503,0,0,1946
297,9,0,7,18,6813540,3497,0,0,1955
298,5,0,5,20,6844080,3500,0,0,1960
299,10,0,8,17,6861660,3497,0,0,1970
300,11,0,8,17,6890640,3492,0,0,1981
301,10,0,8,17,6918660,3488,0,0,1991
302,10,0,11,14,6936600,3485,0,0,2001
303,9,0,10,15,6976980,3488,0,0,2010
304,4,0,8,17,6999480,3489,0,0,2014
305,6,0,5,20,7033380,3490,0,0,2020
306,10,0,7,18,7055100,3487,0,0,2030
307,7,0,11,14,7070760,3490,0,0,2037
308,8,0,9,16,7112340,3493,0,0,2045
309,5,0,3,22,7152240,3494,0,0,2050
310,5,0,4,21,7170600,3496,0,0,2055
311,8,0,9,16,7177320,3494,0,0,2063
312,3,0,4,21,7220940,3501,0,0,2066
313,7,0,5,20,7243260,3502,0,0,2073
314,7,0,4,21,7266900,3500,0,0,2080
315,6,0,6,19,7281300,3500,0,0,2086
316,3,0,6,19,7291980,3500,0,0,2089
317,6,0,5,20,7313280,3499,0,0,2095
318,9,0,8,17,7325400,3494,0,0,2104
319,6,0,6,19,7356180,3496,0,0,2110
320,10,0,11,14,7375200,3497,0,0,2120
321,8,0,8,17,7413420,3496,0,0,2128
322,13,0,15,10,7434480,3496,0,0,2141
323,13,0,14,11,7493820,3501,0,0,2154
324,8,0,12,13,7544520,3509,0,0,2162
325,12,0,13,12,7596360,3515,0,0,2174
326,9,0,13,12,7632720,3517,0,0,2183
327,6,0,6,19,7708860,3531,0,0,2189
328,5,0,7,18,7733400,3536,0,0,2194
329,6,0,5,20,7759740,3535,0,0,2200
330,7,0,3,22,7786020,3532,0,0,2207
331,12,0,6,19,7806120,3527,0,0,2219
332,5,0,9,16,7813080,3527,0,0,2224
333,6,0,9,16,7842060,3530,0,0,2230
334,3,0,6,19,7876620,3536,0,0,2233
335,8,0,4,21,7916820,3539,0,0,2241
336,7,0,7,18,7933980,3540,0,0,2248
337,9,0,7,18,7961460,3538,0,0,2257
338,4,0,4,21,7998120,3543,0,0,2261
339,1,0,4,21,8002260,3543,0,0,2262
340,6,0,8,17,8015160,3546,0,0,2268
341,6,0,7,18,8043720,3548,0,0,2274
342,2,0,3,22,8073060,3551,0,0,2276
343,8,0,9,16,8082180,3552,0,0,2284
344,9,0,7,18,8118960,3551,0,0,2293
345,4,0,4,21,8147400,3553,0,0,2297
346,6,0,6,19,8154480,3550,0,0,2303
347,11,0,8,17,8184060,3549,0,0,2314
348,4,0,7,18,8204460,3550,0,0,2318
349,10,0,8,17,8247900,3555,0,0,2328
350,8,0,8,17,8272080,3553,0,0,2336
351,5,0,7,18,8300220,3556,0,0,2341
352,17,0,12,13,8332200,3551,0,0,2358
353,9,0,8,17,8380560,3552,0,0,2367
354,8,0,6,19,8414100,3551,0,0,2375
355,8,0,7,18,8440560,3552,0,0,2383
356,16,0,14,11,8467500,3550,0,0,2399
357,5,0,4,21,8527680,3553,0,0,2404
358,7,0,5,20,8539920,3549,0,0,2411
359,2,0,2,23,8551260,3546,0,0,2413
360,8,0,4,21,8570040,3545,0,0,2421
361,5,0,3,22,8582520,3542,0,0,2426
362,3,0,2,23,8597340,3542,0,0,2429
363,1,0,1,24,8601720,3541,0,0,2430
364,4,0,3,22,8605380,3539,0,0,2434
365,3,0,4,21,8609520,3538,0,0,2437
366,8,0,7,18,8623440,3537,0,0,2445
367,6,0,7,18,8639340,3534,0,0,2451
368,4,0,6,19,8669340,3539,0,0,2455
369,10,0,7,18,8696040,3537,0,0,2465
370,6,0,7,18,8707440,3533,0,0,2471
371,8,0,6,19,8737020,3532,0,0,2479
372,10,0,5,20,8769180,3530,0,0,2489
373,6,0,6,19,8784180,3529,0,0,2495
374,4,0,4,21,8804460,3528,0,0,2499
375,12,0,9,16,8824680,3527,0,0,2511
376,7,0,7,18,8856360,3527,0,0,2518
377,3,0,5,20,8878920,3528,0,0,2521
378,10,0,11,14,8894760,3529,0,0,2531
379,6,0,8,17,8932560,3532,0,0,2537
380,1,0,4,21,8958900,3535,0,0,2538
381,4,0,6,19,8967000,3535,0,0,2542
382,2,0,2,23,8999640,3540,0,0,2544
383,6,0,4,21,9012180,3539,0,0,2550
384,4,0,5,20,9024540,3540,0,0,2554
385,2,0,2,23,9033540,3537,0,0,2556
386,6,0,5,20,9041940,3536,0,0,2562
387,4,0,5,20,9057180,3536,0,0,2566
388,4,0,4,21,9088560,3541,0,0,2570
389,3,0,4,21,9097320,3541,0,0,2573
390,3,0,3,22,9114360,3542,0,0,2576
391,8,0,7,18,9125880,3541,0,0,2584
392,7,0,7,18,9142260,3538,0,0,2591
393,8,0,7,18,9176880,3540,0,0,2599
394,7,0,8,17,9185760,3535,0,0,2606
395,9,0,7,18,9223680,3536,0,0,2615
396,8,0,7,18,9247980,3535,0,0,2623
397,6,0,4,21,9278760,3534,0,0,2629
398,8,0,8,17,9288960,3533,0,0,2637
399,8,0,5,20,9328320,3533,0,0,2645
400,11,0,7,18,9349500,3529,0,0,2656
401,12,0,14,11,9364680,3528,0,0,2668
402,6,0,8,17,9411420,3530,0,0,2674
403,6,0,4,21,9449580,3531,0,0,2680
404,3,0,2,23,9469920,3532,0,0,2683
405,8,0,7,18,9474540,3530,0,0,2691
406,6,0,7,18,9501660,3532,0,0,2697
407,4,0,5,20,9521340,3531,0,0,2701
408,3,0,2,23,9546120,3532,0,0,2704
409,4,0,4,21,9560940,3535,0,0,2708
410,2,0,3,22,9568020,3534,0,0,2710
411,2,0,1,24,9587160,3536,0,0,2712
412,4,0,4,21,9588060,3535,0,0,2716
413,11,0,11,14,9591600,3531,0,0,2727
414,6,0,9,16,9615660,3529,0,0,2733
415,4,0,5,20,9649440,3532,0,0,2737
416,3,0,5,20,9667920,3534,0,0,2740
417,6,0,8,17,9681960,3536,0,0,2746
