Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,3,0,3,22,0,0,0,0,3
2,3,0,5,20,660,660,0,0,6
3,7,0,7,18,13380,2230,0,0,13
4,5,0,6,19,46200,3850,0,0,18
5,3,0,3,22,64740,3596,0,0,21
6,6,0,6,19,76020,3620,0,0,27
7,8,0,6,19,97620,3366,0,0,35
8,6,0,8,17,114240,3461,0,0,41
9,5,0,5,20,151020,3683,0,0,46
10,6,0,6,19,164520,3576,0,0,52
11,6,0,5,20,185160,3493,0,0,58
12,5,0,5,20,199020,3431,0,0,63
13,10,0,6,19,231660,3457,0,0,73
14,13,0,10,15,246060,3237,0,0,86
15,8,0,11,14,278040,3349,0,0,94
16,8,0,11,14,317160,3485,0,0,102
17,4,0,9,16,335640,3460,0,0,106
18,7,0,6,19,388080,3626,0,0,113
19,5,0,4,21,425820,3735,0,0,118
20,7,0,4,21,444360,3672,0,0,125
21,3,0,5,20,450540,3662,0,0,128
22,5,0,4,21,478500,3709,0,0,133
23,6,0,4,21,493080,3652,0,0,139
24,3,0,4,21,501600,3634,0,0,142
25,3,0,3,22,520500,3665,0,0,145
26,3,0,4,21,525060,3646,0,0,148
27,7,0,5,20,549360,3662,0,0,155
28,9,0,8,17,560460,3592,0,0,164
29,4,0,7,18,572700,3557,0,0,168
30,5,0,5,20,605580,3604,0,0,173
31,6,0,5,20,628020,3609,0,0,179
32,11,0,10,15,648060,3600,0,0,190
33,9,0,15,10,662280,3599,0,0,199
34,11,0,10,15,729600,3648,0,0,210
35,8,0,9,16,765300,3661,0,0,218
36,6,0,6,19,795840,3650,0,0,224
37,11,0,7,18,831300,3646,0,0,235
38,6,0,7,18,849420,3630,0,0,241
39,11,0,9,16,883560,3636,0,0,252
40,13,0,13,12,900600,3573,0,0,265
41,7,0,11,14,935580,3584,0,0,272
42,7,0,7,18,982380,3611,0,0,279
43,5,0,8,17,1008600,3654,0,0,284
44,4,0,3,22,1048440,3678,0,0,288
45,4,0,3,22,1062720,3677,0,0,292
46,3,0,1,24,1078260,3667,0,0,295
47,4,0,5,20,1078260,3667,0,0,299
48,6,0,5,20,1095720,3652,0,0,305
49,10,0,10,15,1109880,3638,0,0,315
50,4,0,5,20,1149180,3659,0,0,319
51,6,0,8,17,1164240,3672,0,0,325
52,4,0,7,18,1195800,3713,0,0,329
53,5,0,6,19,1225800,3737,0,0,334
54,5,0,7,18,1247460,3757,0,0,339
55,3,0,3,22,1273440,3756,0,0,342
56,9,0,4,21,1301280,3750,0,0,351
57,12,0,10,15,1310700,3713,0,0,363
58,9,0,11,14,1348800,3736,0,0,372
59,10,0,8,17,1381200,3693,0,0,382
60,11,0,11,14,1409040,3688,0,0,393
61,11,0,7,18,1461840,3682,0,0,404
62,12,0,10,15,1488960,3667,0,0,416
63,8,0,10,15,1514400,3657,0,0,424
64,7,0,6,19,1556280,3661,0,0,431
65,7,0,5,20,1583580,3657,0,0,438
66,6,0,6,19,1595340,3642,0,0,444
67,6,0,9,16,1601100,3630,0,0,450
68,1,0,1,24,1648500,3663,0,0,451
69,5,0,4,21,1651920,3654,0,0,456
70,7,0,6,19,1670400,3655,0,0,463
71,6,0,5,20,1683660,3628,0,0,469
72,5,0,5,20,1700220,3625,0,0,474
73,2,0,1,24,1725660,3632,0,0,476
74,1,0,1,24,1730400,3635,0,0,477
75,5,0,3,22,1735620,3623,0,0,482
76,7,0,7,18,1741980,3614,0,0,489
77,4,0,7,18,1759380,3620,0,0,493
78,4,0,6,19,1777500,3620,0,0,497
79,6,0,6,19,1803000,3627,0,0,503
80,7,0,7,18,1824720,3627,0,0,510
81,4,0,6,19,1847520,3636,0,0,514
82,9,0,10,15,1865760,3636,0,0,523
83,5,0,7,18,1898220,3643,0,0,528
84,13,0,10,15,1928220,3631,0,0,541
85,10,0,14,11,1952160,3635,0,0,551
86,10,0,9,16,1998240,3620,0,0,561
87,10,0,8,17,2039580,3622,0,0,571
88,6,0,5,20,2073000,3624,0,0,577
89,10,0,9,16,2094720,3624,0,0,587
90,7,0,6,19,2121960,3608,0,0,594
91,10,0,7,18,2151480,3603,0,0,604
92,3,0,4,21,2171640,3601,0,0,607
93,4,0,5,20,2190300,3614,0,0,611
94,5,0,6,19,2208960,3621,0,0,616
95,5,0,7,18,2218380,3612,0,0,621
96,3,0,3,22,2256780,3634,0,0,624
97,4,0,6,19,2259840,3633,0,0,628
98,3,0,2,23,2289360,3639,0,0,631
99,9,0,9,16,2291040,3630,0,0,640
100,4,0,6,19,2315580,3629,0,0,644
101,2,0,4,21,2333280,3634,0,0,646
102,4,0,2,23,2364600,3649,0,0,650
103,4,0,2,23,2377680,3646,0,0,654
104,11,0,10,15,2382780,3637,0,0,665
105,7,0,6,19,2414160,3624,0,0,672
106,7,0,7,18,2443260,3635,0,0,679
107,7,0,10,15,2460480,3639,0,0,686
108,8,0,9,16,2496180,3644,0,0,694
109,4,0,4,21,2528820,3643,0,0,698
110,13,0,9,16,2564220,3652,0,0,711
111,5,0,6,19,2590620,3648,0,0,716
112,4,0,3,22,2612940,3644,0,0,720
113,4,0,3,22,2629740,3647,0,0,724
114,6,0,8,17,2634420,3648,0,0,730
115,7,0,6,19,2664600,3645,0,0,737
116,4,0,4,21,2690220,3650,0,0,741
117,7,0,7,18,2697960,3640,0,0,748
118,4,0,7,18,2712300,3640,0,0,752
119,2,0,1,24,2755140,3658,0,0,754
120,4,0,3,22,2757300,3652,0,0,758
121,6,0,3,22,2775540,3647,0,0,764
122,5,0,4,21,2782740,3637,0,0,769
123,2,0,4,21,2795640,3644,0,0,771
124,9,0,8,17,2807040,3636,0,0,780
125,8,0,8,17,2833740,3633,0,0,788
126,9,0,9,16,2871120,3643,0,0,797
127,11,0,12,13,2889720,3630,0,0,808
128,17,0,14,11,2955060,3643,0,0,825
129,6,0,9,16,2988900,3636,0,0,831
130,11,0,8,17,3031020,3634,0,0,842
131,8,0,8,17,3070320,3646,0,0,850
132,9,0,9,16,3091500,3637,0,0,859
133,5,0,7,18,3122700,3643,0,0,864
134,8,0,4,21,3154140,3633,0,0,872
135,10,0,8,17,3165660,3622,0,0,882
136,5,0,5,20,3195720,3623,0,0,887
137,11,0,10,15,3219840,3625,0,0,898
138,4,0,8,17,3239040,3623,0,0,902
139,9,0,12,13,3260580,3626,0,0,911
140,4,0,8,17,3292620,3630,0,0,915
141,10,0,9,16,3337740,3643,0,0,925
142,2,0,3,22,3369900,3647,0,0,927
143,2,0,2,23,3385740,3652,0,0,929
144,2,0,1,24,3393600,3649,0,0,931
145,2,0,1,24,3395520,3643,0,0,933
146,1,0,2,23,3395520,3643,0,0,934
147,4,0,3,22,3403560,3640,0,0,938
148,6,0,6,19,3409320,3634,0,0,944
149,5,0,4,21,3437640,3637,0,0,949
150,3,0,4,21,3448500,3637,0,0,952
151,8,0,3,22,3475200,3631,0,0,960
152,5,0,6,19,3482160,3631,0,0,965
153,9,0,7,18,3507360,3627,0,0,974
154,7,0,6,19,3532380,3622,0,0,981
155,6,0,7,18,3543780,3616,0,0,987
156,9,0,9,16,3566220,3613,0,0,996
157,12,0,9,16,3603600,3607,0,0,1008
158,11,0,6,19,3642420,3595,0,0,1019
159,6,0,5,20,3662760,3590,0,0,1025
160,13,0,14,11,3676380,3590,0,0,1038
161,10,0,12,13,3717720,3588,0,0,1048
162,4,0,4,21,3764340,3591,0,0,1052
163,10,0,4,21,3783060,3575,0,0,1062
164,10,0,6,19,3801900,3566,0,0,1072
165,6,0,6,19,3813120,3557,0,0,1078
166,7,0,8,17,3834360,3560,0,0,1085
167,4,0,7,18,3863220,3570,0,0,1089
168,3,0,4,21,3891600,3576,0,0,1092
169,3,0,5,20,3900300,3578,0,0,1095
170,2,0,3,22,3919320,3582,0,0,1097
171,2,0,4,21,3926340,3585,0,0,1099
172,7,0,4,21,3949080,3583,0,0,1106
173,6,0,7,18,3955560,3579,0,0,1112
174,7,0,8,17,3976920,3579,0,0,1119
175,6,0,6,19,4001400,3575,0,0,1125
176,11,0,10,15,4026420,3575,0,0,1136
177,8,0,5,20,4056840,3561,0,0,1144
178,18,0,14,11,4073280,3548,0,0,1162
179,7,0,11,14,4102020,3542,0,0,1169
180,10,0,11,14,4155780,3558,0,0,1179
181,9,0,11,14,4173360,3545,0,0,1188
182,7,0,8,17,4209660,3546,0,0,1195
183,10,0,9,16,4243500,3548,0,0,1205
184,4,0,8,17,4275180,3559,0,0,1209
185,8,0,8,17,4308300,3563,0,0,1217
186,5,0,5,20,4340640,3566,0,0,1222
187,8,0,9,16,4354440,3566,0,0,1230
188,6,0,8,17,4373340,3561,0,0,1236
189,4,0,4,21,4408140,3566,0,0,1240
190,3,0,5,20,4416360,3567,0,0,1243
191,1,0,3,22,4436340,3574,0,0,1244
192,10,0,10,15,4453140,3579,0,0,1254
193,6,0,7,18,4492980,3585,0,0,1260
194,3,0,2,23,4523340,3587,0,0,1263
195,7,0,8,17,4531080,3590,0,0,1270
196,4,0,10,15,4538580,3590,0,0,1274
197,4,0,4,21,4590180,3602,0,0,1278
198,3,0,2,23,4608300,3603,0,0,1281
199,10,0,8,17,4616820,3598,0,0,1291
200,10,0,8,17,4641240,3589,0,0,1301
201,6,0,7,18,4667820,3590,0,0,1307
202,6,0,9,16,4687440,3594,0,0,1313
203,9,0,9,16,4724340,3598,0,0,1322
204,7,0,8,17,4749120,3595,0,0,1329
205,16,0,13,12,4772580,3583,0,0,1345
206,8,0,10,15,4815900,3585,0,0,1353
207,14,0,14,11,4856520,3589,0,0,1367
208,12,0,8,17,4897740,3572,0,0,1379
209,6,0,7,18,4934040,3580,0,0,1385
210,9,0,7,18,4966440,3580,0,0,1394
211,10,0,9,16,4987920,3575,0,0,1404
212,5,0,7,18,5019120,3579,0,0,1409
213,1,0,1,24,5045880,3581,0,0,1410
214,8,0,4,21,5054760,3574,0,0,1418
215,1,0,2,23,5066220,3575,0,0,1419
216,5,0,5,20,5067960,3571,0,0,1424
217,5,0,5,20,5092680,3576,0,0,1429
218,1,0,1,24,5109360,3575,0,0,1430
219,9,0,7,18,5113260,3570,0,0,1439
220,4,0,10,15,5123460,3575,0,0,1443
221,6,0,7,18,5168220,3584,0,0,1449
222,8,0,6,19,5191200,3577,0,0,1457
223,6,0,8,17,5208900,3580,0,0,1463
