Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,12,0,8,17,7020,1755,0,0,12
2,7,0,6,19,32940,2533,0,0,19
3,3,0,4,21,61260,3403,0,0,22
4,5,0,7,18,70440,3522,0,0,27
5,8,0,10,15,90240,3609,0,0,35
6,8,0,7,18,131640,3656,0,0,43
7,7,0,5,20,156480,3477,0,0,50
8,8,0,8,17,165060,3301,0,0,58
9,5,0,8,17,192840,3506,0,0,63
10,3,0,6,19,213480,3558,0,0,66
11,6,0,4,21,250980,3690,0,0,72
12,11,0,7,18,264120,3475,0,0,83
13,12,0,13,12,282720,3447,0,0,95
14,7,0,10,15,328320,3568,0,0,102
15,14,0,8,17,379260,3511,0,0,116
16,13,0,10,15,408060,3429,0,0,129
17,10,0,12,13,431580,3398,0,0,139
18,10,0,8,17,498300,3534,0,0,149
19,8,0,12,13,508740,3508,0,0,157
20,8,0,10,15,552900,3567,0,0,165
21,7,0,8,17,583740,3559,0,0,172
22,5,0,5,20,628020,3651,0,0,177
23,4,0,7,18,637620,3664,0,0,181
24,2,0,5,20,660060,3708,0,0,183
25,9,0,9,16,678960,3710,0,0,192
26,2,0,1,24,724140,3752,0,0,194
27,4,0,4,21,725100,3737,0,0,198
28,3,0,5,20,736020,3755,0,0,201
29,6,0,8,17,749340,3765,0,0,207
30,9,0,8,17,773880,3720,0,0,216
31,2,0,5,20,803820,3773,0,0,218
32,5,0,6,19,821340,3784,0,0,223
33,4,0,5,20,844320,3803,0,0,227
34,6,0,3,22,878340,3818,0,0,233
35,4,0,6,19,880200,3810,0,0,237
36,2,0,4,21,898380,3822,0,0,239
37,6,0,3,22,926280,3827,0,0,245
38,14,0,12,13,935280,3786,0,0,259
39,9,0,12,13,966180,3774,0,0,268
40,7,0,6,19,1021440,3797,0,0,275
41,7,0,5,20,1043160,3765,0,0,282
42,11,0,11,14,1072380,3802,0,0,293
43,2,0,3,22,1102260,3774,0,0,295
44,4,0,2,23,1127820,3797,0,0,299
45,4,0,6,19,1127820,3797,0,0,303
46,1,0,3,22,1139520,3785,0,0,304
47,7,0,5,20,1162020,3797,0,0,311
48,7,0,7,18,1171080,3765,0,0,318
49,4,0,2,23,1198980,3746,0,0,322
50,2,0,1,24,1219740,3776,0,0,324
51,6,0,5,20,1221720,3759,0,0,330
52,1,0,4,21,1228740,3757,0,0,331
53,6,0,5,20,1252080,3771,0,0,337
54,6,0,9,16,1262040,3778,0,0,343
55,9,0,10,15,1289700,3771,0,0,352
56,5,0,5,20,1336620,3797,0,0,357
57,11,0,12,13,1346040,3781,0,0,368
58,5,0,6,19,1391460,3791,0,0,373
59,4,0,4,21,1421220,3810,0,0,377
60,10,0,7,18,1444200,3800,0,0,387
61,8,0,5,20,1468680,3765,0,0,395
62,10,0,8,17,1489380,3751,0,0,405
63,7,0,8,17,1510020,3737,0,0,412
64,14,0,12,13,1535340,3708,0,0,426
65,5,0,9,16,1566780,3712,0,0,431
66,10,0,7,18,1608840,3707,0,0,441
67,6,0,4,21,1636980,3695,0,0,447
68,6,0,5,20,1654020,3692,0,0,453
69,6,0,6,19,1666800,3679,0,0,459
70,2,0,1,24,1686600,3666,0,0,461
71,6,0,5,20,1696200,3671,0,0,467
72,5,0,6,19,1705980,3660,0,0,472
73,4,0,4,21,1733640,3672,0,0,476
74,1,0,2,23,1742280,3667,0,0,477
75,6,0,5,20,1755540,3672,0,0,483
76,6,0,7,18,1762200,3656,0,0,489
77,5,0,6,19,1786020,3659,0,0,494
78,8,0,8,17,1798860,3641,0,0,502
79,8,0,9,16,1836120,3664,0,0,510
80,5,0,7,18,1865280,3671,0,0,515
81,13,0,10,15,1898520,3665,0,0,528
82,8,0,10,15,1921500,3653,0,0,536
83,12,0,14,11,1943160,3638,0,0,548
84,8,0,12,13,1985040,3648,0,0,556
85,8,0,9,16,2046360,3687,0,0,564
86,9,0,6,19,2087400,3681,0,0,573
87,13,0,12,13,2114700,3684,0,0,586
88,9,0,11,14,2144400,3671,0,0,595
89,12,0,10,15,2200260,3685,0,0,607
90,4,0,4,21,2233500,3679,0,0,611
91,8,0,7,18,2247240,3671,0,0,619
92,6,0,6,19,2268180,3664,0,0,625
93,6,0,7,18,2298180,3682,0,0,631
94,2,0,3,22,2320080,3682,0,0,633
95,3,0,4,21,2327460,3682,0,0,636
96,3,0,1,24,2353500,3688,0,0,639
97,4,0,3,22,2359500,3686,0,0,643
98,4,0,5,20,2363700,3681,0,0,647
99,5,0,7,18,2367660,3670,0,0,652
100,8,0,5,20,2403420,3669,0,0,660
101,10,0,9,16,2417940,3658,0,0,670
102,3,0,5,20,2448000,3664,0,0,673
103,5,0,5,20,2470860,3671,0,0,678
104,8,0,5,20,2492400,3659,0,0,686
105,3,0,6,19,2501340,3662,0,0,689
106,9,0,9,16,2518140,3654,0,0,698
107,8,0,7,18,2555280,3655,0,0,706
108,6,0,5,20,2572740,3638,0,0,712
109,5,0,6,19,2593080,3647,0,0,717
110,8,0,8,17,2611140,3641,0,0,725
111,5,0,5,20,2642760,3645,0,0,730
112,5,0,2,23,2672100,3645,0,0,735
113,5,0,7,18,2672100,3645,0,0,740
114,3,0,4,21,2698500,3651,0,0,743
115,6,0,5,20,2711520,3644,0,0,749
116,12,0,9,16,2740080,3643,0,0,761
117,7,0,7,18,2764680,3632,0,0,768
118,5,0,5,20,2797380,3642,0,0,773
119,7,0,9,16,2807760,3641,0,0,780
120,6,0,7,18,2836140,3640,0,0,786
121,7,0,6,19,2871780,3649,0,0,793
122,6,0,3,22,2894340,3636,0,0,799
123,6,0,4,21,2914020,3637,0,0,805
124,4,0,5,20,2920080,3631,0,0,809
125,5,0,6,19,2934240,3631,0,0,814
126,5,0,7,18,2949420,3632,0,0,819
127,13,0,11,14,2977620,3626,0,0,832
128,11,0,12,13,3004980,3616,0,0,843
129,9,0,8,17,3057840,3623,0,0,852
130,5,0,6,19,3087360,3627,0,0,857
131,11,0,8,17,3119100,3626,0,0,868
132,12,0,9,16,3152640,3619,0,0,880
133,6,0,7,18,3183000,3621,0,0,886
134,9,0,4,21,3226620,3621,0,0,895
135,10,0,11,14,3232620,3615,0,0,905
136,8,0,9,16,3267060,3614,0,0,913
137,15,0,14,11,3308520,3619,0,0,928
138,11,0,16,9,3337080,3615,0,0,939
139,15,0,17,8,3396120,3624,0,0,954
140,8,0,10,15,3450600,3624,0,0,962
141,3,0,4,21,3502260,3644,0,0,965
142,9,0,7,18,3517140,3637,0,0,974
143,1,0,4,21,3533580,3639,0,0,975
144,4,0,5,20,3549240,3643,0,0,979
145,7,0,6,19,3570900,3643,0,0,986
146,2,0,7,18,3577740,3647,0,0,988
147,7,0,7,18,3600840,3644,0,0,995
148,4,0,6,19,3636540,3662,0,0,999
149,6,0,7,18,3652020,3659,0,0,1005
150,8,0,10,15,3682620,3671,0,0,1013
151,3,0,7,18,3703620,3670,0,0,1016
152,4,0,3,22,3739080,3676,0,0,1020
153,8,0,7,18,3746880,3669,0,0,1028
154,7,0,7,18,3766200,3663,0,0,1035
155,6,0,6,19,3791760,3663,0,0,1041
156,8,0,8,17,3819600,3669,0,0,1049
157,21,0,16,9,3855120,3657,0,0,1070
158,11,0,14,11,3885480,3641,0,0,1081
159,10,0,8,17,3949680,3646,0,0,1091
160,6,0,8,17,3972240,3647,0,0,1097
161,8,0,7,18,4003380,3646,0,0,1105
162,9,0,6,19,4028580,3635,0,0,1114
163,9,0,8,17,4060020,3641,0,0,1123
164,8,0,9,16,4081860,3638,0,0,1131
165,4,0,3,22,4115520,3635,0,0,1135
166,4,0,5,20,4121340,3634,0,0,1139
167,1,0,2,23,4149840,3646,0,0,1140
168,5,0,5,20,4164360,3652,0,0,1145
169,6,0,8,17,4172100,3650,0,0,1151
170,7,0,6,19,4196520,3642,0,0,1158
171,4,0,8,17,4200840,3640,0,0,1162
172,8,0,8,17,4245060,3653,0,0,1170
173,6,0,6,19,4269420,3649,0,0,1176
174,5,0,5,20,4303380,3659,0,0,1181
175,13,0,11,14,4314720,3647,0,0,1194
176,4,0,4,21,4357560,3649,0,0,1198
177,13,0,11,14,4384800,3654,0,0,1211
178,6,0,4,21,4417380,3641,0,0,1217
179,12,0,10,15,4434180,3637,0,0,1229
180,13,0,14,11,4462200,3633,0,0,1242
181,6,0,10,15,4509060,3642,0,0,1248
182,3,0,3,22,4558500,3652,0,0,1251
183,7,0,3,22,4577100,3647,0,0,1258
184,8,0,6,19,4589580,3642,0,0,1266
185,4,0,6,19,4608960,3646,0,0,1270
186,8,0,8,17,4622820,3640,0,0,1278
