Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,4,0,4,21,0,0,0,0,4
2,2,0,4,21,5280,2640,0,0,6
3,5,0,6,19,23520,4704,0,0,11
4,7,0,8,17,46320,4632,0,0,18
5,7,0,11,14,61200,4371,0,0,25
6,5,0,5,20,112260,4490,0,0,30
7,8,0,8,17,137100,4570,0,0,38
8,6,0,9,16,155280,4436,0,0,44
9,10,0,9,16,200220,4449,0,0,54
10,8,0,7,18,237960,4326,0,0,62
11,9,0,11,14,262200,4370,0,0,71
12,17,0,19,6,295860,4287,0,0,88
13,13,0,19,6,357300,4357,0,0,101
14,7,0,10,15,427920,4366,0,0,108
15,8,0,12,13,461700,4439,0,0,116
16,11,0,16,9,496860,4476,0,0,127
17,11,0,12,13,576360,4574,0,0,138
18,6,0,8,17,621480,4569,0,0,144
19,7,0,6,19,652260,4498,0,0,151
20,6,0,9,16,666480,4503,0,0,157
21,3,0,7,18,691260,4518,0,0,160
22,7,0,8,17,723780,4552,0,0,167
23,7,0,9,16,754080,4570,0,0,174
24,3,0,5,20,783960,4557,0,0,177
25,6,0,5,20,812880,4566,0,0,183
26,7,0,9,16,824100,4553,0,0,190
27,5,0,7,18,856440,4555,0,0,195
28,5,0,6,19,879300,4532,0,0,200
29,4,0,3,22,907800,4516,0,0,204
30,9,0,9,16,920580,4512,0,0,213
31,11,0,14,11,942660,4488,0,0,224
32,5,0,8,17,991620,4486,0,0,229
33,7,0,10,15,1020480,4515,0,0,236
34,9,0,13,12,1050300,4527,0,0,245
35,9,0,12,13,1094940,4524,0,0,254
36,9,0,12,13,1134240,4518,0,0,263
37,5,0,10,15,1177020,4562,0,0,268
38,12,0,16,9,1211400,4588,0,0,280
39,12,0,18,7,1264500,4614,0,0,292
40,15,0,22,3,1324440,4647,0,0,307
41,7,0,9,16,1416900,4645,0,0,314
42,11,0,12,13,1459260,4662,0,0,325
43,7,0,9,16,1494780,4627,0,0,332
44,12,0,14,11,1534740,4650,0,0,344
45,2,0,9,16,1569360,4656,0,0,346
46,8,0,8,17,1622100,4688,0,0,354
47,2,0,4,21,1652220,4693,0,0,356
48,8,0,8,17,1679460,4717,0,0,364
49,5,0,8,17,1703220,4718,0,0,369
50,6,0,6,19,1741320,4719,0,0,375
51,4,0,5,20,1759380,4704,0,0,379
52,3,0,6,19,1770300,4708,0,0,382
53,6,0,8,17,1791060,4713,0,0,388
54,11,0,15,10,1814460,4725,0,0,399
55,5,0,11,14,1860960,4735,0,0,404
56,6,0,7,18,1916400,4755,0,0,410
57,7,0,9,16,1941720,4759,0,0,417
58,10,0,13,12,1970580,4759,0,0,427
59,10,0,13,12,2014680,4751,0,0,437
60,12,0,17,8,2055060,4757,0,0,449
61,6,0,13,12,2106300,4765,0,0,455
62,8,0,8,17,2169180,4767,0,0,463
63,10,0,13,12,2192580,4766,0,0,473
64,8,0,15,10,2224800,4774,0,0,481
65,10,0,15,10,2286180,4802,0,0,491
66,8,0,13,12,2334120,4802,0,0,499
67,6,0,10,15,2382360,4812,0,0,505
68,1,0,4,21,2418240,4817,0,0,506
69,12,0,11,14,2443200,4818,0,0,518
70,3,0,11,14,2458920,4821,0,0,521
71,6,0,7,18,2517900,4842,0,0,527
72,6,0,8,17,2541600,4841,0,0,533
73,9,0,12,13,2566800,4843,0,0,542
74,3,0,7,18,2601660,4835,0,0,545
75,3,0,6,19,2621820,4837,0,0,548
76,5,0,7,18,2642820,4840,0,0,553
77,4,0,5,20,2666220,4830,0,0,557
78,9,0,8,17,2687820,4816,0,0,566
79,4,0,8,17,2705460,4813,0,0,570
80,3,0,4,21,2732520,4802,0,0,573
81,10,0,11,14,2742180,4794,0,0,583
82,16,0,16,9,2790300,4786,0,0,599
83,9,0,14,11,2844300,4788,0,0,608
