Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,6,0,5,20,2880,2880,0,0,6
2,4,0,7,18,14160,4720,0,0,10
3,5,0,8,17,36660,5237,0,0,15
4,4,0,6,19,67320,5178,0,0,19
5,6,0,5,20,104640,5232,0,0,25
6,7,0,10,15,114780,5217,0,0,32
7,8,0,11,14,144120,4969,0,0,40
8,10,0,10,15,185340,4633,0,0,50
9,12,0,16,9,211500,4597,0,0,62
10,9,0,11,14,276240,4604,0,0,71
11,7,0,10,15,323760,4761,0,0,78
12,14,0,18,7,360000,4864,0,0,92
13,10,0,10,15,429120,4664,0,0,102
14,8,0,10,15,467940,4679,0,0,110
15,15,0,16,9,505860,4640,0,0,125
16,12,0,21,4,541260,4666,0,0,137
17,10,0,16,9,609240,4650,0,0,147
18,8,0,12,13,672300,4701,0,0,155
19,9,0,8,17,730620,4683,0,0,164
20,9,0,9,16,759360,4630,0,0,173
21,6,0,10,15,780660,4619,0,0,179
22,4,0,8,17,817620,4672,0,0,183
23,3,0,4,21,854880,4697,0,0,186
24,4,0,5,20,866700,4684,0,0,190
25,3,0,5,20,884460,4704,0,0,193
26,3,0,4,21,904980,4713,0,0,196
27,6,0,6,19,925200,4720,0,0,202
28,5,0,8,17,931800,4682,0,0,207
29,6,0,8,17,956460,4665,0,0,213
30,10,0,10,15,999360,4691,0,0,223
31,3,0,7,18,1022280,4667,0,0,226
32,10,0,9,16,1062000,4678,0,0,236
33,7,0,9,16,1093380,4672,0,0,243
34,18,0,16,9,1129260,4609,0,0,261
35,8,0,13,12,1177680,4600,0,0,269
36,8,0,14,11,1214880,4619,0,0,277
37,9,0,11,14,1270800,4621,0,0,286
38,10,0,14,11,1302960,4620,0,0,296
39,13,0,13,12,1361640,4600,0,0,309
40,6,0,8,17,1408260,4587,0,0,315
41,14,0,15,10,1441560,4590,0,0,329
42,5,0,10,15,1483800,4579,0,0,334
43,10,0,11,14,1535100,4609,0,0,344
44,5,0,6,19,1582380,4613,0,0,349
45,7,0,9,16,1607160,4631,0,0,356
46,7,0,15,10,1613880,4637,0,0,363
47,5,0,7,18,1688400,4677,0,0,368
48,6,0,7,18,1712640,4666,0,0,374
49,7,0,8,17,1746900,4683,0,0,381
50,3,0,6,19,1770180,4683,0,0,384
51,6,0,9,16,1787640,4691,0,0,390
52,8,0,11,14,1813560,4686,0,0,398
53,5,0,9,16,1842360,4676,0,0,403
54,8,0,10,15,1880100,4688,0,0,411
55,6,0,10,15,1910820,4694,0,0,417
56,8,0,10,15,1949340,4697,0,0,425
57,7,0,6,19,1991940,4675,0,0,432
58,13,0,15,10,2007000,4667,0,0,445
59,6,0,10,15,2061840,4675,0,0,451
60,10,0,11,14,2107860,4684,0,0,461
61,4,0,11,14,2126820,4684,0,0,465
62,11,0,12,13,2172960,4683,0,0,476
63,5,0,6,19,2226660,4687,0,0,481
64,12,0,14,11,2245380,4687,0,0,493
65,6,0,8,17,2291220,4666,0,0,499
66,10,0,11,14,2319960,4658,0,0,509
67,7,0,10,15,2354340,4652,0,0,516
68,9,0,14,11,2374680,4647,0,0,525
69,8,0,10,15,2433600,4653,0,0,533
70,8,0,12,13,2469000,4667,0,0,541
71,9,0,11,14,2526420,4687,0,0,550
72,5,0,11,14,2550960,4689,0,0,555
73,5,0,6,19,2609400,4710,0,0,560
74,4,0,6,19,2626920,4707,0,0,564
75,6,0,8,17,2646300,4708,0,0,570
76,4,0,5,20,2678520,4707,0,0,574
77,4,0,6,19,2694780,4711,0,0,578
78,7,0,9,16,2719740,4721,0,0,585
79,5,0,8,17,2750580,4726,0,0,590
80,6,0,7,18,2779860,4719,0,0,596
81,3,0,3,22,2813700,4720,0,0,599
82,14,0,15,10,2819640,4715,0,0,613
83,4,0,7,18,2870700,4706,0,0,617
84,7,0,7,18,2905440,4708,0,0,624
85,7,0,9,16,2931480,4712,0,0,631
86,12,0,17,8,2948460,4710,0,0,643
87,9,0,11,14,3011100,4697,0,0,652
88,12,0,16,9,3050880,4708,0,0,664
89,9,0,16,9,3096840,4713,0,0,673
90,8,0,12,13,3166440,4733,0,0,681
91,7,0,10,15,3215820,4743,0,0,688
92,5,0,5,20,3255120,4731,0,0,693
93,8,0,10,15,3268740,4730,0,0,701
94,11,0,12,13,3303780,4719,0,0,712
95,8,0,9,16,3354480,4717,0,0,720
96,7,0,7,18,3391320,4710,0,0,727
97,6,0,9,16,3404820,4702,0,0,733
98,8,0,11,14,3429600,4698,0,0,741
99,7,0,9,16,3480300,4709,0,0,748
100,3,0,7,18,3509760,4717,0,0,751
101,4,0,7,18,3534060,4724,0,0,755
102,5,0,6,19,3572520,4738,0,0,760
103,2,0,5,20,3581700,4731,0,0,762
104,11,0,13,12,3588600,4721,0,0,773
105,12,0,17,8,3633900,4731,0,0,785
106,11,0,18,7,3676980,4726,0,0,796
107,5,0,9,16,3743040,4726,0,0,801
108,6,0,8,17,3775500,4725,0,0,807
109,10,0,12,13,3806940,4729,0,0,817
110,10,0,11,14,3854520,4723,0,0,827
111,10,0,14,11,3892560,4729,0,0,837
112,7,0,9,16,3942960,4722,0,0,844
