Hour,Arrivals,Waiting,Treating,Available Rooms,Total Treatment Time,Average Treatment Time,Total Wait Time,Average Wait Time,Total Arrivals
1,5,0,5,20,0,0,0,0,5
2,7,0,9,16,10020,3340,0,0,12
3,5,0,7,18,47280,4728,0,0,17
4,7,0,10,15,62520,4465,0,0,24
5,5,0,7,18,95820,4355,0,0,29
6,7,0,7,18,134940,4653,0,0,36
7,8,0,8,17,170160,4726,0,0,44
8,11,0,10,15,210000,4666,0,0,55
9,10,0,16,9,234480,4785,0,0,65
10,9,0,13,12,293640,4813,0,0,74
11,5,0,9,16,337020,4814,0,0,79
12,10,0,13,12,375780,4944,0,0,89
13,14,0,17,8,413880,4812,0,0,103
14,8,0,13,12,475440,4851,0,0,111
15,12,0,15,10,515340,4771,0,0,123
16,5,0,12,13,561480,4840,0,0,128
17,7,0,9,16,616320,4891,0,0,135
18,9,0,12,13,650100,4925,0,0,144
19,10,0,11,14,698520,4884,0,0,154
20,8,0,7,18,748860,4831,0,0,162
21,7,0,9,16,770220,4813,0,0,169
22,5,0,8,17,796080,4795,0,0,174
23,5,0,4,21,835860,4776,0,0,179
24,5,0,8,17,838320,4763,0,0,184
25,8,0,12,13,851160,4728,0,0,192
26,5,0,6,19,914340,4787,0,0,197
27,3,0,5,20,929400,4766,0,0,200
28,7,0,7,18,952320,4761,0,0,207
29,11,0,14,11,968460,4747,0,0,218
30,3,0,5,20,1018860,4716,0,0,221
31,1,0,3,22,1032480,4714,0,0,222
32,10,0,9,16,1044840,4685,0,0,232
33,11,0,11,14,1083180,4668,0,0,243
34,15,0,20,5,1108260,4656,0,0,258
35,11,0,15,10,1177080,4634,0,0,269
36,10,0,13,12,1243260,4673,0,0,279
37,6,0,12,13,1270200,4652,0,0,285
38,10,0,9,16,1336500,4673,0,0,295
39,11,0,14,11,1359780,4656,0,0,306
40,6,0,11,14,1403220,4661,0,0,312
41,6,0,9,16,1456680,4714,0,0,318
42,17,0,20,5,1486140,4717,0,0,335
43,5,0,14,11,1538160,4718,0,0,340
